"Player","League","Team","Position","Age","Market value","Contract expires","Matches played","Minutes played","Goals","Assists","Birth country","Foot","Height","Successful defensive actions per 90","Defensive duels per 90","Defensive duels won, %","Aerial duels per 90","Aerial duels won, %","Shots blocked per 90","PAdj Interceptions","Successful attacking actions per 90","Non-penalty goals per 90","xG per 90","Head goals per 90","Shots per 90","Shots on target, %","Goal conversion, %","Crosses per 90","Accurate crosses, %","Dribbles per 90","Successful dribbles, %","Offensive duels per 90","Offensive duels won, %","Touches in box per 90","Progressive runs per 90","Accelerations per 90","Passes per 90","Accurate passes, %","Forward passes per 90","Accurate forward passes, %","Long passes per 90","Accurate long passes, %","xA per 90","Second assists per 90","Smart passes per 90","Accurate smart passes, %","Key passes per 90","Passes to final third per 90","Accurate passes to final third, %","Passes to penalty area per 90","Accurate passes to penalty area, %","Deep completions per 90","Progressive passes per 90","Accurate progressive passes, %"
"A. Ekdal","Sweden 1.","Djurgården","RDMF, RCMF, LDMF","36","300000","2025-12-31","13","491","0","1","Sweden","right","188","13.2","11","56.67","1.83","70","0.37","8.68","1.28","0","0.21","0","0.73","50","0","0.92","20","0.92","80","6.97","50","1.1","1.1","0","43.63","84.45","17.05","75.27","2.02","63.64","0.03","0","0","0","0.18","7.15","76.92","1.83","50","0.73","8.43","65.22"
"A. Čardaklija","Sweden 1.","GAIS","RCB","20","0","2028-12-31","5","488","0","0","Sweden","right","194","9.41","5.16","78.57","5.72","51.61","0.74","6.34","0.37","0","0.16","0","0.74","25","0","0","0","0.18","100","0.92","60","0.92","0.18","0","56.07","91.12","19","79.61","6.45","57.14","0","0","0","0","0","4.98","70.37","0.55","33.33","0.18","7.93","67.44"
"A. Faye","Sweden 1.","Häcken","LCB","20","0","2030-06-30","6","477","0","0","Senegal","left","191","7.92","3.77","60","4.72","68","0.94","7.85","0","0","0","0","0","0","0","0","0","0","0","1.7","33.33","0","1.32","0","84.34","92.62","39.43","88.04","4.53","58.33","0","0","0.19","0","0","10","83.02","0.75","0","0","15.85","86.9"
"Y. Geiger","Sweden 1.","AIK","LB, RWB, RB","18","0","","9","477","0","0","Sweden","unknown","0","12.26","11.89","71.43","2.08","45.45","0","4.7","2.08","0","0.04","0","0.38","0","0","0.75","25","2.45","76.92","5.85","58.06","1.13","1.89","0","32.83","77.59","9.81","67.31","1.89","40","0.02","0.19","0","0","0.38","3.96","76.19","2.83","53.33","1.13","5.66","60"
"K. Busuladžić","Sweden 1.","Malmö FF","RCMF, LCMF","18","0","","12","472","2","0","Sweden","right","0","8.58","8.77","54.35","1.91","30","0","5","2.29","0.38","0.11","0","1.14","50","33.333","0.57","66.67","1.72","55.56","7.82","46.34","0.76","0.57","0.19","53.2","89.96","13.16","81.16","1.33","71.43","0.02","0","0.38","100","0","4.96","84.62","1.33","71.43","0.57","4.96","76.92"
"A. Fisic","Sweden 1.","Degerfors","CF","21","75000","2026-12-31","15","469","0","0","Sweden","right","195","2.11","1.73","55.56","9.59","44","0","1.21","1.15","0","0.45","0","2.49","15.38","0","0.19","0","1.54","50","5.18","33.33","3.65","0.38","0","8.25","67.44","1.54","75","0","0","0.03","0","0","0","0","0.77","75","0.38","50","0.77","0.77","75"
"E. Yeboah","Sweden 1.","Halmstad","CF","22","0","2026-12-01","7","469","1","0","Ghana","right","188","5.57","4.41","47.83","5.76","30","0.19","3.64","2.69","0","0.47","0","2.69","50","7.143","0.77","0","2.69","50","9.4","24.49","4.22","1.34","0.58","12.86","59.7","3.65","36.84","0.77","50","0","0","0","0","0.19","2.11","36.36","0.58","33.33","0.58","1.54","62.5"
"O. Cotton","Sweden 1.","Brommapojkarna","LB, LCB","19","0","","10","455","0","0","Denmark","","0","11.47","10.09","68.63","3.16","62.5","0.2","4.71","0.79","0","0.14","0","0.2","100","0","0.59","33.33","1.38","28.57","3.76","47.37","0.59","1.58","0.2","47.08","76.89","22.15","64.29","7.32","29.73","0","0.2","0","0","0","5.54","53.57","1.19","50","0.4","8.9","55.56"
"S. Strand","Sweden 1.","Hammarby","LB, LWB, DMF","32","400000","2025-12-31","17","451","2","0","Sweden","right","175","7.78","6.59","51.52","2.79","35.71","0","7","1.8","0.4","0.1","0","2.2","45.45","18.182","1.2","33.33","0.6","66.67","5.59","35.71","2","3.19","0.6","45.1","84.07","16.56","81.93","3.39","41.18","0.05","0","0","0","0.2","4.99","88","0.4","50","0.2","6.78","70.59"
"E. Botheim","Sweden 1.","Malmö FF","CF","25","3500000","","8","447","0","0","Norway","right","187","2.21","1.81","33.33","5.44","33.33","0.4","2.4","0.81","0","0.21","0","2.42","16.67","0","0","0","1.01","40","9.87","24.49","5.44","0.4","0.2","16.71","86.75","3.83","84.21","0","0","0.07","0","0","0","0.4","0.81","75","0.81","75","1.81","1.01","80"
"V. Andersson","Sweden 1.","AIK","AMF, LW, RW","20","0","2027-12-31","9","442","2","1","Sweden","right","174","4.68","4.48","50","3.46","29.41","0.2","3.33","2.44","0.41","0.15","0","1.22","33.33","33.333","1.83","22.22","4.68","34.78","10.38","33.33","2.04","2.24","1.63","21.18","74.04","6.72","60.61","1.02","80","0.14","0","0","0","0.2","2.65","69.23","2.85","50","1.43","2.44","83.33"
"P. Chrupalla","Sweden 1.","Halmstad","LB, LWB","22","350000","2027-12-31","11","442","1","0","Poland","left","184","8.96","6.31","67.74","1.22","66.67","0.2","4.48","2.65","0.2","0.04","0","1.43","42.86","14.286","0.81","25","2.44","75","5.9","55.17","0.41","1.43","0","30.95","67.11","13.44","53.03","5.29","57.69","0.24","0","0","0","0.41","5.9","58.62","1.63","37.5","0.61","9.16","46.67"
"U. Charles","Sweden 1.","Mjällby","RWB, RW, RB","22","1000000","","10","437","1","0","Nigeria","right","176","14","13.59","69.7","3.09","40","0","6.17","3.09","0.21","0.02","0","1.03","20","20","2.47","41.67","3.09","46.67","10.3","28","3.91","2.27","0.21","38.72","78.19","9.68","63.83","1.65","50","0.12","0.21","0.41","100","1.24","0.62","33.33","2.06","70","1.85","5.97","37.93"
"A. Kujundžić","Sweden 1.","Värnamo","DMF, RDMF, RCMF","19","0","2027-12-31","9","435","0","0","Sweden","right","0","9.52","8.9","51.16","2.48","50","0.41","4.88","0.41","0","0","0","0.41","0","0","0.21","100","0.41","50","3.72","38.89","0","0.62","0","30.41","88.44","7.66","72.97","2.9","42.86","0.01","0","0","0","0","2.69","76.92","0.41","50","0","3.52","47.06"
"A. Ali","Sweden 1.","AIK","RCMF, DMF, LCMF","23","0","","13","435","1","0","Sweden","right","178","7.86","7.03","58.82","1.86","11.11","0","5.48","2.9","0.21","0.06","0","2.07","20","10","1.45","28.57","4.14","50","10.14","42.86","2.07","0.83","0","42.21","76.96","13.66","57.58","3.72","38.89","0","0.21","0.62","0","0","6","75.86","2.9","21.43","0.83","7.24","60"
"F. Christensen","Sweden 1.","Brommapojkarna","LB, LW","23","500000","2026-12-31","7","426","0","0","Denmark","left","180","8.24","6.55","61.29","2.96","50","0.21","5.22","2.11","0","0.05","0","1.48","42.86","0","2.54","41.67","0.63","66.67","2.96","71.43","1.27","0.85","0","40.77","81.87","18.8","75.28","4.65","36.36","0.07","0","0","0","0.42","7.61","69.44","3.38","62.5","0.85","10.56","80"
"A. Carlén","Sweden 1.","IFK Göteborg","RCMF, RDMF","25","900000","2027-06-30","12","411","0","0","Sweden","right","193","8.32","8.1","45.95","7.23","48.48","0","6.59","1.75","0","0.06","0","1.09","0","0","1.09","0","2.85","61.54","11.17","45.1","0.66","0.66","0.22","34.6","72.78","11.82","51.85","3.28","20","0","0","0","0","0","6.13","50","1.31","0","0","3.72","52.94"
"J. Kjær","Sweden 1.","Mjällby","RWF, AMF, CF","21","0","2027-06-30","8","409","0","2","Denmark","left","174","6.38","7.04","53.13","1.1","0","0","4","2.64","0","0.18","0","2.2","40","0","0.44","50","4.62","33.33","18.92","27.91","2.64","3.52","1.98","34.77","86.08","5.94","62.96","0.66","33.33","0.12","0","0","0","0.44","2.42","81.82","2.42","45.45","1.54","2.64","50"
"M. Lundgren","Sweden 1.","Degerfors","CF, AMF, RAMF","24","0","2027-12-31","10","405","0","1","Sweden","right","0","4.89","7.33","45.45","1.33","33.33","0","2.39","6.22","0","0.03","0","0.67","66.67","0","3.78","41.18","9.11","46.34","24.22","32.11","3.11","5.33","0.67","29.56","78.2","7.11","68.75","0.22","100","0.1","0","0.22","0","0.89","2.22","90","3.78","52.94","1.11","4.44","95"
"F. Aronsson","Sweden 1.","Elfsborg","RB, LB, LWB","19","0","","11","405","0","0","Sweden","right","186","9.78","7.78","51.43","2.44","45.45","0.22","6.73","1.33","0","0","0","0.22","0","0","1.78","50","1.56","28.57","5.56","36","1.56","2.89","0.44","34.89","78.34","10.22","65.22","3.11","57.14","0.16","0","0.22","0","0.22","3.56","68.75","2.89","69.23","1.78","7.11","71.88"
"P. Cibicki","Sweden 1.","Värnamo","CF","31","0","2025-12-31","12","404","0","0","Sweden","right","182","2.9","2.23","40","5.12","43.48","0","2.25","2.45","0","0.16","0","1.78","37.5","0","2.23","20","1.78","62.5","4.23","42.11","2","0.67","0.22","20.72","66.67","4.9","54.55","2","44.44","0","0","0.45","50","0.22","2.23","50","2.9","38.46","0.89","2.67","91.67"
"T. Kasahara","Japan 2.","RB Omiya Ardija","GK","36","50000","","32","3196","0","0","Japan","right","191","1.3","0.08","66.67","0.68","87.5","0","1.78","0","0","0","0","0","0","0","0","0","0","0","0.08","66.67","0","0","0","13.94","78.99","8.98","68.65","7.24","63.81","0.01","0.03","0","0","0.03","3.04","59.26","0.08","33.33","0.03","5.55","76.65"
"K. Kitamura","Japan 2.","Fujieda MYFC","GK","25","0","2026-01-31","32","3171","0","0","Japan","right","178","1.56","0.06","50","0.51","100","0","2.46","0","0","0","0","0","0","0","0","0","0","0","0.06","100","0","0","0","36.07","84.97","19.44","74.45","12.63","61.35","0","0","0","0","0","5.53","53.85","0.28","20","0.09","8.74","77.6"
"T. Inoue","Japan 2.","Sagan Tosu","RCB","23","0","","32","3162","2","1","Japan","right","183","9.02","5.35","71.28","3.44","57.85","0.37","6.99","0.85","0.06","0.06","0","0.37","38.46","15.385","0.77","37.04","0.77","48.15","2.39","45.24","0.51","0.88","0.11","51.97","86.14","23.23","76.96","5.78","46.31","0.03","0.03","0.09","66.67","0.14","7.6","70.41","2.02","45.07","0.77","9.42","72.51"
"S. Omori","Japan 2.","Mito Hollyhock","LB","26","0","","32","3149","2","4","Japan","left","177","6.54","3.97","67.63","2.26","43.04","0.14","4.66","2.46","0.06","0.02","0","0.69","45.83","8.333","3.17","39.64","1.43","62","2.86","50","0.49","0.97","0.06","47.24","78.58","20.35","68.82","7.86","45.82","0.18","0.03","0","0","0.43","8.17","60.49","3.57","38.4","0.49","10.03","71.23"
"T. Iida","Japan 2.","Mito Hollyhock","RB","31","250000","","32","3149","1","4","Japan","right","180","4.43","4.06","57.04","0.83","41.38","0.11","2.67","1.57","0.03","0.01","0","0.49","11.76","5.882","1.97","42.03","1.14","57.5","2.4","42.86","0.86","2.2","0.4","37.1","79.66","15.32","71.64","5","46.86","0.09","0","0.06","50","0.4","5.77","68.81","2.4","57.14","0.86","9.12","73.04"
"S. Okaniwa","Japan 2.","Renofa Yamaguchi","RB, LB, LWB","26","350000","","32","3148","0","3","Japan","right","171","5.83","5.09","63.48","1.77","30.65","0.09","3.38","3.89","0","0.04","0","0.71","32","0","4.57","45.63","2.74","56.25","4.12","45.83","0.8","1.14","0.14","31.31","71.05","11.44","61.25","5.83","48.53","0.12","0.03","0.03","100","0.54","5.4","57.14","4.8","51.79","0.51","8.46","77.7"
"S. Ogawa","Japan 2.","Sagan Tosu","LCB","25","450000","","32","3137","0","0","Japan","left","180","4.99","3.21","72.32","5.71","61.31","0.34","3.7","0.4","0","0.03","0","0.32","27.27","0","0.4","28.57","0.23","87.5","1.61","48.21","0.66","0.69","0","47.83","87.7","21.37","80.94","4.36","49.34","0.02","0.03","0","0","0.03","5.59","72.82","0.8","17.86","0.14","7.03","67.76"
"W. Shimoguchi","Japan 2.","RB Omiya Ardija","LCB, LB","27","200000","2026-01-31","32","3128","0","2","Japan","right","178","7.28","5.64","63.27","3.74","62.31","0.52","4.74","1.41","0","0.01","0","0.23","25","0","2.27","43.04","0.75","50","2.27","48.1","0.75","0.35","0","38.87","79.2","16.54","68.52","7.02","54.51","0.08","0","0","0","0.32","6.21","61.57","2.96","48.54","0.81","9.78","73.82"
"Matheus Jesus","Japan 2.","V-Varen Nagasaki","CF, AMF, RWF","28","800000","2025-12-31","32","3109","16","4","Brazil","left","187","4.05","3.13","68.52","4.66","44.1","0.06","2.6","3.5","0.43","0.39","0.14","3.53","34.43","13.115","1.22","40.48","3.01","54.81","12.56","42.17","3.13","2.14","0.61","29.73","80.43","7.44","61.87","1.53","50.94","0.1","0.12","0.43","33.33","0.46","4.43","64.71","2.49","61.63","1.27","4.11","85.21"
"I. Takahashi","Japan 2.","JEF United","RB","27","400000","","31","3095","2","1","Japan","right","180","6.86","5.09","57.71","2.21","60.53","0.17","5.11","2.7","0.06","0.04","0","0.76","23.08","7.692","3.02","45.19","2.06","56.34","3.63","44.8","0.41","1.02","0.23","37.98","79.71","14.25","67.35","5.41","50.54","0.08","0.06","0.15","0","0.41","6.19","60.09","3.58","47.97","0.44","8.67","71.48"
"H. Tanaka","Japan 2.","Tokushima Vortis","GK","26","0","","31","3074","0","0","Japan","right","184","1.26","0","0","0.44","100","0","1.8","0","0","0","0","0.03","0","0","0","0","0","0","0.03","100","0.03","0","0","23.95","87.78","12.38","78.01","7.32","64.4","0","0","0","0","0","2.66","60.44","0.2","14.29","0.03","5.53","74.07"
"S. Inoue","Japan 2.","Vegalta Sendai","RCB","25","0","","31","3064","1","0","Japan","right","184","6.34","3","69.61","5.02","59.06","0.56","5.6","0.26","0.03","0.03","0.03","0.29","40","10","0.15","60","0.06","100","1.12","39.47","0.47","0.23","0","49.49","83.15","21.56","69.75","9.28","43.35","0.02","0","0","0","0.06","9.66","61.4","1.09","32.43","0.29","10.52","69.83"
"G. Yamada","Japan 2.","Blaublitz Akita","GK","30","50000","2026-01-31","31","3050","0","0","Japan","right","187","1.15","0.03","0","0.38","84.62","0","1.5","0","0","0","0","0","0","0","0","0","0","0","0.03","100","0","0","0","9.44","79.69","8.82","79.26","8.47","78.75","0","0.03","0","0","0","4.49","74.34","0.12","0","0","6.99","94.51"
"Y. Hakamata","Japan 2.","Roasso Kumamoto","CB, LCB","29","350000","","32","3006","1","2","Japan","left","183","10.57","6.26","74.16","6.29","60.48","0.99","7.84","0.54","0.03","0.05","0","0.51","41.18","5.882","0.24","75","0.3","50","1.35","44.44","0.87","0.66","0","62.87","89.1","23.74","80.08","5.33","51.12","0.04","0","0.03","0","0.12","8.35","73.48","0.69","34.78","0.24","9.7","69.44"
"Y. Yamashita","Japan 2.","Iwaki","LCMF, LWB","29","0","","32","3002","4","7","Japan","left","174","5.73","3.66","64.75","2.31","42.86","0.21","4.72","0.99","0.09","0.1","0","0.75","24","16","1.29","27.91","0.84","50","2.76","31.52","0.93","0.45","0","26.83","78.32","9.92","62.84","3","36","0.23","0.09","0.03","100","0.24","3.39","62.83","1.98","50","0.66","4.8","70"
"S. Nakagawa","Japan 2.","Fujieda MYFC","LCB","26","300000","","31","2995","0","1","Japan","right","184","8.02","4.33","69.44","6.85","59.65","0.63","7.75","0.27","0","0.02","0","0.24","12.5","0","0.18","33.33","0.33","54.55","1.53","39.22","0.66","0.69","0","40.66","86.99","17.55","79.79","3.79","52.38","0.01","0.03","0","0","0.12","5.89","75.51","0.63","38.1","0.3","7.18","71.13"
"Y. Ishida","Japan 2.","Iwaki","LCB, RCB","22","250000","2026-01-31","31","2983","0","1","Japan","right","175","10.53","7.39","71.02","4.74","61.15","0.24","8.05","0.51","0","0.01","0","0.54","11.11","0","0.69","43.48","0.33","45.45","1.81","35","0.3","0.57","0.03","36.21","76.33","18.28","64.19","7.24","44.17","0.02","0.06","0","0","0.21","7.93","54.75","1.66","41.82","0.48","7.45","67.21"
"H. Arai","Japan 2.","Sagan Tosu","LWB, LB, LW","27","350000","","32","2980","3","3","Japan","right","170","6.25","5.47","63.54","3.05","53.47","0.12","3.68","3.84","0.09","0.08","0","0.94","19.35","9.677","3.26","42.59","3.38","66.07","6.86","51.54","1.33","2.39","0.36","24.61","77.3","4.38","59.31","1.18","48.72","0.12","0.06","0.03","100","0.6","0.97","56.25","3.38","46.43","0.51","3.68","68.03"
"M. Kojima","Japan 2.","RB Omiya Ardija","LCMF","29","400000","2026-01-31","31","2980","1","4","Japan","left","178","6.34","4.32","59.44","1.84","52.46","0.18","5.01","1","0.03","0.04","0","0.82","22.22","3.704","1.12","16.22","1.09","52.78","3.29","42.2","1.6","1.21","0.09","39.62","84.07","13.65","75.44","2.51","50.6","0.11","0.09","0.09","66.67","0.27","6.22","78.64","2.14","50.7","1.03","5.56","72.83"
"S. Igarashi","Japan 2.","Iwaki","RWB, RB, LB","23","0","","32","2974","5","5","Japan","","0","7.23","5.14","68.24","2.3","59.21","0.24","5.65","3.06","0.15","0.08","0.03","0.67","50","22.727","3.54","44.44","2.33","49.35","5.21","42.44","1.18","1.36","0.21","27.21","65.63","12.8","58.87","5.17","33.33","0.16","0.06","0","0","0.48","6.14","48.28","3.9","50.39","0.64","7.99","73.86"
"T. Takamine","Japan 2.","Consadole Sapporo","LCMF, LB, LCB","27","700000","","30","2958","6","2","Japan","left","177","8.4","6.98","65.32","2.83","67.78","0.41","5.57","1.23","0.19","0.08","0","0.85","29.63","22.222","1.23","35.9","0.94","53.33","4.22","50.75","0.35","1.13","0.03","49.86","82.02","17.3","65.45","7.68","45.9","0.05","0.06","0.03","100","0.25","9.44","62.33","2.64","44.05","0.66","9.12","64.14"
"K. Kamiyama","Japan 2.","Kataller Toyama","RCB, LCB, CB","25","0","2026-01-31","31","2947","2","0","Japan","right","178","8.12","4.52","63.51","5.53","46.41","1.1","6.17","0.46","0.06","0.1","0","0.43","50","14.286","0.31","40","0.15","60","0.95","51.61","0.61","0.64","0","51.86","87.04","21.44","74.93","5.71","42.25","0.01","0.03","0.03","100","0.03","6.17","61.88","1.1","36.11","0.34","8.03","61.6"
"T. Amagasa","Japan 2.","Oita Trinita","LCMF, DMF","25","400000","","32","2940","1","0","Japan","left","176","7.71","6.52","65.73","2.17","32.39","0.15","4.19","1.22","0.03","0.03","0","0.86","25","3.571","1.07","28.57","1.13","62.16","5.08","35.54","0.4","0.89","0.21","37.87","81.65","12.46","66.09","4.13","48.15","0.06","0","0.06","0","0.06","6.58","65.58","1.84","48.33","0.67","6.31","72.33"
"S. Kamimura","Japan 2.","Roasso Kumamoto","RCMF, LCMF, DMF","29","400000","","30","2920","0","1","Japan","right","165","7.71","5.12","66.27","2.28","37.84","0.31","5.6","0.59","0","0.01","0","0.55","11.11","0","0.43","71.43","0.34","54.55","2.68","48.28","0.15","0.49","0.03","48.39","86.82","17.48","73.02","4.93","44.38","0.07","0","0.03","100","0.15","8.88","69.79","2.22","58.33","1.05","8.29","76.95"
"Derlan","Japan 2.","Oita Trinita","LCB","29","400000","","31","2918","2","2","Brazil","left","187","8.64","4.47","62.07","8.48","62.55","0.62","7.17","0.8","0.06","0.08","0.03","0.4","23.08","15.385","1.39","31.11","0.34","63.64","1.63","41.51","0.93","0.49","0.03","35.62","74.46","18.44","64.72","6.75","44.75","0.04","0","0.12","50","0.28","5.86","52.11","1.85","41.67","0.4","8.88","63.89"
"W. Iwashita","Japan 2.","Roasso Kumamoto","LB, LWB, LCB","26","200000","","30","2909","2","0","Japan","left","177","8.91","6.62","66.36","3.16","45.1","0.28","5.94","1.21","0.06","0.1","0.03","0.9","24.14","6.897","1.3","16.67","1.64","47.17","5.48","40.11","1.33","0.93","0.12","45.97","85.46","14.45","73.66","3.12","44.55","0.03","0.03","0.12","0","0.15","5.41","70.86","1.52","38.78","0.62","6.56","66.04"
"R. Takao","Japan 2.","Consadole Sapporo","RB, RCB","28","250000","","29","2907","0","2","Japan","right","181","7.43","6.13","67.17","3.03","54.08","0.25","4.93","1.11","0","0.04","0","0.28","0","0","1.7","30.91","0.9","65.52","3.13","38.61","0.96","0.56","0.09","41.64","80.52","16.01","70.21","5.05","46.01","0.03","0","0","0","0.34","6.41","69.08","2.11","39.71","0.37","8.51","72"
"M. Sugata","Japan 2.","Vegalta Sendai","LCB","28","500000","2026-01-31","30","2906","2","1","Japan","right","183","6.38","2.54","54.88","7.15","63.64","0.43","6.74","0.25","0.06","0.11","0.06","0.87","28.57","7.143","0","0","0.06","0","0.81","50","1.33","0.53","0.06","50.05","89.23","18.64","78.24","5.33","49.42","0.01","0","0","0","0","4.68","72.85","0.43","35.71","0.15","7.46","67.63"
"A. Hayashi","Japan 2.","Vegalta Sendai","GK","38","25000","2026-01-31","29","2901","0","0","Japan","right","195","1.02","0.09","100","0.62","95","0","1.27","0","0","0","0","0.03","0","0","0.03","0","0.03","0","0.12","75","0.03","0","0","21.72","85.43","12.5","76.18","9.28","68.23","0","0","0","0","0","2.36","65.79","0.16","0","0","7.6","79.59"
"T. Mase","Japan 2.","Vegalta Sendai","RB, RW","27","400000","2026-01-31","32","2892","0","5","Japan","right","175","7.28","5.51","63.28","2.8","44.44","0.12","4.85","2.02","0","0.08","0","0.56","27.78","0","2.49","31.25","1.77","59.65","4.82","42.58","2.3","1.65","0.44","31","77.81","7.47","61.67","2.02","49.23","0.16","0.03","0.09","33.33","0.53","2.21","57.75","2.15","43.48","0.65","5.04","64.81"
"K. Muramatsu","Japan 2.","Blaublitz Akita","RB, LB","28","350000","2026-01-31","31","2890","2","5","Japan","right","171","5.79","4.02","59.69","1.93","48.39","0.4","4.35","1.21","0.06","0.04","0","0.4","23.08","15.385","1.99","43.75","0.53","41.18","1.59","41.18","1.03","0.37","0.06","22.14","71.87","11.34","68.68","4.17","58.21","0.1","0.06","0.03","100","0.31","4.42","66.9","2.27","56.16","0.62","6.98","77.68"
"M. Goto","Japan 2.","V-Varen Nagasaki","GK","31","500000","","29","2878","0","0","Japan","right","191","1.63","0.03","100","0.72","82.61","0","2.37","0","0","0","0","0","0","0","0","0","0","0","0.06","100","0.03","0","0","28.64","88.54","13.54","77.14","8.01","62.5","0","0","0","0","0","1.59","41.18","0.13","0","0","5.6","68.72"
"K. Kawata","Japan 2.","Ventforet Kofu","GK","37","50000","","29","2867","0","0","Japan","right","184","1.7","0.13","25","0.53","100","0.03","1.93","0.03","0","0","0","0","0","0","0","0","0.03","100","0.25","75","0","0","0","15.16","79.71","9.17","67.47","6.87","59.36","0","0","0","0","0","2.29","36.99","0.25","0","0.03","4.99","66.67"
"T. Tagawa","Japan 2.","Kataller Toyama","GK","23","0","","29","2850","0","0","Japan","right","180","2.34","0.03","0","0.66","76.19","0","2.98","0.03","0","0","0","0.06","0","0","0","0","0.03","100","0.19","83.33","0.03","0.03","0","30.22","82.24","15.44","68.3","11.24","57.3","0","0","0","0","0.03","4.89","54.19","0.19","0","0","7.45","72.03"
"K. Itakura","Japan 2.","Mito Hollyhock","RCB","23","0","","30","2833","0","0","Japan","unknown","182","7.53","3.75","72.03","4.64","65.75","0.67","6.22","0","0","0.02","0","0.13","0","0","0","0","0","0","0.54","29.41","0.35","0.22","0.03","43.94","84.31","16.33","67.51","6.26","43.15","0.01","0.03","0.03","0","0.06","4.96","57.69","0.48","20","0.13","7.59","56.07"
"K. Shimabuku","Japan 2.","Fujieda MYFC","LWB, LB","26","0","","32","2828","1","2","Peru","right","166","5.44","4.14","70","0.99","32.26","0.03","4.03","4.58","0.03","0.04","0","1.21","23.68","2.632","4.01","37.3","4.71","57.43","9.9","42.77","1.11","3.44","0.67","32.33","70.96","10.88","63.16","3.63","41.23","0.14","0.03","0.25","37.5","0.35","3.72","59.83","4.68","47.62","1.11","8.21","75.19"
"N. Kanuma","Japan 2.","Tokushima Vortis","LCMF, RCMF, DMF","27","350000","2026-01-31","29","2813","2","0","Japan","right","174","8.45","5.15","62.11","3.17","39.39","0.22","5.98","0.64","0.06","0.06","0.03","0.7","31.82","9.091","0.32","40","0.32","60","1.5","31.91","0.9","0.29","0.06","43.13","82.57","14.37","68.15","4.35","50","0.03","0.06","0.16","60","0.16","5.63","66.48","1.34","52.38","0.8","6.65","60.1"
"R. Izumori","Japan 2.","Sagan Tosu","GK","26","0","","28","2806","0","0","Japan","","180","2.25","0.06","50","0.74","95.65","0","3.08","0.03","0","0","0","0","0","0","0","0","0.03","100","0.22","85.71","0","0","0","22.84","85.39","13.02","75.62","7.83","60.25","0","0","0","0","0.03","3.43","51.4","0.13","0","0","5.84","75.27"
"K. Toriumi","Japan 2.","JEF United","RCB","30","800000","2026-01-31","29","2799","2","0","Japan","right","182","6.53","4.28","71.43","4.79","57.05","0.93","4.52","0.16","0.06","0.04","0.03","0.26","62.5","25","0","0","0","0","0.84","50","0.45","0.1","0","40.45","90.06","11.83","75","3.18","45.45","0.01","0","0","0","0.03","2.51","57.69","0.23","57.14","0.19","4.57","56.34"
"Marcus Índio","Japan 2.","Imabari","CF","27","350000","","31","2792","13","3","Brazil","left","173","4.96","3.74","62.07","13.41","39.9","0.29","3.82","3.45","0.39","0.53","0.16","4.03","28","10.4","1.03","53.13","3.16","52.04","14.89","34.63","4.38","1.39","0.13","16.5","74.61","4.45","65.94","1.1","52.94","0.12","0.06","0.32","40","0.48","2.19","66.18","1.55","62.5","0.97","2.64","75.61"
"T. Son","Japan 2.","Ventforet Kofu","CB","26","0","","29","2783","4","0","Korea Republic","left","187","7.7","3.59","72.07","4.4","55.88","0.55","5.84","0.29","0.13","0.09","0.03","0.42","38.46","30.769","0","0","0.13","100","0.81","64","0.91","0.23","0","39.81","90.66","12.74","78.17","3.46","51.4","0.01","0.03","0","0","0.03","2.85","56.82","0.26","25","0.13","5.14","59.12"
"T. Izumi","Japan 2.","RB Omiya Ardija","LWB, LB, LW","24","0","","32","2774","4","3","Japan","right","174","6.94","5.81","55.87","1.85","38.6","0.16","5.25","3.67","0.13","0.18","0","1.4","37.21","9.302","2.24","42.03","4.28","49.24","7.14","37.27","2.95","2.43","0.1","29.01","73.38","9.28","62.59","2.56","44.3","0.1","0.1","0.13","75","0.42","2.73","55.95","3.5","59.26","1.72","6.42","72.22"
"T. Hamada","Japan 2.","Oita Trinita","GK","25","0","","28","2752","0","0","Japan","unknown","189","1.41","0.2","83.33","0.62","94.74","0","1.51","0","0","0","0","0","0","0","0","0","0","0","0.1","100","0","0","0","15.08","73.97","11.02","66.47","9.29","60.56","0","0","0","0","0","4.87","52.35","0.23","14.29","0.03","6.8","78.37"
"K. Matsubara","Japan 2.","Júbilo Iwata","LB","29","600000","","31","2751","2","1","Japan","left","182","6.61","5.92","61.88","2.06","33.33","0.07","4.58","2.03","0.07","0.1","0.03","0.79","37.5","8.333","2.42","31.08","1.64","60","5.37","45.73","1.54","1.08","0.16","34.55","81.16","11.68","73.67","2.65","46.91","0.04","0.03","0.03","0","0.1","3.3","75.25","1.9","41.38","0.26","5.86","62.57"
"K. Matsuda","Japan 2.","Renofa Yamaguchi","LCB, RCB","25","0","","28","2746","0","0","Japan","right","190","7.14","4.36","71.43","6.52","53.27","0.66","5.39","0.16","0","0.01","0","0.2","33.33","0","0.1","33.33","0.1","66.67","0.92","53.57","0.49","0.16","0","37.82","83.45","16.62","71.01","6.52","48.24","0","0","0","0","0","5.28","57.14","0.56","29.41","0.23","7.41","66.81"
