"Player","League","Team","Position","Age","Market value","Contract expires","Matches played","Minutes played","Goals","xG","Assists","xA","Birth country","Foot","Height","Successful defensive actions per 90","Defensive duels per 90","Defensive duels won, %","Aerial duels per 90","Aerial duels won, %","Shots blocked per 90","PAdj Interceptions","Successful attacking actions per 90","Non-penalty goals per 90","xG per 90","Head goals per 90","Shots per 90","Shots on target, %","Goal conversion, %","Crosses per 90","Accurate crosses, %","Dribbles per 90","Successful dribbles, %","Offensive duels per 90","Offensive duels won, %","Touches in box per 90","Progressive runs per 90","Accelerations per 90","Passes per 90","Accurate passes, %","Forward passes per 90","Accurate forward passes, %","Long passes per 90","Accurate long passes, %","xA per 90","Smart passes per 90","Key passes per 90","Passes to final third per 90","Accurate passes to final third, %","Passes to penalty area per 90","Accurate passes to penalty area, %","Deep completions per 90","Progressive passes per 90","Accurate progressive passes, %"
"J. Prior","Scotland 1.","Livingston","GK","30","400000","","12","1193","0","0","0","0","France","right","187","3.09","0.15","50","0.15","100","0","3.91","0","0","0","0","0","0","0","0","0","0","0","0.3","100","0","0","0","23.84","86.71","12.45","76.97","10.64","72.34","0","0","0","1.36","61.11","0","0","0","7.69","69.61"
"S. Findlay","Scotland 1.","Hearts","LCB","30","600000","2026-06-30","12","1176","3","1.14","0","0.19","Scotland","left","191","5.74","2.91","73.68","6.2","61.73","0.38","5.19","0.99","0.23","0.09","0.23","0.77","60","30","0.46","50","0.38","60","1.53","65","1.15","1.22","0","39.41","88.74","15","79.59","5.82","59.21","0.01","0.08","0.15","5.89","64.94","0.84","45.45","0.23","7.04","81.52"
"C. Devlin","Scotland 1.","Hearts","LCMF, RCMF, DMF","27","1000000","2026-05-31","12","1176","0","0.51","0","0.3","Australia","right","170","11.86","8.8","66.09","2.53","45.45","0.08","8.19","1.22","0","0.04","0","0.69","22.22","0","0.77","30","0.46","50","4.44","48.28","0.61","0.15","0","52.88","87.99","16.76","80.37","4.13","59.26","0.02","0.69","0.08","7.5","79.59","2.14","53.57","0.99","7.35","80.21"
"K. Adams","Scotland 1.","Falkirk","RB","24","0","2027-06-30","12","1170","0","0.42","1","0.72","Scotland","unknown","0","10.46","8.62","63.39","3.62","40.43","0.46","7.3","1.46","0","0.03","0","0.31","25","0","2.38","29.03","1.69","40.91","3.69","39.58","0.85","1.85","0.77","33.62","74.14","13.23","61.05","2.46","34.38","0.06","0","0.31","4.15","55.56","2","34.62","0.15","6.54","55.29"
"L. Henderson","Scotland 1.","Falkirk","LCB","29","100000","2026-05-31","12","1170","1","0.46","0","0","Scotland","left","191","7","4.62","58.33","6.92","62.22","0.62","5.62","0.38","0.08","0.04","0.08","0.31","75","25","0.23","33.33","0.15","50","1.15","80","0.38","0.15","0.08","42.31","86.36","16.38","73.24","6.08","51.9","0","0","0","5.38","55.71","0.69","22.22","0.15","7","68.13"
"J. McCracken","Scotland 1.","Dundee","GK","25","250000","2026-06-30","12","1169","0","0","0","0","Scotland","right","190","1.69","0.08","100","0.54","100","0","1.71","0","0","0","0","0","0","0","0","0","0","0","0.15","50","0","0","0","21.09","70.07","13.86","56.67","11.16","46.9","0","0","0","5.54","34.72","0.62","25","0.15","6.31","64.63"
"R. Astley","Scotland 1.","Dundee","RCB","24","600000","2026-05-31","12","1169","1","0.59","0","0.03","Wales","right","184","8.24","5","66.15","4.08","67.92","0.69","5.04","0.23","0.08","0.05","0.08","0.38","40","20","0.31","25","0.15","0","1.46","36.84","0.31","0.46","0","31.49","81.17","15.01","71.28","3.93","35.29","0","0","0","4.16","48.15","0.38","0","0","5.39","64.29"
"S. Bain","Scotland 1.","Falkirk","GK","33","250000","2026-05-31","12","1148","0","0","0","0","Scotland","right","183","1.41","0.08","100","0.31","100","0","1.94","0","0","0","0","0","0","0","0","0","0","0","0.24","100","0","0","0","24.22","90.29","13.09","83.83","8.62","73.64","0","0","0","3.06","64.1","0","0","0","6.11","84.62"
"L. Shankland","Scotland 1.","Hearts","CF","30","4000000","2028-05-31","12","1148","7","5.15","1","0.82","Scotland","right","185","3.45","2.2","67.86","4.86","40.32","0.16","2.96","1.96","0.39","0.4","0","2.12","51.85","25.926","1.1","7.14","1.1","57.14","7.13","26.37","3.14","0.63","0.08","25.64","70.64","7.92","54.46","1.72","63.64","0.06","0.24","0.39","2.9","59.46","1.88","45.83","1.02","2.98","68.42"
"B. Spencer","Scotland 1.","Falkirk","LDMF, RDMF","29","200000","","12","1146","0","0.95","1","1.43","England","right","173","10.6","6.68","63.53","3.3","52.38","0.31","8.77","0.94","0","0.07","0","0.86","45.45","0","0.79","40","0.24","100","1.73","77.27","0.71","1.18","0.08","50.81","82.84","17.91","69.3","6.2","46.84","0.11","0","0.24","8.25","62.86","1.49","52.63","0.55","8.95","68.42"
"D. Watson","Scotland 1.","Kilmarnock","RCMF, RW, LCMF","20","0","2026-05-31","12","1139","3","2.52","1","0.33","Scotland","right","0","7.82","7.43","53.19","2.37","33.33","0.4","3.6","1.66","0.24","0.2","0.08","1.19","46.67","20","1.42","44.44","1.19","33.33","6.4","39.51","1.03","0.63","0.32","20.86","70.83","7.82","59.6","3.63","41.3","0.03","0.08","0.32","4.11","50","2.21","50","0.79","4.58","70.69"
"H. Milne","Scotland 1.","Hearts","RW, LB, LWB","29","250000","2026-06-30","12","1114","1","1.59","4","2.47","Scotland","","0","8.08","6.62","67.07","5.01","69.35","0.16","4.2","2.67","0.08","0.13","0","1.54","15.79","5.263","3.23","32.5","2.26","57.14","6.06","45.33","2.26","1.62","0","36.36","76.44","11.47","64.08","2.5","48.39","0.2","0.16","0.48","4.93","63.93","2.99","48.65","0.73","7.92","76.53"
"J. Butland","Scotland 1.","Rangers","GK","32","3000000","2027-05-31","11","1087","0","0","0","0","England","right","196","1.57","0","0","0.25","100","0","2.82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24.59","86.2","13.33","77.64","6.21","52","0","0","0","1.74","33.33","0.25","0","0","4.39","62.26"
"J. Souttar","Scotland 1.","Rangers","RCB, LCB, CB","29","3000000","2026-05-31","11","1087","0","0.87","0","0","Scotland","right","186","5.96","2.9","68.57","5.96","50","0.41","6.39","0.33","0","0.07","0","0.66","25","0","0.08","100","0.08","0","1.08","53.85","0.83","1.57","0","68.72","93.86","25.09","88.12","4.55","63.64","0","0.08","0","8.78","80.19","0.33","50","0","10.85","84.73"
"B. Esselink","Scotland 1.","Dundee United","CB, RCB","26","500000","","11","1087","1","1.45","0","0","Netherlands","right","191","7.2","4.06","67.35","5.46","54.55","0.66","5.34","0.25","0.08","0.12","0.08","0.41","40","20","0.25","33.33","0.17","0","0.99","25","0.58","0.17","0","39.08","81.14","18.46","67.26","7.04","52.94","0","0","0.08","4.06","48.98","0.66","37.5","0.17","7.87","62.11"
"K. Keresztes","Scotland 1.","Dundee United","LCB","25","200000","2026-05-31","11","1087","1","0.37","0","0.25","Hungary","left","0","10.85","5.55","68.66","4.39","75.47","0.75","8.75","0.66","0.08","0.03","0","0.33","25","25","0.33","25","0.66","75","2.73","54.55","0.75","0.91","0.08","33.04","76.44","17.22","66.35","5.71","47.83","0.02","0.08","0.08","4.97","58.33","0.91","45.45","0.66","8.94","53.7"
"Y. Kucherenko","Scotland 1.","Dundee United","GK","26","250000","2027-12-31","11","1087","0","0","0","0","Ukraine","left","192","1.49","0","0","0.91","90.91","0","1.92","0","0","0","0","0","0","0","0","0","0","0","0.17","50","0","0","0","14.08","72.35","10.27","66.94","8.03","59.79","0","0","0","1.99","45.83","0","0","0","6.54","72.15"
"C. Ward","Scotland 1.","Motherwell","GK","25","250000","","11","1080","0","0","0","0","England","right","188","2.08","0.17","100","0.58","100","0","2.83","0","0","0","0","0","0","0","0","0","0","0","0.08","100","0","0","0","43.42","91.55","20","84.17","9.5","70.18","0","0","0","3","63.89","0","0","0","6.92","67.47"
"M. Sylla","Scotland 1.","Livingston","LDMF, RDMF, RCB","31","125000","","12","1075","1","0.93","0","0.62","France","right","189","11.39","7.7","61.96","3.52","42.86","0.5","7.47","0.42","0.08","0.08","0.08","0.5","33.33","16.667","0.25","33.33","0.84","20","4.94","37.29","0.67","0.59","0.25","28.55","75.37","11.47","59.12","3.52","38.1","0.05","0","0.17","4.1","61.22","0.75","33.33","0.25","5.86","48.57"
"D. Mitov","Scotland 1.","Aberdeen","GK","28","500000","","11","1072","0","0","0","0","Bulgaria","right","188","2.1","0","0","1.01","91.67","0","2.59","0","0","0","0","0","0","0","0","0","0","0","0.17","100","0","0","0","25.69","86.27","12.09","72.22","8.56","60.78","0","0","0","2.6","41.94","0.08","0","0","5.88","75.71"
"C. Robertson","Scotland 1.","Dundee","CB, LCB","32","350000","2026-05-31","11","1070","2","0.6","1","0.17","Scotland","left","188","5.72","2.52","53.33","3.36","57.5","0.67","4.45","0.17","0.17","0.05","0.17","0.42","40","40","0.08","0","0","0","0.25","33.33","1.01","0.08","0","34.23","85.26","14.13","69.64","3.87","43.48","0.01","0","0.08","3.11","54.05","0.34","0","0.25","6.39","67.11"
"S. George","Scotland 1.","St. Mirren","GK","27","300000","","11","1070","0","0","1","0","England","right","191","2.27","0.08","100","0.25","100","0","2.71","0","0","0","0","0","0","0","0","0","0","0","0.25","100","0","0","0","23.05","85.4","15.56","78.92","13.21","74.52","0","0","0","4.88","63.79","0.34","0","0","9.5","91.15"
"K. Schmeichel","Scotland 1.","Celtic","GK","39","1000000","2026-06-30","11","1067","0","0","0","0","Denmark","right","189","1.01","0","0","0.08","100","0","2.03","0","0","0","0","0","0","0","0","0","0","0","0.08","100","0","0","0","30.28","94.15","12.23","87.59","4.3","64.71","0","0","0","0.76","33.33","0.08","100","0.08","3.12","62.16"
"L. Scales","Scotland 1.","Celtic","LCB","27","2500000","","11","1067","0","0.3","0","0.73","Republic of Ireland","left","187","8.94","4.89","70.69","7.17","70.59","0.51","10.68","0.08","0","0.03","0","0.17","0","0","0.34","25","0","0","1.27","53.33","0.34","1.94","0.17","86.88","92.82","34.92","87.92","3.37","50","0.06","0","0.08","11.98","85.92","1.94","52.17","0.59","11.81","82.14"
"E. Watt","Scotland 1.","Motherwell","LDMF, RDMF, LCMF","25","325000","","11","1058","1","0.11","1","1.09","England","right","179","8.34","3.91","69.57","2.38","42.86","0.43","7.92","0.51","0.09","0.01","0","0.34","25","25","0.68","12.5","0.34","75","3.66","48.84","0.43","0.51","0","74.69","86.1","23.73","72.76","7.74","58.24","0.09","0.51","0.17","13.19","74.19","2.98","37.14","1.19","11.91","79.29"
"V. Ševelj","Scotland 1.","Dundee United","RCMF, RDMF","25","250000","2026-05-31","11","1056","0","2.5","1","0.45","Croatia","right","183","7.59","5.45","65.63","3.66","53.49","0.43","5.04","1.62","0","0.21","0","1.36","31.25","0","0.68","37.5","0.85","100","3.07","50","1.19","1.36","0.17","35.63","78.23","13.64","64.38","5.03","49.15","0.04","0.09","0.17","5.97","61.43","2.22","50","1.02","6.22","73.97"
"D. Wilson","Scotland 1.","Livingston","LCB","33","400000","","12","1053","1","0.4","0","0.03","Scotland","left","187","7.78","4.1","70.83","4.53","43.4","0.51","6.29","0.26","0.09","0.03","0.09","0.34","25","25","0.17","50","0.09","100","0.68","25","0.51","0.09","0","45.56","81.24","22.74","69.55","11.11","59.23","0","0","0","7.69","58.89","0.68","25","0.09","12.48","68.49"
"D. Finlayson","Scotland 1.","Livingston","RB, RCB","24","200000","","11","1053","0","0.36","0","0.12","Scotland","","191","8.38","6.24","57.53","5.9","57.97","0.43","6.13","0.94","0","0.03","0","0.51","50","0","1.45","29.41","0.34","75","2.31","62.96","0.77","1.45","0.26","44.53","81.96","20.51","75.42","6.32","51.35","0.01","0","0.17","9.4","72.73","0.94","45.45","0.09","9.83","74.78"
"L. Fadinger","Scotland 1.","Motherwell","RDMF, RCMF, LDMF","25","500000","2027-06-30","11","1050","0","0.17","0","0.68","Austria","right","176","6.17","5.31","54.84","1.97","56.52","0.09","4.08","0.77","0","0.01","0","0.51","33.33","0","0.6","42.86","0.69","50","3.77","47.73","0.77","0.86","0","47.31","92.21","10.2","83.19","1.97","60.87","0.06","0","0.17","3.51","85.37","0.86","60","0.17","4.2","79.59"
"L. Graham","Scotland 1.","Dundee","LCB, LB","21","0","","11","1045","1","0.44","0","0.35","Scotland","","0","8.53","5.6","60","5","58.62","0.52","4.94","0.86","0.09","0.04","0.09","0.34","25","25","0.34","25","0.95","72.73","3.53","53.66","0.34","0.95","0","33.93","75.63","16.88","61.73","6.8","39.24","0.03","0.09","0.09","4.74","41.82","0.95","27.27","0.09","7.49","54.02"
"J. Mulligan","Scotland 1.","Hibernian","RCMF, RWB","22","350000","","12","1043","1","0.96","2","0.78","Scotland","right","175","6.39","5.87","60.29","1.98","43.48","0.26","3.75","1.73","0.09","0.08","0","1.12","23.08","7.692","1.12","15.38","2.07","58.33","7.42","40.7","2.07","2.07","0.95","32.96","80.1","10.53","68.85","2.5","37.93","0.07","0.26","0.26","4.4","58.82","1.73","55","1.38","5.87","64.71"
"R. Deas","Scotland 1.","Kilmarnock","LCB, CB","25","650000","2027-05-31","11","1031","1","1.24","0","0","Scotland","left","188","12.13","6.9","73.42","4.28","40.82","0.79","7.02","0.52","0.09","0.11","0.09","0.44","60","20","0.26","66.67","0.09","100","0.7","100","0.87","0.7","0","32.74","78.93","15.97","68.31","6.72","63.64","0","0","0","6.29","63.89","0.96","36.36","0.09","9.52","70.64"
"D. John","Scotland 1.","St. Mirren","LWB, LB","30","300000","","11","1026","1","0.2","2","2.13","Wales","left","178","5.26","3.25","59.46","1.75","45","0.26","4.02","3.33","0.09","0.02","0","0.26","33.33","33.333","4.3","36.73","2.19","76","3.6","51.22","1.23","1.75","0.18","26.14","72.15","8.07","53.26","2.72","32.26","0.19","0","0.88","2.11","50","3.68","52.38","0.44","5.35","70.49"
"Z. Sapsford","Scotland 1.","Dundee United","CF, RW","23","0","2028-06-30","11","1015","3","3.41","0","2.16","Australia","","0","3.72","3.64","56.1","6.74","30.26","0","2.08","2.22","0.27","0.3","0","2.04","43.48","13.043","2.31","26.92","1.68","42.11","6.47","30.14","3.81","1.6","0.27","16.94","57.59","5.41","39.34","1.68","21.05","0.19","0.09","0.44","2.31","34.62","2.48","42.86","0.98","3.01","55.88"
"O. McEntee","Scotland 1.","Hearts","RB, RCMF","24","225000","","12","1014","0","0.65","1","0.58","United States","right","190","11.01","8.34","73.4","8.61","53.61","0.62","7.3","1.69","0","0.06","0","0.36","50","0","2.66","33.33","1.07","58.33","3.02","50","1.07","1.07","0.09","36.83","69.88","16.86","57.37","7.01","49.37","0.05","0","0.18","7.54","49.41","1.95","27.27","0.27","9.85","71.17"
"C. Halkett","Scotland 1.","Hearts","RCB, CB","30","300000","2026-05-31","11","1007","3","1.56","0","0.11","Scotland","right","183","9.29","5.45","65.57","8.31","68.82","0.45","7.11","0.45","0.27","0.14","0.18","0.8","55.56","33.333","0","0","0","0","0.45","20","1.52","0.36","0","41.11","85","14.66","70.73","4.56","56.86","0.01","0","0.09","4.02","64.44","0.09","0","0.27","7.86","64.77"
"E. Longelo","Scotland 1.","Motherwell","LB","24","1000000","2026-06-30","11","999","3","1.91","1","0.64","England","left","184","7.21","5.23","62.07","1.62","33.33","0.18","5.86","3.42","0.27","0.17","0","1.26","28.57","21.429","3.42","36.84","4.23","42.55","7.66","37.65","2.34","3.51","0.54","40.09","78.43","13.24","67.35","3.6","45","0.06","0","0.45","4.05","60","3.51","41.03","0.27","7.21","70"
"C. McGregor","Scotland 1.","Celtic","DMF","32","8500000","2028-05-31","11","986","1","0.9","0","0.52","Scotland","left","178","7.85","5.11","71.43","0.91","40","0.37","7.41","1.1","0.09","0.08","0","1.46","31.25","6.25","0.37","50","0.55","50","3.01","24.24","0.55","0.46","0.09","68.18","93.04","14.97","81.1","1.83","35","0.05","0.18","0.64","10.41","85.96","1.92","47.62","0.73","6.02","74.24"
"K. Phillips","Scotland 1.","St. Mirren","RCMF","23","300000","","11","985","1","1.95","0","0.4","United States","right","190","7.49","5.3","62.07","4.57","48","0.18","4.61","1.74","0.09","0.18","0","1.19","46.15","7.692","2.19","33.33","0.55","66.67","3.84","52.38","1.83","0.27","0.09","26.5","72.41","9.14","61","2.38","42.31","0.04","0.09","0.37","4.48","55.1","2.65","44.83","0.64","5.39","71.19"
"M. Freckleton","Scotland 1.","St. Mirren","LCB","22","0","2027-05-31","10","973","2","0.82","0","0.1","England","","0","8.69","4.72","64.71","4.99","55.56","1.2","6.95","1.66","0.18","0.08","0","0.74","37.5","25","1.76","36.84","0.92","80","2.4","46.15","1.11","1.2","0","45.69","81.58","19.24","72.6","6.1","40.91","0.01","0","0.37","8.32","65.56","2.22","41.67","0.55","10.27","73.87"
"S. Pittman","Scotland 1.","Livingston","AMF, RDMF, LDMF","33","300000","2026-05-31","11","967","3","1.36","1","0.68","Scotland","right","177","5.31","5.03","46.3","3.72","45","0.47","3.36","0.65","0.28","0.13","0","0.56","66.67","50","0.37","50","0.19","50","2.05","40.91","1.3","0.28","0","23.92","80.16","6.24","56.72","1.4","53.33","0.06","0","0.28","2.79","66.67","0.84","55.56","0.56","2.89","64.52"
"I. Samuels","Scotland 1.","Dundee","LB, LWB","22","100000","","12","962","0","0","0","0.28","England","left","187","8.89","4.49","64.58","1.87","40","0.09","5.94","0.65","0","0","0","0","0","0","1.22","7.69","1.31","42.86","5.52","33.9","0.28","0.94","0","24.32","75","9.07","67.01","1.96","33.33","0.03","0","0","2.99","59.38","1.59","5.88","0","4.86","57.69"
"D. Gassama","Scotland 1.","Rangers","LWF, LAMF","22","0","2029-06-30","11","955","1","1.14","0","0.47","Mauritania","right","177","4.15","3.02","59.38","1.41","40","0.19","4.07","4.71","0.09","0.11","0","2.17","30.43","4.348","2.64","32.14","5.94","50.79","14.14","41.33","4.43","3.02","0.19","29.59","79.94","5.18","65.45","1.04","9.09","0.04","0.19","0.19","1.98","52.38","1.98","71.43","1.32","3.11","72.73"
"T. Maswanhise","Scotland 1.","Motherwell","RAMF, RW, CF","22","0","2026-05-31","11","952","5","2.39","1","0.73","Zimbabwe","right","0","5.67","5.96","50.79","2.55","18.52","0","3.77","3.59","0.47","0.23","0","1.89","45","25","2.46","34.62","3.88","48.78","9.93","44.76","3.5","1.42","0.47","14.56","74.68","4.25","77.78","0","0","0.07","0.09","0.28","1.32","85.71","2.46","50","0.66","2.84","86.67"
"C. Miller","Scotland 1.","Falkirk","LAMF, RAMF, AMF","27","150000","","12","948","2","1.36","2","2.12","Scotland","left","182","5.51","4.18","61.36","2.56","40.74","0.28","4.29","4.94","0.19","0.13","0","1.52","37.5","12.5","4.94","32.69","5.6","49.15","11.01","35.34","2.28","2.37","0.66","22.78","69.58","4.84","66.67","0.76","50","0.2","0","0.47","1.33","50","3.99","50","0.95","3.99","76.19"
"D. Tait","Scotland 1.","Falkirk","LDMF, AMF, RDMF","23","100000","2026-05-31","12","946","1","1","0","0.62","Scotland","right","176","7.33","6.47","54.41","2.28","41.67","0.48","5.05","1.81","0.1","0.09","0","1.05","54.55","9.091","1.24","30.77","1.43","53.33","7.9","46.99","2","0.76","0","42.05","76.47","17.12","62.78","8.47","50.56","0.06","0.19","0.19","9.32","58.16","2.76","37.93","0.86","7.52","74.68"
"M. Dackers","Scotland 1.","Kilmarnock","CF","22","50000","2026-05-31","12","944","1","2.76","0","0.59","Wales","right","201","4.39","2.96","54.84","13.35","56.43","0","2.73","2","0.1","0.26","0.1","1.72","33.33","5.556","0.95","30","2.76","41.38","12.49","25.19","3.53","1.24","0.38","17.64","74.05","3.24","64.71","0.57","66.67","0.06","0","0.38","1.62","70.59","0.95","50","0.67","1.72","66.67"
"J. Iredale","Scotland 1.","Hibernian","LCB","29","250000","2026-05-31","11","938","0","0","0","0.66","Scotland","left","184","8.16","4.51","74.47","2.4","40","0.48","6.1","0.96","0","0","0","0","0","0","1.25","38.46","0.58","66.67","1.63","52.94","0","1.15","0.1","53.44","82.41","27.83","73.45","9.31","40.21","0.06","0.19","0.19","9.98","60.58","1.92","30","0.19","13.91","73.1"
"Cláudio Braga","Scotland 1.","Hearts","CF","26","325000","2026-12-31","12","936","6","6.31","1","1.11","Portugal","right","180","5","5.96","54.84","7.6","30.38","0.1","2.02","3.94","0.58","0.61","0.19","3.27","52.94","17.647","1.63","17.65","4.23","45.45","14.04","34.25","5.96","2.31","0.77","21.83","73.57","4.62","62.5","0.19","50","0.11","0.19","0.38","1.63","52.94","1.73","66.67","1.63","2.02","71.43"
"J. Milne","Scotland 1.","Aberdeen","CB, RCB, LCB","22","0","2026-05-31","10","930","0","0.45","0","0","Scotland","right","192","8.81","4.06","78.57","4.74","53.06","0.87","6.35","0.1","0","0.04","0","0.29","0","0","0","0","0.19","50","0.87","22.22","0.87","0.19","0","44.32","85.59","18.19","74.47","5.81","45","0","0","0.1","3.19","54.55","0.19","0","0.1","7.16","55.41"
"M. Knoester","Scotland 1.","Aberdeen","LCB","26","1000000","","10","924","0","0.41","0","0.15","Netherlands","left","188","9.74","6.82","65.71","6.72","53.62","0.88","6.54","0.58","0","0.04","0","0.19","0","0","0.29","66.67","0.49","60","2.24","43.48","0.19","1.46","0.1","52.21","83.96","24.25","73.49","8.77","48.89","0.01","0.19","0","6.53","58.21","0.97","50","0.29","11.98","63.41"
"D. Wright","Scotland 1.","Dundee","RWB, RB","30","300000","","11","920","0","0.12","0","0.37","England","right","175","7.24","5.09","67.31","1.08","54.55","0.1","4.02","1.08","0","0.01","0","0.39","25","0","1.37","35.71","0.59","83.33","3.13","46.88","0.2","0.88","0.2","28.47","75.6","12.52","63.28","4.5","43.48","0.04","0","0.1","5.09","61.54","1.76","44.44","0.2","7.43","71.05"
"D. Thompson","Scotland 1.","Kilmarnock","LB, LWB","25","700000","","12","920","0","0.1","1","1.62","England","left","183","8.61","4.89","54","2.05","42.86","0.49","6.13","1.47","0","0.01","0","0.29","33.33","0","2.93","43.33","0.49","20","3.82","41.03","0.39","1.08","0.49","25.63","66.79","12.62","58.91","6.75","53.62","0.16","0","0.2","5.58","61.4","4.11","52.38","1.27","9.2","69.15"
"J. Tavernier","Scotland 1.","Rangers","RB, RCB","34","6500000","2026-05-31","11","904","4","2.23","2","2.01","England","right","182","7.77","6.27","63.49","3.29","57.58","0.1","6.18","2.39","0.3","0.22","0.1","1.59","50","25","2.39","45.83","1.1","36.36","3.58","27.78","1.1","1.99","0.9","60.33","85.81","22.9","79.13","6.47","55.38","0.2","0.1","0.2","10.15","74.51","3.19","65.63","1.29","11.85","81.51"
"K. Bowie","Scotland 1.","Hibernian","CF","23","250000","2028-05-31","12","886","3","4.09","2","1.24","Scotland","left","187","2.95","4.27","40.48","6.2","21.31","0","1.61","2.84","0.3","0.42","0","2.84","46.43","10.714","0.71","14.29","2.74","51.85","12.39","32.79","4.67","0.61","0.1","16.76","69.7","4.06","45","1.12","63.64","0.13","0","0.51","2.44","41.67","0.91","55.56","1.02","1.93","73.68"
"E. Hamilton","Scotland 1.","Dundee","LCMF, DMF","27","450000","2026-06-30","9","874","0","0.31","0","0.14","Scotland","left","187","7.62","6.38","62.9","1.24","50","0.21","3.44","1.24","0","0.03","0","1.65","31.25","0","0.1","0","1.54","46.67","8.03","43.59","0.21","1.24","0.31","26.67","86.49","5.46","64.15","2.06","60","0.01","0","0.1","2.88","60.71","0.31","33.33","0.21","1.85","66.67"
"M. Mandron","Scotland 1.","St. Mirren","CF","31","200000","","11","869","1","1.71","1","0.85","France","left","191","4.97","3.11","56.67","13.46","23.08","0","3.67","1.45","0.1","0.18","0.1","1.86","27.78","5.556","0.62","50","1.24","41.67","8.7","25","3.11","0.21","0","21.65","79.43","4.25","53.66","0.72","57.14","0.09","0.21","0.41","1.76","35.29","1.24","50","0.72","1.24","83.33"
"Panutche Camará","Scotland 1.","Dundee United","LCMF, RCMF","28","300000","","11","867","0","0.67","3","0.67","Guinea-Bissau","right","185","6.75","5.19","56","1.56","33.33","0.21","5.19","1.35","0","0.07","0","0.62","0","0","0.73","57.14","0.83","87.5","5.71","65.45","0.31","1.97","0.62","40.9","83.76","11.83","66.67","2.28","36.36","0.07","0.21","0.52","5.4","71.15","1.66","62.5","0.83","6.75","69.23"
"A. Gogić","Scotland 1.","St. Mirren","CB","31","500000","2027-05-31","9","865","0","0.95","0","0.24","Cyprus","right","185","9.05","5.72","72.73","3.54","52.94","0.21","5.19","0.73","0","0.1","0","0.73","57.14","0","0.31","33.33","0.42","50","1.56","46.67","0.94","0.1","0.1","36","83.53","15.71","71.52","5.83","50","0.03","0","0.1","4.06","53.85","0.52","40","0.21","8.12","61.54"
"A. Jensen","Scotland 1.","Aberdeen","RB, RWB, LWB","24","900000","2025-12-31","10","863","0","0.87","0","0.58","Denmark","right","180","7.61","5.63","57.41","3.23","29.03","0.21","5.49","1.67","0","0.09","0","0.52","40","0","2.4","39.13","0.94","55.56","4.69","31.11","1.67","1.46","0.21","35.04","81.85","10.43","73","2.82","44.44","0.06","0","0.42","3.13","83.33","2.09","60","0.73","5.74","67.27"
"G. Stanger","Scotland 1.","Kilmarnock","RCB","25","100000","","10","862","2","0.81","0","0","Scotland","right","191","9.29","5.74","70.91","4.8","41.3","0.52","5.28","0.63","0.21","0.08","0","0.31","100","66.667","0.21","50","0.21","100","1.15","63.64","0.73","0.1","0","25.48","77.87","13.16","66.67","5.43","50","0","0","0","4.8","58.7","0.31","33.33","0","6.89","66.67"
"L. Stephenson","Scotland 1.","Dundee United","RWB, RB","22","400000","","9","851","2","1.01","1","1.06","England","right","177","9.31","6.87","50.77","4.23","42.5","0.42","7.5","2.54","0.21","0.11","0.21","0.74","71.43","28.571","2.54","41.67","1.48","64.29","3.28","61.29","2.22","1.8","0.21","21.05","70.35","6.56","53.23","3.17","40","0.11","0","0.42","3.49","48.48","2.33","50","0.74","5.29","68"
"A. Kyziridis","Scotland 1.","Hearts","LW, RW","25","200000","","12","837","3","1.63","4","2.39","Greece","right","179","4.09","3.23","73.33","1.18","27.27","0","2.68","7.85","0.32","0.17","0","2.69","44","12","5.38","32","8.17","56.58","12.69","45.76","4.19","4.52","0.11","37.2","76.01","7.2","76.12","3.23","63.33","0.26","0.43","0.97","3.76","82.86","5.38","54","2.26","6.99","80"
"G. Hanley","Scotland 1.","Hibernian","CB, RCB","33","900000","","9","833","0","1.1","0","0","Scotland","right","187","6.59","3.67","52.94","7.56","65.71","0.86","5.84","0.54","0","0.12","0","0.65","66.67","0","0","0","0.11","100","1.08","70","0.86","0.32","0","42.68","90.89","13.94","79.84","4.21","58.97","0","0","0","2.48","56.52","0.32","66.67","0.22","5.73","54.72"
"P. McGinn","Scotland 1.","Motherwell","LCB, RCB","35","200000","","9","819","0","0.56","0","0.03","Scotland","right","179","8.02","4.62","83.33","4.51","39.02","0.33","6.26","0.55","0","0.06","0","0.44","50","0","0.11","100","0.22","100","0.99","66.67","0.55","1.21","0.11","54.29","91.09","19.56","80.9","4.51","41.46","0","0","0.11","4.18","57.89","0.44","75","0.22","6.7","60.66"
