"Player","League","Team","Position","Age","Market value","Contract expires","Matches played","Minutes played","Goals","xG","Assists","xA","Birth country","Foot","Height","Successful defensive actions per 90","Defensive duels per 90","Defensive duels won, %","Aerial duels per 90","Aerial duels won, %","Shots blocked per 90","PAdj Interceptions","Non-penalty goals per 90","xG per 90","Head goals per 90","Shots","Shots per 90","Shots on target, %","Goal conversion, %","Crosses per 90","Accurate crosses, %","Dribbles per 90","Successful dribbles, %","Offensive duels per 90","Offensive duels won, %","Touches in box per 90","Progressive runs per 90","Accelerations per 90","Passes per 90","Accurate passes, %","Forward passes per 90","Accurate forward passes, %","Long passes per 90","Accurate long passes, %","xA per 90","Smart passes per 90","Key passes per 90","Passes to final third per 90","Accurate passes to final third, %","Passes to penalty area per 90","Accurate passes to penalty area, %","Deep completions per 90","Progressive passes per 90","Accurate progressive passes, %","Conceded goals per 90","Shots against per 90","Save rate, %","xG against per 90","Prevented goals","Prevented goals per 90","Exits per 90"
"Saeed Sulaiman","Saudi 1.","Shabab Al Ahli Dubai","RB","26","1000000","","15","1102","0","0.01","0","0.99","United Arab Emirates","","177","8.66","5.88","62.5","2.37","62.07","0.25","7.14","0","0","0","2","0.16","0","0","1.72","52.38","1.14","42.86","2.45","36.67","0.65","0.74","0.16","31.69","78.61","12.5","63.4","4.08","42","0.08","0.08","0.41","4.25","61.54","1.88","56.52","0.41","7.35","64.44","","","0","0","","",""
"Hamdan Abdulrahman","Saudi 1.","Hatta","LB, LW","23","0","2029-06-30","16","1089","0","0.28","0","0.81","United Arab Emirates","","182","7.93","7.69","54.84","1.82","40.91","0","3.86","0","0.02","0","6","0.5","33.33","0","2.15","30.77","2.56","35.48","5.62","38.24","0.91","1.32","0.5","25.62","80","9.09","75.45","1.32","37.5","0.07","0","0.17","2.4","79.31","1.4","47.06","0.17","4.3","61.54","","","0","0","","",""
"M. Kosanović","Saudi 1.","Ajman","LCB, RCB","35","300000","2027-06-30","11","1088","0","0.36","0","0.22","Serbia","left","191","6.12","3.31","70","3.14","71.05","0.66","4.5","0","0.03","0","7","0.58","14.29","0","0.17","0","0.08","0","0.41","0","0.25","0.17","0","32.26","81.28","12.82","63.23","8.85","51.4","0.02","0","0.08","6.04","53.42","0.5","0","0.08","5.71","75.36","","","0","0","","",""
"Caio Eduardo","Saudi 1.","Al Ittihad Kalba","LCMF, DMF, RCMF","22","700000","2026-06-30","16","1087","0","0.4","0","0.22","Brazil","left","176","8.69","7.87","45.26","1.08","30.77","0.25","5.73","0","0.03","0","13","1.08","23.08","0","0.5","0","2.07","52","5.96","47.22","0.25","2.07","0.41","43.14","86.95","13.66","80.61","3.23","48.72","0.02","0.17","0","7.62","80.43","1.82","36.36","0.66","6.62","76.25","","","0","0","","",""
"Khalid Al Zaabi","Saudi 1.","Al Wahda","RB, LB","34","200000","","15","1079","0","0","0","0.71","United Arab Emirates","","172","9.84","8.42","63.37","1.84","40.91","0.08","5.66","0","0","0","0","0","0","0","2.34","53.57","0.75","55.56","1.84","40.91","0.33","0.67","0.33","37.45","85.08","14.51","79.89","2.75","45.45","0.06","0","0.42","5.09","81.97","2.25","59.26","0.17","8.51","76.47","","","0","0","","",""
"Khalifa Mubarak","Saudi 1.","Khorfakkan","RCB, LCB","32","450000","","13","1072","0","0.36","0","0","United Arab Emirates","right","180","7.39","4.28","56.86","2.85","38.24","0.5","5.83","0","0.03","0","2","0.17","50","0","0","0","0.25","66.67","0.76","44.44","0.25","0.17","0.08","24.01","86.36","11","75.57","3.44","51.22","0","0.08","0","2.85","47.06","0.08","0","0","3.95","63.83","","","0","0","","",""
"R. Marciano","Saudi 1.","Ajman","CF","23","0","2026-06-30","24","1071","8","8.7","0","0.01","Cameroon","","0","5.04","5.55","39.39","5.97","32.39","0.42","3.9","0.67","0.73","0.34","38","3.19","47.37","21.053","0.42","0","2.52","36.67","7.65","27.47","4.62","1.26","0.5","8.57","64.71","2.02","54.17","0.5","66.67","0","0.08","0","0.92","45.45","0.42","20","0.34","0.59","42.86","","","0","0","","",""
"Bandar Al Ahbabi","Saudi 1.","Al Ain","RB","35","200000","","12","1058","1","0.45","3","2.7","United Arab Emirates","right","169","8.59","7.49","59.09","1.45","29.41","0.17","6.22","0.09","0.04","0","11","0.94","45.45","9.091","5.95","41.43","2.72","68.75","6.12","62.5","1.53","1.96","0.85","56.31","84.44","16.84","79.29","6.29","55.41","0.23","0.17","1.02","8.51","71","6.38","53.33","1.19","9.7","91.23","","","0","0","","",""
"Mohammad Juma","Saudi 1.","Al Bataeh","LAMF, LW, LDMF","28","0","","19","1043","2","1.78","2","1.86","United Arab Emirates","","163","7.33","6.99","60.49","0.6","57.14","0.09","3.65","0.17","0.15","0","19","1.64","31.58","10.526","1.04","58.33","2.42","67.86","5.52","43.75","1.38","1.47","0.78","28.3","84.76","6.99","76.54","3.62","64.29","0.16","0.17","0.17","3.62","69.05","2.07","75","0.86","4.57","79.25","","","0","0","","",""
"U. Vitas","Saudi 1.","Emirates","RCB, LCB, CB","33","250000","2026-12-31","14","1039","0","0.18","0","0","Serbia","right","190","7.45","4.07","59.57","1.99","39.13","0.61","5.93","0","0.02","0","2","0.17","0","0","0.09","0","0.35","75","1.04","83.33","0.43","2.17","0.17","34.48","87.44","11.95","72.46","4.42","49.02","0","0.09","0","4.33","62","0.61","28.57","0.26","5.98","66.67","","","0","0","","",""
"T. Ouorou","Saudi 1.","Hatta","RB, RCB","22","0","","14","1037","0","0.15","0","0.1","Benin","","0","9.45","4.95","68.52","2.11","34.78","0.37","6.76","0","0.01","0","6","0.55","50","0","1.74","36.84","0.92","30","2.39","34.62","0.18","0.83","0.37","34.22","84.18","12.39","79.26","3.76","58.54","0.01","0","0.09","3.03","75.76","1.74","42.11","0.09","6.61","66.67","","","0","0","","",""
"Lithierry","Saudi 1.","Emirates","CF, AMF, LW","24","500000","","20","1029","4","3.07","2","1.48","Brazil","right","177","3.76","4.11","51.06","3.85","25","0","2.09","0.35","0.27","0.09","23","2.01","39.13","17.391","1.22","42.86","3.94","42.22","11.63","39.85","2.8","2.45","0.96","25.28","82.01","5.86","65.67","0.79","55.56","0.13","0.52","0.52","3.5","72.5","1.92","54.55","1.14","2.71","80.65","","","0","0","","",""
"Ismael Al Hammadi","Saudi 1.","Emirates","RW, RB, RCMF","37","0","2026-06-30","21","1027","2","2.63","2","0.45","United Arab Emirates","right","166","5","5.43","53.23","1.67","31.58","0.18","2.24","0.18","0.23","0","16","1.4","37.5","12.5","0.88","30","2.8","50","7.36","45.24","2.54","1.67","0.44","21.91","78","6.4","65.75","2.02","56.52","0.04","0.35","0.26","3.42","76.92","1.67","63.16","0.88","3.77","69.77","","","0","0","","",""
"Gustavo","Saudi 1.","Al Ittihad Kalba","RW, RCMF","23","1000000","2026-06-30","18","1026","1","1.59","1","1.18","Brazil","right","178","7.44","6.64","62.67","1.33","20","0.09","3.37","0.09","0.14","0","24","2.13","37.5","4.167","1.24","28.57","3.01","58.82","10.63","50.83","1.68","2.3","0.53","31.18","76.99","9.39","61.32","2.21","40","0.1","0.71","0.35","4.52","66.67","1.86","52.38","0.53","4.78","77.78","","","0","0","","",""
"Bader Nasser","Saudi 1.","Shabab Al Ahli Dubai","LB","24","800000","2026-06-30","13","990","0","0.16","1","1.23","United Arab Emirates","left","179","7.91","6.36","62.86","2.18","50","0.36","5.09","0","0.01","0","2","0.18","50","0","3.64","40","1.09","75","2.82","45.16","0.73","0.91","0.18","37.64","78.99","13.82","75.66","3","54.55","0.11","0","0.64","3.09","76.47","3.18","57.14","0.45","9.73","67.29","","","0","0","","",""
"A. Merkel","Saudi 1.","Hatta","LCMF","33","750000","","10","983","2","0.79","0","1.48","Kazakhstan","right","179","6.05","4.64","58.7","1.81","44.44","0.2","3.3","0.2","0.08","0.1","10","1.01","50","20","1.21","33.33","1.21","66.67","4.43","34.09","1.11","1.81","0.4","40.31","85.5","10.08","70","3.83","55.26","0.15","0.2","0.3","5.85","77.59","2.62","46.15","0.71","4.94","73.47","","","0","0","","",""
"Yuri César","Saudi 1.","Shabab Al Ahli Dubai","LW, RW, LAMF","25","800000","2026-06-30","24","983","5","2.28","4","3.17","Brazil","right","172","5.68","5.68","64.52","1.83","50","0","2.7","0.46","0.21","0","28","2.56","39.29","17.857","1.46","25","4.39","43.75","10.53","33.91","3.66","1.83","1.1","35.43","81.91","9.25","73.27","1.1","50","0.29","0.73","1.1","4.03","81.82","2.56","71.43","2.38","6.32","76.81","","","0","0","","",""
"Dodô","Saudi 1.","Ajman","AMF, CF","31","750000","","12","975","1","2.6","0","0.74","Brazil","right","176","5.17","4.43","58.33","2.77","40","0.09","2.86","0.09","0.24","0","24","2.22","37.5","4.167","2.03","18.18","2.49","59.26","7.29","45.57","3.6","1.11","0.18","33.42","76.52","9.42","66.67","2.68","51.72","0.07","0.37","0.18","4.89","75.47","2.68","48.28","1.38","4.71","74.51","","","0","0","","",""
"Luan","Saudi 1.","Emirates","RCB","25","0","","12","962","0","1.36","0","0.2","Brazil","","0","8.98","4.3","71.74","2.62","50","0.94","7.32","0","0.13","0","7","0.65","57.14","0","0.56","16.67","0.94","70","2.53","59.26","1.03","0.94","0.09","30.22","82.97","11.88","77.95","2.9","32.26","0.02","0.19","0","2.15","52.17","0.94","30","0.28","3.93","71.43","","","0","0","","",""
"Wallace","Saudi 1.","Al Ittihad Kalba","LCB","31","1000000","","11","959","0","0","0","0.14","Brazil","right","191","7.7","3.47","64.86","3.75","55","0.75","7.57","0","0","0","0","0","0","0","0.19","100","0","0","1.03","45.45","0.38","0.84","0.19","38.95","86.75","19.05","80.79","5.54","59.32","0.01","0.19","0.09","6.38","70.59","0.66","85.71","0.47","8.73","76.34","","","0","0","","",""
"Rodrigo","Saudi 1.","Al Wasl","RB","23","600000","","15","957","0","0.25","0","0.09","Brazil","right","184","8.28","6.21","65.15","1.88","50","0.28","6.03","0","0.02","0","2","0.19","0","0","1.79","36.84","1.22","30.77","2.26","50","0.28","0.85","0.47","34.51","82.56","13.35","70.42","2.73","44.83","0.01","0.09","0.09","4.51","64.58","1.69","38.89","0.09","5.55","69.49","","","0","0","","",""
"F. Ben Arbi","Saudi 1.","Al Sharjah","AMF, RAMF, CF","29","0","2026-06-30","15","953","3","3.16","0","3.07","Tunisia","left","171","4.44","4.34","52.17","1.04","36.36","0.19","2.82","0.28","0.3","0","28","2.64","25","10.714","2.27","25","2.36","40","7.65","32.1","2.93","1.04","0.47","38.81","78.59","12.37","67.94","5.1","53.7","0.29","1.04","0.66","7.18","71.05","5.57","44.07","1.51","6.99","83.78","","","0","0","","",""
"Abdulaziz Hussain","Saudi 1.","Al Bataeh","RB","35","50000","2026-06-30","13","953","0","0.02","0","0.84","United Arab Emirates","left","180","11.14","8.69","68.48","0.57","50","0.19","5.93","0","0","0","1","0.09","0","0","1.13","33.33","0.28","66.67","1.51","37.5","0.28","2.08","0.38","39","87.41","12.94","80.29","3.59","50","0.08","0.09","0.19","3.31","68.57","1.32","42.86","0.28","6.8","73.61","","","0","0","","",""
"Sultan Adil","Saudi 1.","Al Ittihad Kalba","CF, RW, RWF","21","600000","","20","947","0","2.23","2","0.34","United Arab Emirates","left","185","6.98","5.55","62.07","10.62","53.15","0.38","4.34","0","0.21","0","21","2.01","33.33","0","0.57","33.33","1.91","40","7.08","39.19","3.92","0.86","0.19","21.71","68.72","5.83","40.98","1.53","62.5","0.03","0.77","0.48","3.63","52.63","1.72","38.89","0.77","2.96","80.65","","","0","0","","",""
"Firas Saleh","Saudi 1.","Emirates","LCB, CB","29","300000","","14","926","0","0.59","0","0.29","United Arab Emirates","left","186","8.75","3.98","53.66","2.62","44.44","0.68","7.71","0","0.06","0","3","0.29","33.33","0","0.1","0","0","0","0.19","100","0.29","0.1","0.1","26.14","91.45","8.36","80.23","2.24","47.83","0.03","0","0","1.75","88.89","0.1","100","0.1","2.82","68.97","","","0","0","","",""
"Mohammed Al Shamsi","Saudi 1.","Al Wahda","GK","28","600000","2029-06-30","9","925","0","0","0","0","United Arab Emirates","right","184","1.17","0.1","100","0.68","71.43","0","1.44","0","0","0","0","0","0","0","0","0","0.1","0","0.39","25","0","0","0","15.96","87.8","7.39","77.63","3.31","58.82","0","0","0","0.1","100","0","0","0","2.43","44","1.26","3.79","66.67","1.35","0.89","0.087","1.65"
"D. Nyengue","Saudi 1.","Khorfakkan","RCMF, DMF, LCMF","23","0","","14","919","0","0.56","0","0.03","Cameroon","right","186","7.64","4.7","52.08","2.45","40","0.29","6.27","0","0.05","0","10","0.98","40","0","0.49","40","2.06","66.67","4.9","64","0.69","0.49","0.2","28.11","79.44","10.18","63.46","3.92","42.5","0","0.69","0","5.39","50.91","1.86","31.58","0.29","4.11","71.43","","","0","0","","",""
"Mohamed Al Junaibi","Saudi 1.","Khorfakkan","RW, RAMF, RB","27","500000","","18","914","1","1.89","0","0.26","United Arab Emirates","","170","6.89","4.82","61.22","0.89","33.33","0","3.63","0.1","0.19","0","18","1.77","22.22","5.556","2.17","18.18","4.04","36.59","9.35","31.58","1.58","1.77","0.69","20.19","72.68","6.2","66.67","1.28","53.85","0.03","0.59","0.1","2.56","57.69","2.76","39.29","0.79","4.04","75.61","","","0","0","","",""
"Hamad Almansoori","Saudi 1.","Al Ittihad Kalba","GK","29","450000","2027-06-30","9","914","0","0","0","0","United Arab Emirates","","172","0.98","0.1","0","0.98","80","0","1.21","0","0","0","0","0","0","0","0","0","0.1","100","0.1","100","0","0","0","15.85","77.02","8.27","66.67","8.47","59.3","0","0","0","1.28","30.77","0.1","0","0","4.92","64","1.48","4.63","68.09","1.26","-2.2","-0.217","2.36"
"S. Ezatolahi","Saudi 1.","Shabab Al Ahli Dubai","RDMF, RCMF, LCMF","29","900000","","12","908","2","0.68","1","1.23","Iran","right","190","7.24","6.74","52.94","3.27","66.67","0.3","5.41","0.2","0.07","0","16","1.59","25","12.5","0.89","33.33","0.79","75","3.67","54.05","1.19","0.59","0","47.97","82.44","17.54","68.93","7.63","62.34","0.12","1.39","0.59","10.8","72.48","3.37","41.18","1.19","8.82","83.15","","","0","0","","",""
"R. Akonnor","Saudi 1.","Al Jazira","LB, RW, RAMF","21","0","","19","906","1","1.5","3","0.83","Ghana","","0","7.75","7.35","59.46","2.19","45.45","0.2","5.08","0.1","0.15","0","16","1.59","25","6.25","2.48","28","8.25","46.99","14.8","36.91","4.57","5.86","0.99","29.01","82.88","7.65","81.82","0.7","57.14","0.08","0.2","0.3","2.09","80.95","1.69","64.71","1.79","3.58","77.78","","","0","0","","",""
"Walid Abbas","Saudi 1.","Shabab Al Ahli Dubai","LCB, RCB","40","50000","","11","897","0","0.44","0","0","United Arab Emirates","left","182","8.03","3.61","66.67","3.01","43.33","0.8","7.29","0","0.04","0","2","0.2","50","0","0","0","0.1","100","0.3","66.67","0.3","0.4","0.1","33.21","90.33","11.64","82.76","3.81","68.42","0","0","0","2.31","65.22","0","0","0.1","4.62","63.04","","","0","0","","",""
"Abdul Rahman Adel","Saudi 1.","Hatta","LB","23","0","","9","887","0","0.08","0","0.21","United Arab Emirates","","170","10.45","8.02","56.96","1.93","36.84","0.2","5.83","0","0.01","0","1","0.1","0","0","1.32","30.77","0.91","55.56","2.94","31.03","0.71","1.12","0.41","28.82","71.13","13.7","60.74","5.89","46.55","0.02","0.1","0.1","3.15","54.84","1.22","50","0.71","7","49.28","","","0","0","","",""
"J. Loulendo","Saudi 1.","Al Ain","CF","21","0","2026-06-30","15","877","3","3.93","0","0.24","Congo","unknown","0","3.9","2.67","61.54","5.44","41.51","0.1","3.47","0.31","0.4","0","23","2.36","30.43","13.043","0.21","0","2.77","51.85","8.93","32.18","3.39","0.72","0.21","9.54","75.27","1.03","60","0","0","0.02","0","0","0.72","28.57","0.31","100","0.51","1.03","30","","","0","0","","",""
"Tiago","Saudi 1.","Khorfakkan","CF","33","700000","","11","867","4","3.1","1","0.68","Brazil","right","185","1.87","2.08","35","4.57","29.55","0","1.38","0.21","0.32","0.1","11","1.14","54.55","36.364","0.21","100","2.49","33.33","7.68","24.32","1.76","1.25","0.31","15.67","87.42","2.39","69.57","0.21","50","0.07","0","0.21","1.14","45.45","0.62","83.33","0.62","1.35","84.62","","","0","0","","",""
"Y. Al Ameri","Saudi 1.","Al Nasr","RB","27","600000","2027-06-30","14","862","0","0.26","1","0.58","United Arab Emirates","","167","11.38","8.56","63.41","2.09","30","0.1","7.62","0","0.03","0","4","0.42","25","0","1.25","41.67","1.77","52.94","3.97","42.11","0.84","1.88","0.84","36.13","84.68","10.75","67.96","1.67","50","0.06","0.1","0.21","3.65","62.86","1.04","60","0.42","4.49","69.77","","","0","0","","",""
"Yahia Nader","Saudi 1.","Al Ain","RDMF, RCMF","27","2500000","","13","844","2","1.18","1","1.4","United Arab Emirates","right","178","5.23","5.44","47.06","1.6","46.67","0.32","4.12","0.21","0.13","0","9","0.96","44.44","22.222","0.96","33.33","1.17","45.45","5.55","38.46","1.92","1.17","0.64","43.4","91.65","10.34","86.6","1.49","78.57","0.15","0.32","0.64","4.05","89.47","2.45","73.91","1.49","5.01","85.11","","","0","0","","",""
"Salem Sultan","Saudi 1.","Al Sharjah","LCB, RCB","32","500000","2027-06-30","12","844","0","0.78","0","0","United Arab Emirates","right","182","6.93","5.76","64.81","2.88","59.26","0.43","4.83","0","0.08","0","2","0.21","0","0","0","0","0.21","0","1.49","35.71","0.43","0.43","0","36.9","90.75","13.33","80","2.67","32","0","0","0","3.84","80.56","0.21","50","0","4.05","57.89","","","0","0","","",""
"Marwan Fahad","Saudi 1.","Emirates","LWB, LB","26","250000","2028-06-30","12","836","4","4.05","0","1.54","United Arab Emirates","","173","5.38","5.17","50","2.8","38.46","0","3.79","0.43","0.44","0.11","23","2.48","39.13","17.391","1.29","25","3.55","54.55","7.21","38.81","3.77","3.23","0.86","27.24","77.87","6.89","60.94","0.75","57.14","0.17","0.11","0.32","2.48","56.52","0.86","50","0.86","3.34","67.74","","","0","0","","",""
"Mohamed Ali","Saudi 1.","Al Wahda","LB, LCB","24","0","","12","833","0","0.06","0","0.33","United Arab Emirates","","182","8.97","7.89","63.01","2.05","36.84","0.32","5.22","0","0.01","0","2","0.22","0","0","1.51","42.86","0.65","33.33","1.62","40","0.32","0.11","0.11","43.87","83","18.48","69.59","7.02","47.69","0.04","0","0.32","4","56.76","1.3","50","0.11","6.91","56.25","","","0","0","","",""
"A. Alhadi Alsanousi","Saudi 1.","Emirates","LW","31","500000","2026-06-30","11","823","0","1.09","2","0.75","Libya","right","0","4.81","5.14","53.19","1.75","56.25","0.11","2.08","0","0.12","0","11","1.2","27.27","0","2.08","31.58","7.22","56.06","14.54","42.86","1.75","2.3","0.33","26.14","82.01","7.22","77.27","2.95","74.07","0.08","0.44","0.44","3.83","85.71","2.73","48","0.66","5.25","91.67","","","0","0","","",""
"Sultan Al Bedwawi","Saudi 1.","Hatta","RCMF","22","0","","10","822","0","0.21","2","1.05","United Arab Emirates","","0","7.75","6.7","56.14","2","29.41","0.12","3.85","0","0.02","0","5","0.59","0","0","0.59","40","0.59","40","4.35","35.14","0.59","0.59","0","30.9","86.31","8.11","69.57","1.41","41.67","0.12","0.35","0.47","3.88","63.64","1.64","42.86","0.23","3.05","76.92","","","0","0","","",""
"Eisa Ali Almaazmi","Saudi 1.","Bani Yas","RB, RW","29","450000","","20","822","0","0.32","0","0.04","United Arab Emirates","right","168","7.77","6.57","53.33","1.86","47.06","0.22","6.26","0","0.03","0","6","0.66","33.33","0","2.08","47.37","2.3","66.67","4.49","56.1","0.44","1.97","1.09","28.58","78.54","10.4","70.53","3.5","40.63","0","0.11","0","4.6","69.05","2.3","38.1","0.11","6.02","74.55","","","0","0","","",""
"Mohammed Marzooq","Saudi 1.","Shabab Al Ahli Dubai","RCB","36","100000","","9","819","0","0","0","0.01","United Arab Emirates","right","179","7.03","3.52","56.25","3.41","48.39","0.99","6.58","0","0","0","0","0","0","0","0","0","0","0","0.22","0","0","0.22","0","30.77","90.36","10.44","82.11","3.74","47.06","0","0","0","1.76","56.25","0.11","100","0","3.63","72.73","","","0","0","","",""
"Khaled Asbahi","Saudi 1.","Hatta","LW, RW","22","0","","9","813","1","1.66","0","1.02","Yemen","","0","5.9","4.74","73.17","1.16","20","0","2.13","0.12","0.19","0","13","1.5","38.46","7.692","2.31","55","7.52","70.77","16.08","51.08","3.24","3.47","1.5","20.59","83.15","4.28","67.57","0.12","100","0.12","0.23","0.81","1.39","58.33","2.31","55","1.04","3.24","67.86","","","0","0","","",""
"Mansoor Al Baloushi","Saudi 1.","Hatta","RCMF, RDMF, RW","34","200000","","13","813","0","0.32","0","0","United Arab Emirates","","0","6.01","7.48","40.98","1.72","35.71","0.12","2.74","0","0.04","0","6","0.74","16.67","0","0.25","50","0","0","1.1","11.11","0.74","0.12","0","22.19","86.74","5.4","72.73","0.98","62.5","0","0","0","1.59","69.23","0.37","33.33","0.25","2.33","42.11","","","0","0","","",""
"Fahad Sebil","Saudi 1.","Emirates","RB","36","100000","","10","812","0","0.02","0","0.5","United Arab Emirates","","175","7.87","6.54","55.93","1.11","50","0.11","5.07","0","0","0","1","0.11","0","0","3.21","27.59","0.89","75","1.33","75","0.33","0.67","0.11","26.27","72.57","9.31","66.67","2","16.67","0.06","0","0.33","3.55","56.25","3.33","40","0.55","6.65","68.33","","","0","0","","",""
"Hamdan Al Kamali","Saudi 1.","Al Nasr","RCB","36","50000","","11","805","0","0.09","0","0.14","United Arab Emirates","right","181","9.61","4.58","73.17","1.68","53.33","0.89","7.43","0","0.01","0","4","0.45","50","0","0","0","0.11","0","0.45","75","0.89","0.22","0","40.81","84.38","19.45","73.56","7.6","51.47","0.02","0","0","5.37","58.33","0.45","50","0.45","7.83","68.57","","","0","0","","",""
"Sebastian Tagliabue","Saudi 1.","Al Sharjah","CF","40","0","","18","800","5","3.93","1","0.98","Argentina","right","181","2.48","2.81","60","3.94","40","0","1.38","0.56","0.44","0.34","21","2.36","38.1","23.81","0.34","0","1.35","33.33","3.83","17.65","3.38","0.79","0","16.09","76.22","3.94","65.71","0.34","33.33","0.11","0.23","0.34","1.13","60","0.68","66.67","0.68","1.24","72.73","","","0","0","","",""
"Saeed Jumaa","Saudi 1.","Al Ain","RB, RWB","27","700000","","15","789","0","0","1","0.22","United Arab Emirates","right","173","10.95","9.58","65.48","2.4","47.62","0.34","6.77","0","0","0","0","0","0","0","1.14","30","1.48","30.77","4.9","34.88","0.8","0.57","0.34","32.51","82.81","11.86","72.12","1.94","47.06","0.02","0.11","0.11","3.42","86.67","1.48","23.08","0.46","6.62","63.79","","","0","0","","",""
"Abdulrahman Yousef","Saudi 1.","Khorfakkan","LB, LCB","32","400000","","10","782","0","0.2","0","0.07","United Arab Emirates","right","169","10.82","8.4","58.9","3.57","54.84","0.35","4.86","0","0.02","0","1","0.12","0","0","1.15","20","0.35","33.33","1.61","35.71","0.23","0.46","0","30.84","80.6","15.54","74.07","4.14","47.22","0.01","0","0.12","5.52","70.83","1.04","33.33","0","7.25","69.84","","","0","0","","",""
"Mateusão","Saudi 1.","Shabab Al Ahli Dubai","CF","21","600000","2027-08-31","15","778","5","5.24","1","0.1","Brazil","right","184","4.97","2.54","45.45","7.52","30.77","0","4.17","0.58","0.61","0.23","23","2.66","39.13","21.739","0.69","33.33","2.78","54.17","8.1","28.57","4.16","0.81","0.58","9.37","76.54","1.62","50","0.23","50","0.01","0","0.12","0.93","62.5","0.12","0","0.12","0.81","42.86","","","0","0","","",""
"Hussain Sadiq","Saudi 1.","Al Nasr","DMF, LCMF, LDMF","25","650000","2028-06-30","9","774","0","0.11","0","0.02","United Arab Emirates","","168","8.37","5.58","66.67","1.51","30.77","0.23","6.67","0","0.01","0","5","0.58","40","0","0","0","0.47","75","3.84","45.45","0.12","0.12","0","53.49","92.61","13.14","85.84","0.7","66.67","0","0.12","0","4.88","83.33","0.23","50","0","4.19","66.67","","","0","0","","",""
"Ali Salmin","Saudi 1.","Al Wasl","LDMF, RCMF, RDMF","30","1200000","2027-06-30","21","771","0","0.34","0","0.04","United Arab Emirates","right","176","8.75","9.57","48.78","1.4","50","0.12","5.12","0","0.04","0","6","0.7","16.67","0","0.23","100","0.35","33.33","1.28","18.18","0.23","0.47","0","38.75","88.86","12.14","83.65","2.45","61.9","0","0","0","5.72","79.59","0.7","66.67","0.23","7","70","","","0","0","","",""
"Sultan Al Zaabi","Saudi 1.","Al Wahda","RB, LB","27","700000","","12","766","0","0.04","1","0.18","United Arab Emirates","left","165","9.87","8.93","67.11","1.17","60","0.23","4.77","0","0","0","3","0.35","0","0","1.88","31.25","2.7","52.17","5.4","41.3","0.12","2.35","0.94","29.02","83.4","8.46","69.44","2.58","36.36","0.02","0","0.23","2.7","73.91","2.7","26.09","0.12","3.88","66.67","","","0","0","","",""
"Eisa Ahmed","Saudi 1.","Al Bataeh","RB, LB","32","400000","","18","761","0","0.11","2","0.57","United Arab Emirates","","175","10.05","10.53","50.56","2.13","50","0.24","6.13","0","0.01","0","2","0.24","0","0","1.77","46.67","0.59","80","2.25","52.63","0.24","0.35","0","24.01","72.91","11.35","63.54","4.02","44.12","0.07","0","0.47","3.67","54.84","1.54","69.23","0.35","4.97","69.05","","","0","0","","",""
"A. Amonov","Saudi 1.","Khorfakkan","CF, RAMF","28","700000","2026-12-31","13","758","2","1.61","3","2.36","Uzbekistan","left","181","7.12","6.41","44.44","3.92","30.3","0","5.24","0.24","0.19","0","27","3.21","29.63","7.407","2.73","56.52","5.11","48.84","10.92","39.13","3.8","2.49","1.31","31.23","74.52","7.6","67.19","2.73","60.87","0.28","1.19","1.66","3.21","70.37","3.56","66.67","2.02","5.22","84.09","","","0","0","","",""
"Saile","Saudi 1.","Bani Yas","AMF, CF, RCMF","25","450000","","18","756","0","0.37","0","0.93","Brazil","right","178","5.95","6.9","56.9","3.33","64.29","0.12","2.91","0","0.04","0","9","1.07","33.33","0","0.95","25","1.43","41.67","8.1","32.35","0.83","1.43","0.24","30.6","82.49","9.05","67.11","3.33","60.71","0.11","0.36","0.12","4.76","62.5","2.26","36.84","0.6","4.88","82.93","","","0","0","","",""
"K. Erkinov","Saudi 1.","Al Wahda","LW, LWF, LAMF","24","0","2026-12-31","9","754","1","0.96","2","0.93","Uzbekistan","right","173","4.89","5.01","59.52","2.03","29.41","0","2.87","0.12","0.11","0","10","1.19","50","10","1.67","7.14","4.18","40","10.74","40","3.34","3.22","1.07","25.19","82.46","4.77","77.5","0.48","50","0.11","0","0.36","1.07","88.89","1.43","50","1.19","2.03","58.82","","","0","0","","",""
"Chico Geraldes","Saudi 1.","Bani Yas","AMF, CF","30","2000000","","12","752","0","0.27","3","1.56","Portugal","right","175","2.75","2.39","50","1.32","0","0","2.29","0","0.03","0","12","1.44","16.67","0","1.8","33.33","3.59","63.33","8.26","42.03","1.32","2.27","0.48","36.74","75.24","14.24","64.71","5.03","42.86","0.19","0.84","0.6","6.46","57.41","3.59","43.33","1.8","5.63","82.98","","","0","0","","",""
"Jamal Maroof","Saudi 1.","Hatta","CF, LW, RW","34","200000","","16","751","1","2.12","0","0.4","United Arab Emirates","left","174","2.19","2.07","58.82","4.99","39.02","0.12","1.17","0","0.26","0","7","0.85","57.14","14.286","1.22","50","1.7","64.29","6.45","41.51","1.34","0.24","0.49","16.3","79.85","4.5","75.68","0.49","50","0.05","0.12","0.36","1.58","69.23","1.46","75","0.97","2.55","66.67","","","0","0","","",""
