"Player","League","Team","Position","Age","Market value","Contract expires","Matches played","Minutes played","Goals","xG","Assists","xA","Birth country","Foot","Height","Successful defensive actions per 90","Defensive duels per 90","Defensive duels won, %","Aerial duels per 90","Aerial duels won, %","Shots blocked per 90","PAdj Interceptions","Non-penalty goals per 90","xG per 90","Head goals per 90","Shots","Shots per 90","Shots on target, %","Goal conversion, %","Crosses per 90","Accurate crosses, %","Dribbles per 90","Successful dribbles, %","Offensive duels per 90","Offensive duels won, %","Touches in box per 90","Progressive runs per 90","Accelerations per 90","Passes per 90","Accurate passes, %","Forward passes per 90","Accurate forward passes, %","Long passes per 90","Accurate long passes, %","xA per 90","Smart passes per 90","Key passes per 90","Passes to final third per 90","Accurate passes to final third, %","Passes to penalty area per 90","Accurate passes to penalty area, %","Deep completions per 90","Progressive passes per 90","Accurate progressive passes, %","Conceded goals per 90","Shots against per 90","Save rate, %","xG against per 90","Prevented goals","Prevented goals per 90","Exits per 90"
"Romário","Sweden 2.","Kalmar","RCMF, LCMF","40","200000","","30","2417","0","2.01","2","0.75","Brazil","right","173","8.08","6.52","53.14","1.9","54.9","0.37","5.61","0","0.07","0","32","1.19","34.38","0","0.52","14.29","1.34","55.56","8.53","47.6","0.67","0.56","0","55","87.61","14","72.07","4.28","45.22","0.03","0.26","0.15","6.48","66.09","1.9","47.06","0.71","6.29","67.46","","","0","0","","",""
"E. Kurtulus","Sweden 2.","Hammarby","RCB","25","3500000","2027-06-30","27","2404","0","0.9","0","0.36","Sweden","right","185","7.49","4.12","67.27","2.51","62.69","0.37","5.73","0","0.03","0","8","0.3","12.5","0","0.3","25","0.75","70","2.85","48.68","0.75","1.12","0.15","64.32","90.57","23.96","81.88","8.42","57.33","0.01","0.07","0.04","8.76","73.5","1.27","29.41","0.37","9.96","77.82","","","0","0","","",""
"O. Pettersson","Sweden 2.","Brommapojkarna","RWF, RW, CF","25","800000","2028-06-30","30","2402","9","7.31","3","4.6","Sweden","right","178","2.96","2.74","54.79","0.37","40","0","1.75","0.26","0.27","0","71","2.66","39.44","12.676","5.73","41.83","1.84","48.98","3.26","35.63","3.93","1.8","0.45","26.83","73.88","3.86","57.28","1.99","49.06","0.17","0.22","0.97","1.09","55.17","5.25","55","1.42","5.25","79.29","","","0","0","","",""
"Busanello","Sweden 2.","Malmö FF","LB, LCB","27","2000000","2029-12-31","26","2398","1","1.75","5","5.6","Brazil","left","180","10.13","7.66","68.63","1.69","35.56","0.19","7.52","0.04","0.07","0","19","0.71","42.11","5.263","5.22","35.97","2.29","67.21","6.72","49.72","2.03","2.1","0.41","68.64","84.91","27.44","81.53","4.8","51.56","0.21","0.38","0.94","7.21","78.65","4.54","49.59","0.83","11.93","80.19","","","0","0","","",""
"R. Örqvist","Sweden 2.","Degerfors","RCMF, DMF, RWF","27","400000","2026-12-31","25","2391","4","3.41","1","2.88","Sweden","right","184","9","8.88","52.97","5.19","36.96","0.15","4.71","0.15","0.13","0.04","26","0.98","30.77","15.385","2.3","29.51","2.75","43.84","8.28","33.18","1.77","1.09","0.45","33.43","76.13","10.01","67.29","2.71","52.78","0.11","0.11","0.34","4.07","67.59","2.71","44.44","0.68","5.57","59.46","","","0","0","","",""
"S. Rossbach","Sweden 2.","Degerfors","GK","29","325000","","24","2383","0","0","0","0","Norway","right","189","1.36","0.11","33.33","0.38","90","0","1.53","0","0","0","0","0","0","0","0","0","0","0","0.04","100","0","0","0","13.97","83.78","8.42","76.23","6.68","67.23","0","0","0","3.21","74.12","0.04","0","0","5.55","80.27","1.85","4.91","62.31","1.56","-7.66","-0.289","1.32"
"S. Papagiannopoulos","Sweden 2.","AIK","LCB, CB, RCB","35","300000","","26","2374","1","1.23","0","0.49","Sweden","right","187","7.96","4.09","75","3.9","66.99","0.99","6.33","0.04","0.05","0","9","0.34","33.33","11.111","0","0","0.53","42.86","2.99","50.63","0.64","0.34","0.04","55.58","91","21.04","80.36","5.76","61.84","0.02","0","0.04","5.84","74.68","0.27","14.29","0.08","8.15","74.88","","","0","0","","",""
"C. Gravius","Sweden 2.","Degerfors","LCMF","28","300000","","25","2366","1","0.81","2","1.88","Sweden","left","181","5.25","4.22","53.15","0.72","42.11","0.15","3.36","0.04","0.03","0","11","0.42","18.18","9.091","0.95","40","0.99","73.08","4.07","53.27","0.53","0.38","0.19","39.03","84.31","14.53","76.44","3.88","54.9","0.07","0.38","0.23","6.62","75.29","1.83","56.25","0.8","7.76","76.47","","","0","0","","",""
"P. Dahlberg","Sweden 2.","IFK Göteborg","GK","26","750000","2026-12-31","24","2353","0","0","0","0","Sweden","right","194","1.3","0.04","0","0.46","100","0","1.64","0","0","0","0","0","0","0","0","0","0","0","0.04","100","0","0","0","13.54","84.75","7.76","75.86","5.7","67.11","0","0","0","1.64","41.86","0.11","33.33","0.04","4.4","81.74","1.15","3.82","70","1.11","-0.86","-0.033","1.57"
"J. Voelkerling Persson","Sweden 2.","Sirius","RB, RCB","25","300000","","27","2353","0","1.07","1","0.46","Sweden","right","192","10.63","8.49","57.21","2.87","57.33","0.42","6.85","0","0.04","0","13","0.5","53.85","0","1.03","25.93","0.8","42.86","2.68","31.43","0.73","1.07","0.5","40.51","84.14","13.39","71.14","3.52","50","0.02","0.15","0.11","3.33","63.22","1.19","51.61","0.46","6.85","56.98","","","0","0","","",""
"V. Lind","Sweden 2.","IFK Norrköping","RAMF, LAMF, CF","22","0","2027-12-31","29","2331","6","6.21","1","2.14","Denmark","left","178","7.57","7.49","56.19","2.9","26.67","0","3.74","0.23","0.24","0","75","2.9","30.67","8","3.09","27.5","3.05","56.96","8.53","39.37","2.93","1.35","0.46","22.43","67.81","4.63","53.33","1.81","46.81","0.08","0.12","0.27","1.81","61.7","2.63","39.71","0.66","3.4","69.32","","","0","0","","",""
"Viktor Granath","Sweden 2.","Halmstad","CF","31","500000","2027-12-31","29","2330","9","7.63","1","1.95","Sweden","left","194","4.56","3.75","54.64","15.57","37.97","0.27","2.34","0.27","0.29","0.08","29","1.12","48.28","31.034","0.15","50","0.58","40","7.38","23.04","2.36","0.46","0.04","12.94","66.57","3.17","57.32","0.08","100","0.08","0.23","0.35","1.12","51.72","0.62","43.75","0.54","1.2","58.06","","","0","0","","",""
"A. Milošević","Sweden 2.","AIK","RCB, CB","33","600000","","24","2298","1","1.39","1","0.6","Sweden","right","192","6.23","2.82","68.06","3.8","61.86","0.67","5.02","0.04","0.05","0.04","13","0.51","38.46","7.692","0.04","0","0.27","71.43","1.29","75.76","0.78","0.67","0.16","52.75","90.27","18.84","77.75","6.15","47.13","0.02","0.08","0.12","5.8","60.81","0.67","29.41","0.31","5.72","73.29","","","0","0","","",""
"D. Cornelius","Sweden 2.","Malmö FF","LCB, CB","28","2800000","2028-06-30","25","2288","3","3.51","0","0.52","Canada","left","187","8.61","5.27","64.93","4.68","60.5","0.63","7.95","0.12","0.14","0.08","24","0.94","41.67","12.5","0.2","20","0.59","53.33","2.75","60","0.98","0.31","0","65.65","92.87","24.51","86.36","3.07","48.72","0.02","0.04","0.12","3.58","74.73","0.39","20","0.12","6.41","64.42","","","0","0","","",""
"T. Pettersson","Sweden 2.","Mjällby","LCB","35","250000","2027-12-31","24","2287","3","2.84","0","0.66","Sweden","left","190","8.22","3.11","73.42","5.19","54.55","0.43","6.12","0.12","0.11","0.04","18","0.71","33.33","16.667","0.47","58.33","0.91","78.26","2.24","64.91","0.98","1.1","0.16","41.6","87.13","18.5","79.57","5.55","60.99","0.03","0.04","0.12","5.67","76.39","0.91","52.17","0.2","8.97","71.93","","","0","0","","",""
"J. Okkels","Sweden 2.","Elfsborg","LAMF, LW","26","0","2028-12-31","30","2280","11","7.87","6","4.48","Denmark","right","183","5.17","4.89","59.68","1.03","26.92","0","2.42","0.36","0.31","0","57","2.25","52.63","19.298","4.3","38.53","4.38","62.16","8.29","46.19","3.43","3","1.58","30.83","78.87","6.2","74.52","1.3","69.7","0.18","0.28","0.75","1.34","79.41","4.18","55.66","1.3","4.82","81.97","","","0","0","","",""
"C. Nyman","Sweden 2.","IFK Norrköping","CF","33","800000","2030-12-31","26","2274","8","6.77","3","1.26","Sweden","right","185","4.71","3.6","61.54","6.97","39.2","0.16","2.91","0.32","0.27","0.16","45","1.78","42.22","17.778","0.4","40","1.42","52.78","7.24","33.33","3.25","1.07","0.55","12.86","75.38","3.01","55.26","0.28","42.86","0.05","0.2","0.32","1.27","53.13","0.79","35","0.59","1.15","58.62","","","0","0","","",""
"M. Fenger","Sweden 2.","Mjällby","CF","24","900000","2027-12-31","30","2259","6","5.92","2","1.14","Denmark","right","182","5.22","5.54","62.59","6.85","38.95","0.12","1.84","0.24","0.24","0.12","45","1.79","37.78","13.333","0.52","23.08","2.99","48","10.28","31.4","2.71","1.47","0.52","13.75","77.68","2.79","62.86","0.4","70","0.05","0.04","0.12","0.88","68.18","0.72","55.56","0.4","1.55","56.41","","","0","0","","",""
"M. Heier","Sweden 2.","Sirius","RAMF, LAMF, AMF","24","1000000","2027-06-30","26","2257","4","3.89","5","2.69","Sweden","right","181","5.74","4.98","54.4","0.76","15.79","0.32","3.82","0.16","0.16","0","51","2.03","33.33","7.843","1.36","32.35","4.15","52.88","9.25","49.57","2.63","3.35","1.99","34.65","84.7","8.49","77.46","1.52","60.53","0.11","0.36","0.56","2.87","80.56","1.95","61.22","1.04","4.23","73.58","","","0","0","","",""
"D. Campos","Sweden 2.","Degerfors","CF, LWF","30","650000","","27","2256","6","5.75","3","4.62","Costa Rica","right","178","3.31","2.51","49.21","0.96","29.17","0.08","2.21","0.2","0.23","0","56","2.23","35.71","10.714","2.67","32.84","3.31","59.04","9.22","47.62","2.39","2.15","0.8","26.77","82.56","4.63","75.86","1.8","66.67","0.18","0.08","0.44","2.11","79.25","1.95","51.02","0.52","3.71","76.34","","","0","0","","",""
"O. Berg","Sweden 2.","Malmö FF","AMF, CF","32","1000000","2026-12-31","25","2251","5","7.55","7","5.26","Norway","right","178","4.64","4.56","67.54","1.52","10.53","0","2.03","0.08","0.3","0","47","1.88","31.91","10.638","1.08","33.33","1.8","48.89","6.44","32.3","3.32","1.16","0.28","33.59","86.55","7.28","76.92","0.72","61.11","0.21","0.48","0.52","3.36","88.1","2.04","66.67","1.28","3.52","76.14","","","0","0","","",""
"J. Widell Zetterström","Sweden 2.","Djurgården","GK","27","2500000","2027-06-30","23","2222","0","0","0","0","Sweden","right","197","1.66","0.12","66.67","0.12","100","0","1.9","0","0","0","0","0","0","0","0","0","0.04","100","0.04","100","0","0","0","14.14","80.52","8.63","70.42","5.47","51.85","0","0","0","1.62","45","0.12","0","0","4.05","65","0.93","3.24","71.25","1.11","4.46","0.181","1.34"
"J. Lindner","Sweden 2.","Varbergs","RCB, RB","34","125000","2026-12-31","24","2219","1","1.07","1","0.06","Sweden","right","193","10.63","7.42","56.83","4.38","49.07","0.77","7.22","0.04","0.04","0","13","0.53","30.77","7.692","0.41","10","0.32","75","1.7","54.76","0.97","0.45","0.08","38.69","81.87","16.43","71.11","6.89","55.88","0","0","0.04","6.94","67.84","0.85","28.57","0.2","8.44","67.79","","","0","0","","",""
"K. Mammar","Sweden 2.","Degerfors","LCB, LB","29","325000","2027-06-30","28","2214","1","1.41","0","1.11","Sweden","left","180","8.46","5.08","73.6","3.13","59.74","0.93","5.07","0.04","0.06","0","20","0.81","15","5","2.72","50.75","1.95","64.58","4.19","49.51","0.93","1.18","0.61","36.38","78.88","14.15","66.09","8.58","56.4","0.05","0.12","0.2","6.14","66.23","2.97","56.16","0.41","9.8","70.54","","","0","0","","",""
"J. Gyau","Sweden 2.","Degerfors","LB, LWB","33","275000","","26","2212","1","1.02","0","2.11","United States","left","175","6.23","5.21","64.84","1.18","31.03","0.16","3.12","0.04","0.04","0","21","0.85","42.86","4.762","2.2","33.33","5.86","54.86","10.9","44.78","1.67","2.97","1.22","27.06","84.36","7.08","77.01","1.22","46.67","0.09","0.08","0.37","1.95","70.83","1.75","48.84","0.49","3.34","68.29","","","0","0","","",""
"V. Hammershøy-Mistrati","Sweden 2.","IFK Norrköping","AMF, RCMF","33","400000","2027-06-30","27","2190","5","4.41","6","2.03","Denmark","right","177","7.93","6.25","71.05","2.47","31.67","0.08","3.64","0.21","0.18","0","36","1.48","36.11","13.889","1.64","42.5","1.11","59.26","4.11","40","1.85","0.78","0.49","24.33","78.21","7.4","69.44","1.77","46.51","0.08","0.33","0.37","3.08","73.33","1.93","55.32","0.53","3.74","73.63","","","0","0","","",""
"H. Zackrisson","Sweden 2.","Varbergs","LCB, CB","31","250000","2026-12-31","27","2164","2","0.75","1","0.19","Sweden","right","189","11.02","6.74","53.09","4.57","50.91","0.96","7.97","0.08","0.03","0.08","8","0.33","50","25","0","0","0.08","100","1","41.67","1.08","0.42","0.04","31.73","85.19","14.1","79.06","5.37","57.36","0.01","0","0.04","3.62","64.37","0.33","62.5","0.33","6.36","61.44","","","0","0","","",""
"E. Salomonsson","Sweden 2.","IFK Göteborg","RB","36","200000","","25","2156","2","1.57","2","1.68","Sweden","right","182","8.01","7.22","57.8","2.38","43.86","0.38","4.28","0.08","0.07","0","25","1.04","40","8","4.22","35.64","1.63","48.72","3.8","40.66","1.13","1.63","1.04","31.06","73.52","11.65","70.97","3.42","52.44","0.07","0.33","0.63","3.84","63.04","4.17","47","0.79","8.35","76","","","0","0","","",""
"J. Rasheed","Sweden 2.","Värnamo","GK","34","200000","","22","2156","0","0","0","0","Sweden","right","191","1.67","0.21","60","0.21","100","0","1.98","0","0","0","0","0","0","0","0","0","0","0","0.08","100","0","0","0","19.33","87.04","10.56","78.26","5.51","55.3","0","0","0","1.67","42.5","0.21","0","0","3.76","68.89","1","4.59","78.18","1.18","4.23","0.177","1.17"
"G. Engvall","Sweden 2.","Värnamo","CF, LW","29","900000","2027-06-30","26","2156","11","5.68","1","1.81","Sweden","right","185","4.55","4.38","60.95","0.83","20","0.13","2.16","0.46","0.24","0","43","1.79","55.81","25.581","1.21","24.14","6.47","47.74","15.24","37.81","3.34","1.92","1.13","17.07","72.86","3.21","61.04","0.46","27.27","0.08","0.29","0.29","1.29","67.74","1.09","61.54","0.63","1.84","61.36","","","0","0","","",""
"K. Ackermann","Sweden 2.","Brommapojkarna","RCB, LWB, LCMF","24","700000","2026-07-31","28","2144","3","1.56","0","1.57","Sweden","right","179","9.36","7.72","54.89","3.99","53.68","0.42","5.82","0.13","0.07","0","14","0.59","35.71","21.429","0.71","41.18","1.34","65.63","6.63","48.73","1.6","1.47","0.97","44.29","88.25","13.14","77.32","2.56","60.66","0.07","0.17","0.25","4.66","72.07","1.85","59.09","1.05","5.21","71.77","","","0","0","","",""
"J. Allansson","Sweden 2.","Halmstad","RCMF, LW","33","250000","","29","2138","0","1.14","1","1.82","Sweden","right","174","9.39","7.16","65.29","2.1","46","0.34","4.47","0","0.05","0","9","0.38","33.33","0","0.76","55.56","0.42","60","2.19","44.23","0.59","0.46","0.17","30.18","85.91","7.7","68.85","2.57","52.46","0.08","0.13","0.17","3.41","75.31","0.97","60.87","0.29","4.67","63.96","","","0","0","","",""
"S. Hausner","Sweden 2.","IFK Göteborg","LCB, RCB, RB","25","700000","2028-06-30","24","2136","1","0.84","0","0.14","Denmark","right","188","8.89","5.6","56.39","4.63","50","0.93","6.75","0.04","0.04","0","8","0.34","25","12.5","0.93","18.18","0.17","50","1.1","26.92","0.97","0.8","0.25","36.28","76.89","16.52","62.24","7.25","48.26","0.01","0.04","0.08","5.1","50.41","1.26","26.67","0.21","7.5","63.48","","","0","0","","",""
"M. Eriksson","Sweden 2.","Djurgården","LCMF, LDMF","35","300000","","29","2115","1","1.97","4","5.73","Sweden","left","181","5.91","5.96","55","0.85","40","0.13","3.24","0.04","0.08","0","35","1.49","31.43","2.857","4.26","42","2.26","50.94","6.6","48.39","1.45","0.68","0.26","59.87","80.45","19.79","67.96","7.28","50.88","0.24","0.6","0.94","10.21","67.08","5.45","44.53","1.57","9.66","80.62","","","0","0","","",""
"S. Strand","Sweden 2.","Hammarby","LB, RB, RWB","32","400000","","26","2112","0","0.37","0","1.08","Sweden","right","175","8.31","6.43","54.97","2.3","42.59","0.21","5.79","0","0.02","0","14","0.6","28.57","0","1.79","42.86","1.92","66.67","5.07","52.94","0.77","1.96","0.6","43.08","84.27","15.09","76.27","4.3","51.49","0.05","0.09","0.47","5.16","68.6","2.13","42","0.34","7.33","72.09","","","0","0","","",""
"J. Karlsson","Sweden 2.","Kalmar","RB, RCMF","24","450000","2028-12-31","26","2111","0","0.59","1","1.4","Sweden","right","172","8.61","7.89","61.62","1.11","61.54","0.26","4.3","0","0.03","0","13","0.55","15.38","0","2.13","14","1.96","54.35","5.84","48.18","1.58","1.75","0.72","43.23","83.93","10.57","71.37","2.22","46.15","0.06","0.17","0.34","2.94","71.01","2.26","43.4","0.9","4.9","60.87","","","0","0","","",""
"J. Löfgren","Sweden 2.","Brommapojkarna","RCB, CB","28","700000","2027-06-30","26","2110","1","1.82","1","0.25","Sweden","right","194","8.1","5.29","63.71","4.78","57.14","0.51","5.55","0.04","0.08","0.04","12","0.51","33.33","8.333","0.17","25","0.3","28.57","1.79","30.95","0.94","0.17","0.17","51.06","88.81","19.07","78.52","7.76","57.14","0.01","0","0.04","7.59","67.98","0.85","15","0.21","7.81","77.05","","","0","0","","",""
"S. Korač","Sweden 2.","Degerfors","CB","24","900000","2029-06-30","25","2106","1","1.66","0","0.19","Luxembourg","right","191","11.67","6.71","70.06","5.38","66.67","1.54","7.06","0.04","0.07","0","6","0.26","66.67","16.667","0.09","50","0.64","66.67","2.56","50","0.47","0.13","0.04","42.22","89.57","12.48","77.05","4.87","63.16","0.01","0","0.09","4.57","69.16","0.43","20","0.04","5.9","66.67","","","0","0","","",""
"M. Olsson","Sweden 2.","Halmstad","LB","37","100000","","23","2092","0","2.64","1","1.55","Sweden","left","180","5.51","3.27","56.58","3.57","55.42","0.39","3.68","0","0.11","0","11","0.47","36.36","0","2.28","33.96","0.6","57.14","1.16","48.15","0.95","0.43","0.17","30.63","81.18","11.53","74.25","4.26","58.59","0.07","0.09","0.34","3.74","67.82","2.32","44.44","0.3","6.8","74.68","","","0","0","","",""
"G. Norlin","Sweden 2.","IFK Göteborg","LAMF, CF, LWF","29","600000","2026-06-30","29","2088","2","4.13","1","1.84","Sweden","left","183","4.44","4.44","59.22","4.14","33.33","0.04","1.97","0.04","0.18","0","26","1.12","42.31","7.692","1.94","37.78","1.51","57.14","5.69","39.39","3.15","0.73","0.6","20.39","73.15","4.4","64.71","0.34","37.5","0.08","0.34","0.39","1.12","53.85","2.07","60.42","1.21","2.76","60.94","","","0","0","","",""
"R. Schüller","Sweden 2.","Djurgården","DMF, LDMF","34","500000","","23","2085","1","0.98","1","1.27","Finland","left","177","10.75","9.11","63.51","2.68","50","0.13","5.09","0.04","0.04","0","19","0.82","31.58","5.263","1.17","55.56","0.73","70.59","3.24","52","0.69","0.26","0.13","69.41","89.12","16.4","77.89","6.91","57.5","0.05","0.13","0.22","9.5","75.45","2.16","58","0.78","8.2","75.79","","","0","0","","",""
"S. Pinas","Sweden 2.","Hammarby","LCB, LB","27","1200000","2028-06-30","24","2071","0","0.61","1","0.63","Netherlands","left","182","9.78","5.82","73.13","2.65","47.54","0.48","7","0","0.03","0","15","0.65","33.33","0","1.83","28.57","0.87","70","2","45.65","0.78","1.43","0.43","59.01","82.55","28.2","75.35","8.47","47.18","0.03","0.48","0.17","11.34","68.2","2.65","36.07","0.48","12.95","73.83","","","0","0","","",""
"J. Baffo","Sweden 2.","Halmstad","LCB, RCB","33","450000","","21","2069","0","0.18","0","0","Ghana","right","183","7.96","3.04","70","3.22","52.7","0.96","5.95","0","0.01","0","1","0.04","0","0","0.09","50","0.13","66.67","0.78","44.44","0.3","0.04","0.04","46.24","88.43","15.83","74.45","5.74","52.27","0","0.04","0","4.74","56.88","0.52","33.33","0.17","6.7","66.23","","","0","0","","",""
"I. Lushaku","Sweden 2.","Varbergs","LCMF, LDMF","25","750000","2026-12-31","25","2049","0","1.65","5","4.37","Sweden","right","177","6.9","6.28","62.24","1.89","46.51","0.09","3.42","0","0.07","0","39","1.71","10.26","0","1.67","42.11","3.34","53.95","7.82","43.26","0.7","2.15","0.57","40.01","85.51","13.7","79.17","2.94","61.19","0.19","0.44","0.53","6.11","76.98","2.9","63.64","0.92","7.16","82.82","","","0","0","","",""
"N. Eile","Sweden 2.","Mjällby","RCB, LCB","23","0","","24","2048","1","2.11","2","1.23","Sweden","right","195","8.79","5.27","70","2.42","63.64","0.44","5.68","0.04","0.09","0","17","0.75","29.41","5.882","0.57","46.15","1.58","55.56","3.38","42.86","0.97","2.15","0.4","44.08","84.65","17.27","75.83","5.93","57.04","0.05","0.18","0.22","5.01","68.42","1.32","70","0.62","8.83","70.15","","","0","0","","",""
"J. Haliti","Sweden 2.","AIK","LCB, LB","29","500000","","21","2040","0","0.64","2","0.41","Sweden","right","187","5.6","4.15","69.15","1.28","58.62","0.35","3.43","0","0.03","0","14","0.62","14.29","0","1.06","45.83","2.38","66.67","4.85","59.09","0.79","2.87","1.06","53.25","90.39","19.54","86.23","3.84","72.41","0.02","0.09","0.22","6.49","82.99","1.32","60","0.44","9.49","81.4","","","0","0","","",""
"H. Johansson","Sweden 2.","Mjällby","RWB, RB","28","0","2029-06-30","26","2035","2","2.51","4","1.9","Sweden","right","190","9.6","9.6","52.53","4.86","50","0.09","4.88","0.09","0.11","0.04","22","0.97","45.45","9.091","2.96","41.79","3.54","58.75","8.76","44.44","2.52","2.39","1.11","28.84","76.84","7.92","56.98","2.57","43.1","0.08","0.04","0.53","1.9","48.84","2.61","62.71","0.8","5.17","65.81","","","0","0","","",""
