"Player","League","Team","Position","Age","Market value","Contract expires","Matches played","Minutes played","Goals","xG","Assists","xA","Birth country","Foot","Height","Successful defensive actions per 90","Defensive duels per 90","Defensive duels won, %","Aerial duels per 90","Aerial duels won, %","Shots blocked per 90","PAdj Interceptions","Non-penalty goals per 90","xG per 90","Head goals per 90","Shots","Shots per 90","Shots on target, %","Goal conversion, %","Crosses per 90","Accurate crosses, %","Dribbles per 90","Successful dribbles, %","Offensive duels per 90","Offensive duels won, %","Touches in box per 90","Progressive runs per 90","Accelerations per 90","Passes per 90","Accurate passes, %","Forward passes per 90","Accurate forward passes, %","Long passes per 90","Accurate long passes, %","xA per 90","Smart passes per 90","Key passes per 90","Passes to final third per 90","Accurate passes to final third, %","Passes to penalty area per 90","Accurate passes to penalty area, %","Deep completions per 90","Progressive passes per 90","Accurate progressive passes, %","Conceded goals per 90","Shots against per 90","Save rate, %","xG against per 90","Prevented goals","Prevented goals per 90","Exits per 90"
"André Luis","Brazil 1.","Cuiabá","RAMF, CF, AMF","28","800000","2026-11-30","20","620","0","0.67","0","0.05","Brazil","left","179","4.94","5.37","59.46","5.08","34.29","0","1.75","0","0.1","0","7","1.02","42.86","0","0.58","0","2.76","42.11","8.27","45.61","1.74","0.58","0.58","23.37","83.23","4.06","71.43","0.87","100","0.01","0.15","0","1.6","63.64","1.02","71.43","0.87","3.19","72.73","","","0","0","","",""
"Fabinho","Brazil 1.","Palmeiras","RDMF, LDMF, LCMF","23","5000000","2029-12-31","19","619","1","0.44","0","0.12","Brazil","right","178","7.56","5.67","71.79","2.18","53.33","0.29","4.76","0.15","0.06","0.15","7","1.02","42.86","14.286","0.44","33.33","1.02","100","4.22","62.07","1.31","0.58","0","36.2","82.73","13.81","68.42","5.38","56.76","0.02","0.44","0.15","6.11","73.81","1.16","50","0.58","5.96","70.73","","","0","0","","",""
"Patric","Brazil 1.","Vitória","LB","31","300000","","11","618","0","0.04","1","0.58","Brazil","left","181","7.86","5.53","63.16","1.89","38.46","0.58","4.86","0","0.01","0","3","0.44","33.33","0","4.66","34.38","2.33","62.5","5.1","45.71","0.73","2.48","0.87","32.91","81.42","11.21","85.71","1.6","63.64","0.08","0","0.29","3.5","87.5","3.35","47.83","0.15","5.68","82.05","","","0","0","","",""
"Paulo Vitor","Brazil 1.","Atlético Mineiro","RCMF, LCMF, LDMF","21","0","2027-12-31","13","613","0","0","0","0.23","Brazil","right","184","9.4","10.86","52.7","3.23","59.09","0","3.45","0","0","0","0","0","0","0","0.29","50","0.15","100","2.5","41.18","0.29","0.44","0","36.56","80.32","9.4","64.06","3.82","38.46","0.03","0.15","0.15","5.87","67.5","0.59","25","0.15","4.85","60.61","","","0","0","","",""
"Carlos Miguel","Brazil 1.","Corinthians","GK","27","0","2026-06-30","6","610","0","0","0","0","Brazil","left","204","0.74","0","0","0.15","100","0","0.93","0","0","0","0","0","0","0","0","0","0","0","0.15","100","0","0","0","18","90.98","7.52","82.35","4.13","67.86","0","0","0","1.03","57.14","0","0","0","3.98","74.07","1.03","4.87","78.79","1.42","2.64","0.39","1.03"
"Ryan","Brazil 1.","Corinthians","LCMF, RDMF","22","0","2028-12-31","11","610","0","0.2","0","0.07","Brazil","left","170","11.8","12.1","65.85","1.48","40","0.3","5.1","0","0.03","0","4","0.59","50","0","0.15","0","0.74","40","4.28","34.48","0.44","0.59","0","28.92","89.29","9.44","82.81","0.59","50","0.01","0","0.15","2.8","63.16","0.59","25","0.15","3.69","64","","","0","0","","",""
"Pedro Rangel","Brazil 1.","Atlético GO","GK","25","600000","2028-12-31","6","606","0","0","0","0","Brazil","right","192","2.67","0.15","100","0.15","100","0.15","3.15","0","0","0","0","0","0","0","0","0","0.15","100","0.15","100","0","0","0","20.5","86.96","12.48","84.52","8.32","69.64","0","0","0","2.67","61.11","0.15","0","0","5.94","82.5","1.78","5.64","68.42","1.99","1.43","0.212","0.89"
"Clayton Sampaio","Brazil 1.","Internacional","RCB","25","1000000","2028-12-31","8","605","0","0.22","0","0","Brazil","right","187","7.29","4.46","53.33","4.91","63.64","0.74","6.49","0","0.03","0","2","0.3","0","0","0","0","0","0","0.45","33.33","0.3","0.45","0","44.33","91.95","14.43","81.44","5.06","70.59","0","0","0","4.91","75.76","0.3","0","0","6.25","78.57","","","0","0","","",""
"Éverton","Brazil 1.","Flamengo","LAMF, LW","29","10000000","2026-06-30","10","592","1","1.09","2","0.76","Brazil","right","174","5.78","5.17","64.71","2.43","18.75","0","3.6","0.15","0.17","0","17","2.58","58.82","5.882","1.82","33.33","7.91","48.08","12.16","43.75","2.43","3.34","0.3","20.22","76.69","5.47","63.89","1.06","57.14","0.12","0","0.46","1.37","77.78","2.13","50","0.46","2.28","86.67","","","0","0","","",""
"Rafinha","Brazil 1.","São Paulo","RB, LB","40","200000","","9","580","0","0","0","0.2","Brazil","right","171","7.14","4.81","54.84","0.78","20","0.47","6.19","0","0","0","0","0","0","0","1.71","45.45","0.78","100","1.24","87.5","0","0.78","0.31","57.72","88.98","20.17","81.54","7.76","64","0.03","0","0.16","6.52","78.57","1.86","66.67","0.47","11.64","73.33","","","0","0","","",""
"Alex Sandro","Brazil 1.","Flamengo","LB, LCB","33","2000000","2026-12-31","8","577","0","0.27","1","1.14","Brazil","left","180","5.77","6.86","52.27","3.9","60","0","3.08","0","0.04","0","3","0.47","33.33","0","3.12","40","1.25","50","4.68","43.33","1.87","1.87","0.47","52.41","88.1","14.04","75.56","4.52","55.17","0.18","0.31","0.78","7.18","78.26","4.06","46.15","0.62","7.8","94","","","0","0","","",""
"Rafa Silva","Brazil 1.","Cruzeiro","RWF, CF","33","400000","","9","575","3","2","0","0.28","Brazil","right","179","2.82","2.66","41.18","3.44","27.27","0","2.03","0.47","0.31","0","9","1.41","77.78","33.333","0.31","0","1.41","33.33","6.89","15.91","2.97","0.78","0.16","15.03","89.58","3.29","76.19","0.47","66.67","0.04","0.16","0","0.94","83.33","0.94","50","0.47","1.57","80","","","0","0","","",""
"William Gomes","Brazil 1.","São Paulo","LAMF, LW, RAMF","19","0","2029-06-30","11","571","3","1.13","1","0.45","Brazil","left","170","5.36","6.15","61.54","2.05","23.08","0","2.2","0.47","0.18","0","16","2.52","56.25","18.75","3.47","36.36","7.41","46.81","12.45","34.18","2.52","2.68","0.79","18.6","74.58","3.47","68.18","0.63","25","0.07","0","0.16","0.32","50","3.47","54.55","0.79","2.99","84.21","","","0","0","","",""
"Praxedes","Brazil 1.","Athletico Paranaense","AMF, RW, RCMF","23","4500000","2026-06-30","13","569","0","0.16","0","0.37","Brazil","left","187","9.02","8.07","66.67","2.06","30.77","0.63","2.73","0","0.03","0","6","0.95","16.67","0","1.27","12.5","2.69","47.06","7.43","27.66","1.58","1.74","0.47","31","77.55","9.49","63.33","2.06","30.77","0.06","0.47","0","4.43","78.57","2.21","42.86","0.63","4.11","65.38","","","0","0","","",""
"Talles Magno","Brazil 1.","Corinthians","CF, LCMF, LWF","22","6000000","2027-12-31","14","565","2","1.57","1","0.46","Brazil","right","186","6.21","5.1","59.38","4.14","30.77","0.48","4.44","0.32","0.25","0.16","11","1.75","45.45","18.182","0.8","0","3.98","56","12.11","36.84","3.03","2.23","0.16","24.05","79.47","6.53","70.73","0.32","50","0.07","0.64","0.64","3.03","78.95","1.12","71.43","0.96","3.19","75","","","0","0","","",""
"Rômulo","Brazil 1.","Atlético Mineiro","LCB, RCB","21","0","2027-12-31","8","564","1","0.15","0","0.03","Brazil","right","182","8.14","5.11","65.63","3.35","57.14","0.16","7.17","0.16","0.02","0.16","5","0.8","20","20","0.48","66.67","0.8","100","1.44","77.78","0.32","0.8","0","47.39","84.18","19.79","70.97","5.11","43.75","0.01","0.32","0.16","7.5","68.09","2.07","38.46","0.48","8.94","69.64","","","0","0","","",""
"Natã","Brazil 1.","Grêmio","LCB, RCB","24","0","2027-12-31","11","563","0","0.17","0","0","Brazil","right","182","10.71","4.96","74.19","4.96","74.19","1.44","6.96","0","0.03","0","1","0.16","100","0","0","0","0","0","0.32","50","0.16","0","0","25.1","85.35","10.39","67.69","3.52","59.09","0","0","0","2.08","46.15","0","0","0","4.48","67.86","","","0","0","","",""
"Rafael Ratão","Brazil 1.","Bahia","CF, LWF, LW","30","0","2028-12-31","19","561","1","2.92","2","0.82","Brazil","right","177","4.97","5.94","56.76","2.89","38.89","0","2.25","0.16","0.47","0","13","2.09","38.46","7.692","1.44","77.78","3.05","57.89","8.66","37.04","3.85","2.73","0.32","28.24","83.52","7.06","77.27","1.76","72.73","0.13","0.16","0.48","3.37","90.48","2.09","61.54","0.96","4.49","71.43","","","0","0","","",""
"Diego Costa","Brazil 1.","Grêmio","CF, AMF","37","1500000","","14","561","1","1.25","1","0.39","Brazil","right","186","3.69","2.89","66.67","5.94","40.54","0.16","1.88","0.16","0.2","0.16","9","1.44","55.56","11.111","0.8","40","2.09","30.77","9.63","28.33","3.53","0.8","0.32","19.57","80.33","3.05","57.89","0.8","100","0.06","0","0.32","1.12","71.43","1.28","37.5","1.12","1.12","100","","","0","0","","",""
"Gustavo Sauer","Brazil 1.","Cuiabá","RAMF, RWF, RW","32","1400000","2026-12-31","11","557","0","0.99","0","0.22","Brazil","left","181","7.43","6.46","67.5","2.26","28.57","0","2.34","0","0.16","0","7","1.13","28.57","0","0.48","0","4.04","48","9.69","38.33","1.29","1.29","0.16","21.01","80","4.36","74.07","1.78","45.45","0.04","0.16","0.32","1.45","55.56","1.62","60","0.81","2.59","43.75","","","0","0","","",""
"K. Andrade","Brazil 1.","Fortaleza","CF, AMF, LWF","20","1500000","2029-06-30","13","557","1","1.26","1","0.37","Venezuela","right","163","5.17","4.36","51.85","1.94","8.33","0","3.21","0.16","0.2","0","16","2.59","31.25","6.25","1.78","18.18","4.36","44.44","11.15","33.33","1.45","1.13","0.16","23.27","67.36","6.46","65","2.91","44.44","0.06","0.32","0.16","3.39","66.67","3.72","21.74","0.48","3.07","84.21","","","0","0","","",""
"V. Cuesta","Brazil 1.","Bahia","LCB","37","500000","","7","556","0","0.23","0","0.09","Argentina","left","187","10.85","6.64","75.61","1.62","30","0.32","6.28","0","0.04","0","2","0.32","50","0","0.16","0","0","0","1.62","70","0.32","0.97","0","58.92","93.41","19.75","86.89","3.24","50","0.01","0","0","3.88","70.83","0.32","50","0.16","6.64","75.61","","","0","0","","",""
"Rikelme","Brazil 1.","Cuiabá","LB, LWB","22","0","2028-06-30","8","555","0","0.11","0","0.07","Brazil","left","184","8.76","7.46","58.7","1.78","54.55","0","4.94","0","0.02","0","2","0.32","50","0","2.59","25","1.62","70","3.08","52.63","0.32","0.49","0.16","26.92","78.92","11.19","79.71","2.43","60","0.01","0.16","0.16","1.78","90.91","2.76","41.18","0.32","6.81","66.67","","","0","0","","",""
"Rossi","Brazil 1.","Vasco da Gama","RWF, RAMF, RW","32","800000","","11","555","0","0.05","1","1.52","Brazil","right","167","6.97","4.38","51.85","3.57","36.36","0.16","4.5","0","0.01","0","2","0.32","0","0","5.35","27.27","1.78","63.64","4.86","36.67","1.14","0.97","0.16","22.22","67.88","5.19","59.38","1.14","71.43","0.25","0.16","1.46","1.46","44.44","4.05","44","0.65","4.05","80","","","0","0","","",""
"Renato Augusto","Brazil 1.","Fluminense","AMF, CF, LW","37","1000000","","17","554","1","0.45","1","0.16","Brazil","right","186","5.85","6.01","70.27","3.09","31.58","0","2.48","0.16","0.07","0","6","0.97","50","16.667","0.81","0","1.14","57.14","5.36","36.36","1.3","1.46","0.16","43.05","86.79","9.26","71.93","1.62","60","0.03","0.16","0.16","4.87","76.67","2.27","35.71","0.81","3.9","66.67","","","0","0","","",""
"M. Lacava","Brazil 1.","Atlético GO","LWF, RAMF, LAMF","23","700000","","12","538","0","1.11","0","0.15","Venezuela","left","167","5.52","6.52","48.72","1.34","0","0","2.68","0","0.19","0","14","2.34","21.43","0","3.85","26.09","5.69","67.65","12.88","42.86","3.18","1.84","0.33","25.09","78.67","3.68","63.64","1","66.67","0.03","0.17","0.17","1.17","57.14","3.51","52.38","1","4.01","79.17","","","0","0","","",""
"F. Carballo","Brazil 1.","Grêmio","LDMF, RCMF, LCMF","29","5000000","2026-12-31","9","536","0","0.38","0","0","Uruguay","right","177","8.9","10.41","54.84","2.18","46.15","0.17","3.64","0","0.06","0","3","0.5","33.33","0","0.84","0","3.02","50","6.04","36.11","1.68","1.34","0.5","42.48","83.4","14.78","72.73","3.36","65","0","0","0","7.56","82.22","0.84","60","0.34","6.21","75.68","","","0","0","","",""
"Jean Mota","Brazil 1.","Vitória","RCMF, LCMF, RW","32","1000000","2026-12-31","16","535","1","0.97","1","1.69","Brazil","left","172","5.89","5.72","58.82","2.36","42.86","0","3","0.17","0.16","0","6","1.01","50","16.667","2.36","57.14","0.67","50","3.03","38.89","1.35","0.84","0","35.66","82.08","11.44","73.53","4.37","65.38","0.28","0.17","0.17","6.06","75","2.36","57.14","0.34","8.07","83.33","","","0","0","","",""
"Matheus Martins","Brazil 1.","Botafogo","LAMF, AMF, LW","22","7000000","2028-12-31","14","534","2","1.46","0","0.78","Brazil","right","179","4.89","3.54","47.62","2.02","16.67","0","4.18","0.34","0.25","0","13","2.19","61.54","15.385","3.37","35","4.38","30.77","13.48","32.5","4.72","2.7","0.84","22.08","79.39","5.06","80","2.02","91.67","0.13","0","0.34","2.19","92.31","3.03","50","1.01","5.06","80","","","0","0","","",""
"Felipe Vizeu","Brazil 1.","Criciúma","CF","28","500000","2026-12-31","17","532","2","1.82","0","1.11","Brazil","right","184","2.54","2.54","53.33","5.08","20","0","1.21","0.34","0.31","0.17","7","1.18","42.86","28.571","0.34","0","2.37","50","7.61","31.11","2.2","0.85","0.17","17.42","77.67","3.55","52.38","0.17","100","0.19","0.17","0.17","2.03","66.67","0.68","75","0.68","1.35","62.5","","","0","0","","",""
"Alan Kardec","Brazil 1.","Atlético Mineiro","CF","36","300000","","18","532","0","0.83","0","0.74","Brazil","right","190","2.2","1.86","45.45","8.8","55.77","0.17","2.45","0","0.14","0","8","1.35","12.5","0","0.34","50","0.51","66.67","6.6","28.21","2.88","0.34","0","8.97","81.13","1.52","66.67","0.17","0","0.13","0.34","0.68","0.51","33.33","0.68","75","0.51","0.51","66.67","","","0","0","","",""
"Walace","Brazil 1.","Cruzeiro","DMF, LCMF, LDMF","30","6000000","2028-12-31","11","531","0","0.09","0","0.07","Brazil","right","188","6.27","6.61","61.54","1.86","27.27","0","3.19","0","0.02","0","4","0.68","0","0","0.17","0","0.85","60","3.56","52.38","0","1.19","0","46.61","93.45","11.69","89.86","2.03","75","0.01","0.17","0.17","5.08","93.33","0.17","100","0","5.25","80.65","","","0","0","","",""
"Vitinho","Brazil 1.","Red Bull Bragantino","RAMF, LW, LWB","27","400000","","8","528","1","1.31","1","0.49","Brazil","right","176","5.63","2.73","56.25","2.56","40","0","5.5","0.17","0.22","0","11","1.88","18.18","9.091","2.73","31.25","2.05","66.67","5.97","45.71","3.24","3.07","0.51","26.08","71.9","6.48","47.37","2.05","33.33","0.08","0.34","0.17","3.41","65","2.56","46.67","0.51","5.11","80","","","0","0","","",""
"Caíque","Brazil 1.","Grêmio","GK","28","0","2026-06-30","6","526","0","0","0","0","Brazil","left","198","1.88","0","0","0.17","100","0","2.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.15","77.46","8.73","72.55","6.16","58.33","0","0","0","2.4","50","0","0","0","4.96","82.76","1.71","4.79","64.29","1.67","-0.25","-0.043","0.68"
"Everaldo","Brazil 1.","Vitória","LW, LAMF, CF","31","800000","","15","523","2","0.86","0","0.1","Brazil","right","172","5.51","6.2","50","1.55","44.44","0.17","2.9","0.34","0.15","0","8","1.38","50","25","2.58","26.67","4.65","59.26","8.78","52.94","1.2","3.44","0.86","27.36","81.13","5.51","65.63","2.24","53.85","0.02","0","0","2.24","61.54","2.93","35.29","0.69","3.61","61.9","","","0","0","","",""
"I. Machuca","Brazil 1.","Fortaleza","CF, RWF, LAMF","26","3000000","2027-12-31","15","523","1","0.49","0","1.26","Argentina","right","170","4.3","4.65","66.67","1.72","20","0","1.59","0.17","0.09","0","5","0.86","60","20","2.58","40","6.02","74.29","13.42","48.72","1.72","4.13","1.72","27.88","73.46","4.82","42.86","1.03","66.67","0.22","0.17","0.69","1.55","77.78","2.93","41.18","1.03","3.61","76.19","","","0","0","","",""
"Zé Gabriel","Brazil 1.","Vasco da Gama","LDMF, DMF, RDMF","26","1500000","2026-06-30","14","522","0","0.53","0","0.01","Brazil","right","184","8.1","5.69","51.52","3.28","57.89","0.34","6.41","0","0.09","0","6","1.03","33.33","0","0.17","0","1.21","28.57","4.31","36","0.52","1.21","0.17","32.93","84.29","8.79","60.78","2.24","61.54","0","0.17","0","3.62","71.43","0.69","0","0","3.79","54.55","","","0","0","","",""
"Hugo","Brazil 1.","Botafogo","LB","24","3000000","2026-12-31","9","513","0","0.15","1","0.86","Brazil","left","175","9.82","10.53","56.67","1.93","54.55","0.18","4.75","0","0.03","0","1","0.18","0","0","2.46","64.29","0.7","50","3.51","35","0.88","1.4","0.35","33.68","77.6","11.75","62.69","3.16","44.44","0.15","0","0.7","3.68","57.14","2.28","69.23","0.35","6.84","61.54","","","0","0","","",""
"Iago","Brazil 1.","Bahia","LB","28","4000000","2028-12-31","13","512","0","0.86","0","0.71","Brazil","left","181","8.26","6.86","74.36","1.93","72.73","0.53","4.81","0","0.15","0","4","0.7","50","0","2.11","33.33","0.88","40","2.64","26.67","1.76","2.29","0.7","46.76","88.72","17.93","82.35","2.99","58.82","0.13","0","0.53","7.56","79.07","1.93","54.55","0.53","7.73","77.27","","","0","0","","",""
"Carlinhos","Brazil 1.","Flamengo","CF","28","500000","2026-12-31","13","512","2","3.2","0","0.16","Brazil","right","195","1.93","2.99","47.06","6.86","56.41","0","0.78","0.35","0.56","0","12","2.11","50","16.667","0","0","0.88","20","7.21","26.83","2.64","0.53","0","9.49","74.07","1.23","42.86","0","0","0.03","0","0","0.53","66.67","0.18","100","0.53","0.18","0","","","0","0","","",""
"Rafael Cabral","Brazil 1.","Grêmio","GK","35","400000","2027-12-31","6","511","0","0","0","0","Brazil","right","186","0.88","0","0","0.35","100","0","0.95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17.61","78","10.39","64.41","8.28","53.19","0","0","0","1.23","28.57","0","0","0","4.93","67.86","1.41","4.23","66.67","1.16","-1.41","-0.248","0.88"
"Camutanga","Brazil 1.","Vitória","RCB","32","500000","2026-12-31","5","510","0","0.27","0","0","Brazil","right","189","6.53","3.88","63.64","4.06","47.83","0.88","4.47","0","0.05","0","5","0.88","20","0","0","0","0.18","100","0.71","50","0.71","0.18","0.18","29.12","89.7","11.65","81.82","3.88","72.73","0","0","0","1.94","81.82","0","0","0","5.65","71.88","","","0","0","","",""
"Endrick","Brazil 1.","Palmeiras","CF, AMF, RWF","19","0","2030-06-30","6","506","0","0.61","0","0.68","Brazil","left","173","3.74","3.74","52.38","1.96","27.27","0","2.08","0","0.11","0","11","1.96","9.09","0","0.53","0","6.4","41.67","13.7","42.86","1.78","2.31","1.25","17.96","75.25","4.27","75","1.6","66.67","0.12","0","0.18","2.67","73.33","1.6","55.56","1.07","1.96","81.82","","","0","0","","",""
"Everton Galdino","Brazil 1.","Grêmio","CF, LW, RW","28","0","2027-06-30","12","502","0","0.27","0","0.41","Brazil","left","177","5.92","4.48","72","5.2","17.24","0.18","3.44","0","0.05","0","7","1.25","28.57","0","0","0","2.87","31.25","11.47","26.56","1.61","1.25","0.9","18.11","81.19","3.41","68.42","0.72","75","0.07","0","0","1.08","83.33","0","0","0.36","1.08","66.67","","","0","0","","",""
"Alisson","Brazil 1.","Criciúma","GK","30","100000","2026-12-31","6","500","0","0","0","0","Brazil","right","188","1.08","0.18","100","0.36","100","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.48","75.58","9","68","7.02","56.41","0","0","0","1.26","28.57","0.18","0","0","4.68","61.54","1.26","4.5","72","1.12","-0.77","-0.139","1.62"
"JP","Brazil 1.","Vasco da Gama","AMF, LDMF","20","0","2027-12-31","10","499","0","0.72","1","0.21","Brazil","right","176","10.82","9.02","60","4.15","43.48","0.18","6.36","0","0.13","0","5","0.9","40","0","0.36","0","2.71","33.33","9.38","40.38","0.9","0.72","0.36","26.87","82.55","6.85","81.58","1.62","88.89","0.04","0.54","0.36","4.69","84.62","1.26","71.43","0.72","2.89","87.5","","","0","0","","",""
"Victor Luís","Brazil 1.","Vasco da Gama","LB","32","500000","2027-12-31","10","492","1","0.57","1","0.4","Brazil","left","177","12.8","9.88","64.81","3.29","61.11","0.18","7.5","0.18","0.1","0.18","2","0.37","100","50","3.29","22.22","1.65","44.44","3.84","52.38","1.1","0.91","0.91","42.44","84.05","12.99","77.46","2.74","40","0.07","0","0.18","4.76","61.54","2.56","42.86","0.55","4.39","79.17","","","0","0","","",""
"Matías Viña","Brazil 1.","Flamengo","LB","28","10000000","2028-12-31","9","483","0","0.1","0","0.54","Uruguay","left","175","8.57","6.71","58.33","3.73","50","0","6.49","0","0.02","0","2","0.37","50","0","3.35","33.33","2.24","33.33","5.03","29.63","1.3","1.49","0.56","32.98","76.27","12.11","73.85","1.68","33.33","0.1","0.19","0.37","2.98","93.75","1.68","44.44","0","5.59","66.67","","","0","0","","",""
"Bruno Uvini","Brazil 1.","Vitória","RCB","34","450000","","6","482","0","0.11","0","0","Brazil","left","188","5.98","3.17","76.47","5.79","67.74","0.56","4.13","0","0.02","0","1","0.19","0","0","0","0","0","0","0.37","50","0.37","0.37","0","32.12","88.95","10.46","73.21","3.36","38.89","0","0","0","2.61","64.29","0","0","0","4.85","69.23","","","0","0","","",""
