"Player","League","Team","Position","Age","Market value","Contract expires","Matches played","Minutes played","Goals","Assists","Birth country","Foot","Height","Successful defensive actions per 90","Defensive duels per 90","Defensive duels won, %","Aerial duels per 90","Aerial duels won, %","Shots blocked per 90","PAdj Interceptions","Successful attacking actions per 90","Non-penalty goals per 90","xG per 90","Head goals per 90","Shots per 90","Shots on target, %","Goal conversion, %","Crosses per 90","Accurate crosses, %","Dribbles per 90","Successful dribbles, %","Offensive duels per 90","Offensive duels won, %","Touches in box per 90","Progressive runs per 90","Accelerations per 90","Passes per 90","Accurate passes, %","Forward passes per 90","Accurate forward passes, %","Long passes per 90","Accurate long passes, %","xA per 90","Second assists per 90","Smart passes per 90","Accurate smart passes, %","Key passes per 90","Passes to final third per 90","Accurate passes to final third, %","Passes to penalty area per 90","Accurate passes to penalty area, %","Deep completions per 90","Progressive passes per 90","Accurate progressive passes, %"
"T. Gaal","Switzerland 1.","St. Gallen","RCB","24","450000","","8","794","0","1","Germany","right","193","9.52","6.46","56.14","4.42","48.72","0.34","8.67","0.23","0","0.07","0","0.45","25","0","0.57","20","0.23","0","1.25","54.55","1.13","0.68","0","30.38","74.63","17.23","67.11","8.39","48.65","0.01","0","0","0","0","7.25","59.38","0.91","37.5","0.57","8.84","69.23"
"P. Loretz","Switzerland 1.","Luzern","GK","22","0","2026-06-30","8","787","0","0","Switzerland","right","191","2.06","0","0","0.11","0","0","2.73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35.34","87.38","16.7","80.14","11.89","68.27","0","0","0","0","0","3.77","57.58","0.23","0","0","8.92","75.64"
"S. Knežević","Switzerland 1.","Luzern","RCB","28","600000","2029-06-30","8","787","0","0","Switzerland","right","187","8.92","6.29","67.27","4.35","63.16","1.03","5.91","0.11","0","0.01","0","0.11","0","0","0.11","0","0.11","100","0.91","62.5","0.23","0.46","0.11","30.3","80","14.41","65.87","6.52","47.37","0.01","0","0","0","0","4.23","51.35","0.57","40","0.34","7.32","62.5"
"K. Letica","Switzerland 1.","Lausanne Sport","GK","28","1000000","2026-06-30","8","786","0","0","Croatia","right","201","1.03","0.23","50","0.69","83.33","0","1.4","0","0","0","0","0","0","0","0","0","0","0","0.34","66.67","0","0","0","12.71","74.77","9.27","65.43","6.41","53.57","0","0","0","0","0","2.98","53.85","0","0","0","4.81","76.19"
"J. Hammel","Switzerland 1.","Grasshopper","GK","24","1200000","","8","785","0","0","Switzerland","right","187","1.95","0.11","0","0.23","100","0","2.42","0","0","0","0","0","0","0","0","0","0","0","0.23","100","0","0","0","17.66","79.87","12.73","72.07","10.66","69.89","0","0","0","0","0","4.47","64.1","0.23","0","0","9.06","83.54"
"N. Steffen","Switzerland 1.","Thun","GK","24","200000","","8","783","0","0","Switzerland","","187","1.03","0","0","0","0","0","1.44","0","0","0","0","0","0","0","0","0","0","0","0.23","100","0","0","0","22.18","89.64","10.8","79.79","8.62","76","0","0","0","0","0","2.41","61.9","0","0","0","6.44","89.29"
"M. Hitz","Switzerland 1.","Basel","GK","38","200000","","8","782","0","0","Switzerland","right","194","0.69","0","0","0.23","100","0","1.02","0","0","0","0","0","0","0","0","0","0","0","0.12","100","0","0","0.12","24.28","94.31","10.82","90.43","5.98","82.69","0","0","0","0","0","1.04","66.67","0.12","0","0","4.83","85.71"
"Y. Brecher","Switzerland 1.","Zürich","GK","32","800000","2027-06-30","8","782","0","0","Switzerland","right","196","1.27","0","0","0.12","100","0","2.08","0","0","0","0","0","0","0","0","0","0","0","0.12","0","0","0","0","34.18","84.51","18.3","71.07","12.43","60.19","0","0","0","0","0","4.95","53.49","0.35","33.33","0","8.98","78.21"
"M. Gómez","Switzerland 1.","Zürich","RCB, LCB","26","300000","2028-06-30","8","782","0","1","Argentina","right","194","7.71","4.49","69.23","2.42","52.38","0.69","7.55","0","0","0.05","0","0.35","0","0","0","0","0","0","0.92","62.5","0.46","0","0","40.63","87.25","12.77","72.07","5.87","50.98","0","0","0","0","0","5.06","72.73","0.23","0","0","6.21","64.81"
"M. Keller","Switzerland 1.","Young Boys","GK","23","2500000","2028-06-30","8","778","0","0","England","right","189","1.5","0.12","100","0.23","100","0","2.32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29.96","89.19","13.65","79.66","8.91","66.23","0","0","0","0","0","2.43","71.43","0.12","0","0","7.06","78.69"
"L. Benito","Switzerland 1.","Young Boys","LCB","33","100000","2026-06-30","8","778","0","1","Switzerland","left","186","7.63","4.86","66.67","3.01","69.23","0.58","7.16","0.23","0","0","0","0.12","0","0","0.12","0","0.23","100","1.16","70","1.39","1.62","0.12","56.45","87.09","29.04","78.49","6.94","48.33","0.02","0.12","0","0","0.23","10.53","80.22","0.69","50","0.93","14.23","75.61"
"N. Palacio","Switzerland 1.","Zürich","DMF, LCMF","24","0","","8","776","0","0","Colombia","right","180","10.67","7.07","62.3","1.86","56.25","0.81","9.11","0.23","0","0.01","0","0.46","25","0","0","0","0.35","33.33","4.41","36.84","0.12","0.12","0","34.21","85.42","8.47","68.49","4.41","47.37","0","0.23","0","0","0","5.8","70","0.23","0","0","5.45","63.83"
"T. Cognat","Switzerland 1.","Servette","LCMF, LDMF, AMF","27","3500000","","8","775","0","2","France","right","173","7.32","5.92","66.67","1.16","30","0.12","4.6","2.55","0","0.05","0","0.7","16.67","0","1.74","60","1.63","64.29","4.99","44.19","1.28","2.55","0.46","56.9","84.29","19.05","75.61","5.11","61.36","0.28","0","0.58","60","0.93","9.87","75.29","4.65","75","2.9","9.99","82.56"
"N. Lavanchy","Switzerland 1.","Sion","RB","32","300000","2027-06-30","8","775","0","0","Switzerland","right","174","8.94","7.78","71.64","1.28","27.27","0.12","3.84","1.74","0","0.01","0","0.23","0","0","3.95","29.41","0.58","80","2.32","50","0.58","0.12","0.12","37.74","74.15","14.4","70.16","5.81","48","0.12","0.12","0.12","100","0.46","4.65","70","3.6","38.71","0.81","10.1","59.77"
"A. Racioppi","Switzerland 1.","Sion","GK","26","1500000","2027-06-30","8","775","0","1","Switzerland","right","189","1.51","0.35","66.67","0.46","100","0","1.56","0","0","0","0","0","0","0","0","0","0","0","0.23","100","0","0","0","24.85","83.18","14.86","74.22","11.38","65.31","0","0","0","0","0.12","3.02","46.15","0.23","0","0","8.71","76"
"N. Hefti","Switzerland 1.","Sion","LB","26","400000","","8","775","0","2","Switzerland","left","177","7.08","5.81","62","1.86","31.25","0.12","4.12","2.9","0","0.01","0","0.23","50","0","4.41","36.84","1.51","76.92","4.41","52.63","0.58","1.74","0.12","38.09","70.73","14.63","64.29","3.6","45.16","0.2","0","0.12","0","0.35","3.6","61.29","3.25","46.43","0.23","9.29","58.75"
"C. Boukhalfa","Switzerland 1.","St. Gallen","LCMF, RCMF, AMF","26","400000","","8","768","3","0","Germany","left","186","7.62","6.8","60.34","5.16","45.45","0.12","4.63","1.99","0.23","0.22","0","1.52","38.46","23.077","1.17","40","1.76","53.33","5.74","30.61","1.41","1.64","0","21.56","71.2","8.2","54.29","1.88","43.75","0.1","0","0","0","0.59","3.52","53.33","1.17","40","0.35","5.04","55.81"
"M. Heule","Switzerland 1.","Thun","LB","24","300000","2028-06-30","8","765","0","2","Switzerland","left","171","9.88","7.76","59.09","1.29","54.55","0.24","6.8","1.76","0","0.1","0","0.82","0","0","2.94","36","1.88","31.25","6.94","45.76","1.29","1.88","0.24","29.41","66","16","60.29","6.82","50","0.16","0.12","0.12","100","0.59","6.24","60.38","3.18","55.56","1.29","10.12","76.74"
"T. Owusu","Switzerland 1.","Luzern","RCMF, RDMF, LW","22","100000","","8","764","1","0","Switzerland","right","183","6.6","4.12","62.86","3.06","61.54","0.24","4.69","1.06","0.12","0.05","0","0.47","50","25","0.12","100","1.18","60","4.83","53.66","1.18","0.94","0","27.09","86.09","10.01","69.41","1.77","53.33","0.03","0","0.24","0","0.24","3.53","70","0.47","75","0.47","4.59","71.79"
"J. Kronig","Switzerland 1.","Sion","LCB","25","300000","","8","760","0","0","Switzerland","left","186","7.11","5.21","70.45","1.89","62.5","0.36","3.8","0","0","0","0","0.24","0","0","0.36","0","0.12","0","0.95","12.5","0","0.36","0.12","34.93","88.47","13.14","78.38","5.45","58.7","0","0","0","0","0","4.5","76.32","0.59","40","0.24","6.04","72.55"
"J. Stanić","Switzerland 1.","St. Gallen","CB","26","700000","","8","760","0","1","Germany","right","184","11.72","7.93","68.66","5.57","68.09","1.18","8.25","0.12","0","0.03","0","0.24","0","0","0.12","100","0","0","1.42","66.67","0.12","0.12","0","26.53","84.38","11.72","75.76","4.14","65.71","0","0","0","0","0.24","2.84","50","0.47","75","0.12","5.09","65.12"
"P. Dorn","Switzerland 1.","Luzern","RB, RCMF","29","1500000","2026-06-30","8","757","0","1","Germany","right","178","8.68","9.04","63.16","3.21","25.93","0.48","3.51","2.14","0","0.05","0","0.71","0","0","2.38","30","2.14","66.67","5.59","55.32","1.19","1.31","0.12","27.58","77.59","10.58","69.66","4.4","56.76","0.09","0","0","0","0.48","4.64","53.85","2.26","42.11","0.59","6.66","76.79"
"H. Vandermersch","Switzerland 1.","St. Gallen","RWB, RB","26","1500000","","8","746","1","0","France","right","180","5.67","4.34","52.78","2.41","25","0.24","4.64","2.41","0.12","0.12","0","1.21","60","10","3.62","20","1.21","80","3.98","66.67","2.17","1.45","0.24","25.94","65.12","12.06","64","4.1","55.88","0.07","0","0","0","0.24","4.71","61.54","3.02","36","0.84","8.08","71.64"
"D. Schmid","Switzerland 1.","Basel","LB","27","2000000","2027-06-30","8","741","1","0","Switzerland","left","183","8.26","3.16","50","2.43","55","0.36","9.82","1.7","0.12","0.08","0","1.21","30","10","3.52","10.34","1.34","72.73","3.4","64.29","2.31","1.82","0.61","47.13","79.64","18.34","77.48","3.04","68","0.09","0","0","0","0.49","6.44","75.47","3.16","46.15","0.97","10.2","76.19"
"N. Sow","Switzerland 1.","Sion","RCMF, RCB, LDMF","26","350000","2028-06-30","8","737","1","0","France","right","192","9.16","6.23","70.59","2.56","42.86","0.37","5.02","0.24","0.12","0.03","0","0.24","50","50","0.24","0","0.24","50","3.05","52","0.37","0.61","0","40.05","83.23","17.22","75.89","3.91","50","0","0.12","0","0","0","4.4","69.44","0.73","0","0","6.23","64.71"
"A. Bajrami","Switzerland 1.","Luzern","LCB","23","0","2028-06-30","8","736","0","0","Switzerland","left","188","9.29","5.14","64.29","2.93","50","1.1","7.42","0","0","0","0","0","0","0","0","0","0","0","1.47","58.33","0","0.49","0","37.17","89.14","15.77","79.84","4.77","53.85","0.01","0","0","0","0","3.18","61.54","0.24","0","0.12","6.24","64.71"
"X. Shaqiri","Switzerland 1.","Basel","CF, AMF","33","2000000","2027-06-30","8","724","4","4","Kosovo","left","169","1.49","1.37","54.55","0.87","14.29","0.12","1.09","2.98","0.25","0.52","0","2.24","38.89","22.222","2.36","63.16","1.74","35.71","9.07","34.25","2.86","0.87","0","38.91","78.27","12.06","61.86","3.11","40","0.34","0.12","0.12","0","0.99","5.35","60.47","5.47","63.64","2.36","6.22","82"
"M. Bürki","Switzerland 1.","Thun","LCB","32","250000","2026-06-30","8","716","0","0","Switzerland","left","184","9.55","5.91","72.34","5.28","50","0.88","6.49","0.13","0","0","0","0.13","0","0","0","0","0.13","100","1.89","60","0.38","0","0","31.68","84.92","15.84","75.4","6.66","66.04","0","0","0","0","0","5.91","70.21","0.38","33.33","0.13","7.92","73.02"
"L. Plange","Switzerland 1.","Grasshopper","CF, RWF","22","800000","","8","713","2","1","England","left","178","3.28","2.52","55","3.66","48.28","0","2.31","3.91","0.25","0.15","0.13","1.64","53.85","15.385","3.03","25","3.66","58.62","12.12","27.08","3.03","1.39","0.25","25.5","69.8","4.42","57.14","0.63","40","0.11","0","0.13","100","0.25","2.27","77.78","2.4","36.84","0.25","2.78","59.09"
"M. Di Giusto","Switzerland 1.","Luzern","CF, RW, AMF","25","1200000","","8","713","2","4","Switzerland","right","168","5.55","5.55","63.64","1.14","11.11","0.13","2.35","3.41","0.25","0.21","0","2.27","27.78","11.111","2.15","29.41","3.03","62.5","6.56","36.54","3.16","1.77","0.38","30.04","76.05","8.96","67.61","2.15","52.94","0.37","0","0.5","50","0.5","4.04","62.5","3.41","59.26","2.15","6.06","81.25"
"O. Custodio","Switzerland 1.","Lausanne Sport","DMF, RCMF, LCMF","30","400000","","8","711","1","0","Switzerland","right","179","5.57","4.68","64.86","1.9","20","0","3.75","1.14","0.13","0.15","0","1.39","36.36","9.091","1.27","20","0.76","50","4.18","27.27","0.89","0.89","0","32.66","83.33","11.9","73.4","3.54","53.57","0.21","0.25","0","0","0","4.56","58.33","2.15","41.18","0.76","5.32","76.19"
"D. Abels","Switzerland 1.","Grasshopper","RCB","28","600000","","8","704","0","0","Netherlands","right","182","11.76","8.31","70.77","3.45","48.15","1.15","6.1","0.64","0","0.03","0","0.38","33.33","0","0.26","100","0.38","66.67","1.15","66.67","0.26","0.89","0","28.25","77.83","16.24","69.29","6.52","50.98","0.02","0","0.13","0","0","6.26","71.43","1.41","36.36","0.26","9.46","74.32"
"M. Stevanović","Switzerland 1.","Servette","RAMF, RW, RCMF","35","400000","","8","702","3","0","Bosnia and Herzegovina","right","180","6.67","4.1","71.88","7.56","40.68","0","5.12","3.08","0.38","0.28","0.26","2.95","34.78","13.043","2.82","45.45","1.28","60","4.87","47.37","4.23","1.92","0.13","32.44","77.47","9.36","69.86","1.67","46.15","0.29","0.13","0","0","0.51","3.33","69.23","3.59","67.86","1.54","6.03","82.98"
"I. Hassane","Switzerland 1.","Grasshopper","LCMF","22","0","","8","698","0","0","Benin","right","182","11.86","9.93","64.94","2.45","26.32","0.52","5.65","0.13","0","0.04","0","0.39","0","0","0.39","0","0.39","33.33","3.09","37.5","0.26","0.13","0","24.5","72.63","11.22","60.92","3.22","40","0","0","0","0","0","2.97","52.17","0.64","20","0.13","5.03","56.41"
"L. Bertone","Switzerland 1.","Thun","LCMF, LDMF, RCMF","31","300000","","7","688","3","1","Switzerland","right","179","8.24","6.28","64.58","1.57","16.67","0.39","5.26","1.05","0.13","0.27","0","2.22","23.53","17.647","0.92","42.86","0.78","16.67","3.01","43.48","0.39","0.39","0","33.49","75","18.44","65.25","9.81","58.67","0.05","0.26","0","0","0.26","9.55","56.16","2.75","52.38","0.92","8.9","82.35"
"S. Zuber","Switzerland 1.","Zürich","CF, LCMF","34","2000000","2027-06-30","7","685","3","1","Switzerland","right","182","2.76","2.89","40.91","3.55","33.33","0.13","1.78","1.58","0.39","0.38","0","2.5","31.58","15.789","0.53","50","1.18","44.44","8.01","36.07","2.76","0.66","0.26","23.39","83.71","5.52","80.95","0.92","85.71","0.04","0","0","0","0.13","2.76","85.71","1.18","55.56","0.66","2.89","63.64"
"C. May","Switzerland 1.","St. Gallen","LCB, LCMF","18","0","","7","677","0","1","Switzerland","unknown","0","8.51","7.18","53.7","2.66","35","0.27","6.73","0.13","0","0.01","0","0.53","0","0","0.13","100","0.13","0","1.33","10","0","0","0","25.13","79.89","11.03","66.27","4.92","62.16","0.01","0","0","0","0.13","3.19","70.83","0.66","60","0.27","6.65","60"
"S. Kapino","Switzerland 1.","Winterthur","GK","31","400000","","7","674","0","0","Greece","right","196","1.87","0.27","100","0.27","100","0","2.16","0","0","0.03","0","0.13","0","0","0","0","0","0","0.13","0","0.27","0","0","22.83","90.06","11.88","83.15","7.61","71.93","0","0","0","0","0","1.87","57.14","0.53","0","0","5.61","88.1"
"R. Arnold","Switzerland 1.","Winterthur","RCB, CB","28","500000","2026-06-30","7","674","1","0","Switzerland","right","190","12.42","8.55","70.31","5.74","60.47","0.93","7.72","0.13","0.13","0.07","0.13","0.67","20","20","0.13","0","0.13","0","1.34","20","0.53","0","0","41.93","83.12","20.56","74.68","7.21","55.56","0","0","0","0","0","4.81","61.11","0.93","42.86","0.27","11.35","64.71"
"A. Grgić","Switzerland 1.","Lugano","LCMF, RCMF, DMF","28","800000","2027-06-30","7","671","2","1","Switzerland","right","189","9.12","6.57","71.43","1.48","45.45","0.4","6.29","1.61","0","0.23","0","1.07","37.5","25","1.07","75","0.4","100","2.68","60","0.27","0.54","0","52.58","89.54","14.75","77.27","6.17","65.22","0.12","0","0","0","0.54","7.38","69.09","2.15","62.5","0.54","8.72","81.54"
"E. Rastoder","Switzerland 1.","Thun","CF","24","250000","2027-06-30","8","665","1","2","Switzerland","right","191","3.25","2.57","47.37","6.23","28.26","0","2.64","2.3","0.14","0.15","0","1.62","8.33","8.333","1.22","11.11","2.71","70","16.11","29.41","6.5","0.54","0.14","18.68","66.67","3.52","61.54","0.68","60","0.14","0.14","0.14","100","0.81","0.95","71.43","1.76","61.54","2.17","1.62","66.67"
"Metinho","Switzerland 1.","Basel","RCMF, RDMF, LCMF","22","3500000","2030-06-30","8","662","1","0","Congo DR","right","178","6.25","5.3","61.54","1.63","41.67","0.14","4.29","1.09","0.14","0.05","0","0.82","50","16.667","0.14","0","1.09","62.5","5.98","56.82","0.27","1.36","0.14","38.88","90.91","11.83","82.76","1.22","88.89","0.01","0","0","0","0","5.98","86.36","0.95","85.71","0.82","5.44","87.5"
"S. Janko","Switzerland 1.","Young Boys","RB","29","600000","2027-06-30","8","640","0","0","Switzerland","right","181","8.58","6.89","71.43","2.11","40","0","5.54","2.11","0","0.01","0","0.14","0","0","3.52","36","1.83","46.15","8.58","42.62","1.41","1.83","0.14","39.23","80.65","12.09","70.93","1.97","50","0.07","0.14","0","0","0.28","5.06","69.44","2.11","53.33","0.28","6.61","82.98"
"L. Leroy","Switzerland 1.","Basel","LCMF, LDMF","25","1000000","2028-06-30","7","637","0","0","France","right","187","8.9","5.79","53.66","1.98","42.86","0.14","7.19","1.41","0","0.11","0","1.27","11.11","0","1.13","25","1.7","58.33","4.66","45.45","1.27","0.71","0.14","49.03","81.84","20.77","77.55","4.66","57.58","0.07","0.14","0.28","0","0.14","8.9","76.19","2.97","47.62","1.55","11.02","80.77"
"R. Nivokazi","Switzerland 1.","Sion","CF","25","75000","","8","636","3","0","Italy","right","188","2.97","3.82","22.22","7.64","33.33","0.14","2.22","1.84","0.42","0.39","0","2.26","43.75","18.75","0.42","0","1.84","38.46","9.91","34.29","3.68","0.28","0","10.61","77.33","3.11","68.18","0.57","50","0.03","0.14","0.14","100","0.14","1.56","54.55","0.28","0","0.57","1.13","75"
"P. Otele","Switzerland 1.","Basel","LW, LAMF","26","2500000","","8","635","4","3","Nigeria","right","185","2.69","2.98","52.38","2.55","66.67","0.14","1.74","8.08","0.57","0.42","0.28","2.98","52.38","19.048","3.69","30.77","7.8","69.09","16.72","53.39","5.67","4.96","0.71","30.33","72.43","8.5","60","2.98","76.19","0.27","0","0.28","0","0.85","3.12","54.55","4.82","41.18","2.27","6.52","89.13"
"K. Hajrizi","Switzerland 1.","Sion","RCB","26","1200000","","7","633","0","0","Switzerland","right","185","10.81","6.54","67.39","3.7","61.54","1","7.19","0.28","0","0.07","0","0.71","20","0","0","0","0.28","50","3.41","54.17","0.71","1","0","36.11","86.22","17.49","78.05","5.12","63.89","0","0","0","0","0","3.98","64.29","0.28","0","0.14","8.67","72.13"
"L. Mai","Switzerland 1.","Lugano","RCB, CB","25","2500000","","7","631","0","0","Germany","right","190","12.41","8.27","72.41","3.28","65.22","1","9.85","0.43","0","0.01","0","0.14","100","0","0","0","0.29","100","1","100","0.29","0.43","0","48.78","92.4","22.11","85.81","4.42","51.61","0","0","0","0","0","5.28","64.86","0.71","20","0.14","7.56","75.47"
"K. Sow","Switzerland 1.","Lausanne Sport","RCB, LCB","22","250000","2026-06-30","7","623","0","0","Switzerland","right","198","11.7","9.39","73.85","6.21","60.47","0.87","6.97","0.14","0","0.03","0","0.14","100","0","0","0","0","0","1.73","50","0.29","0.29","0","27.88","80.31","14.88","69.9","5.49","42.11","0","0.14","0.14","0","0","3.61","52","0.29","0","0","5.92","63.41"
"U. Bislimi","Switzerland 1.","Lugano","AMF, RCMF, LCMF","26","2500000","2027-06-30","7","622","0","0","Switzerland","right","183","5.5","4.49","48.39","1.59","27.27","0","4.51","1.45","0","0.18","0","1.01","28.57","0","1.3","22.22","2.32","37.5","8.1","28.57","2.46","1.16","0.14","56.72","85.71","17.94","73.39","5.35","45.95","0.17","0","0.14","0","0.43","7.52","65.38","2.6","38.89","1.3","7.96","65.45"
"A. Grbić","Switzerland 1.","Luzern","CF, LWF","29","1200000","2027-06-30","8","620","3","0","Austria","right","188","1.74","1.16","62.5","9.29","42.19","0.44","1.35","1.31","0.29","0.42","0","2.03","42.86","21.429","0.58","0","0.87","50","4.5","22.58","1.89","0.44","0","11.47","68.35","1.74","50","0.15","0","0.02","0","0","0","0","1.16","50","0.73","20","0.29","1.16","25"
"N. Vouilloz","Switzerland 1.","Basel","LCB, RB","24","1500000","2028-06-30","8","618","0","1","Switzerland","right","184","10.34","6.41","75","5.24","72.22","0.44","8","0.44","0","0","0","0.15","0","0","0.29","50","0.29","100","3.06","47.62","0.44","0.44","0","61.31","89.07","25.63","85.23","4.37","56.67","0.01","0.15","0","0","0.15","6.55","82.22","1.17","37.5","0.29","12.09","71.08"
"A. Kabacalman","Switzerland 1.","Sion","LCMF, RCMF, RDMF","30","300000","","8","614","0","1","Switzerland","left","176","7.62","5.86","52.5","0.73","60","0.15","5.06","0.73","0","0.04","0","0.73","60","0","0.29","50","0","0","1.91","53.85","0","0.88","0","59.51","85.96","21.99","75.33","5.28","47.22","0.02","0","0.15","100","0.15","9.53","73.85","1.32","66.67","0.44","10.55","75"
"L. Fomba","Switzerland 1.","Servette","RCMF, RDMF, DMF","27","1200000","2026-06-30","8","612","1","1","France","right","188","10.88","7.5","64.71","3.68","48","0.59","8.05","1.62","0.15","0.2","0","1.47","20","10","0.44","66.67","1.32","77.78","5.29","63.89","1.62","0.88","0","39.85","85.24","11.62","70.89","3.09","71.43","0.07","0","0","0","0.44","5.44","75.68","1.62","72.73","0.74","4.71","68.75"
"S. Sidler","Switzerland 1.","Winterthur","RB, LB, LWB","27","500000","","7","611","1","1","Switzerland","right","185","10.75","7.95","57.41","4.42","56.67","0.44","7.99","0.74","0.15","0.05","0","0.29","100","50","0.88","16.67","0.44","33.33","1.33","44.44","1.03","0.74","0.29","38.74","75.29","19.74","66.42","7.07","64.58","0.07","0","0.15","100","0.29","6.48","68.18","1.91","30.77","0.88","11.64","69.62"
"L. Njoh","Switzerland 1.","Servette","LB, LAMF, LW","23","0","","7","608","0","2","France","left","180","5.63","4.44","73.33","2.37","37.5","0","3.43","5.77","0","0.01","0","0.44","0","0","8.59","36.21","3.7","72","7.7","46.15","1.78","1.92","0.15","47.22","78.06","13.17","76.4","5.92","55","0.18","0.15","0","0","0.44","4.74","78.13","6.66","44.44","1.04","10.95","89.19"
"F. Fehr","Switzerland 1.","Thun","RB","25","300000","2026-06-30","7","608","0","1","Switzerland","right","179","10.36","8.88","65","2.07","35.71","0","4.79","3.26","0","0.03","0","1.63","9.09","0","4.14","39.29","1.92","61.54","4.44","36.67","0.74","1.04","0","30.94","69.86","15.84","67.29","6.37","51.16","0.24","0","0.44","66.67","0.3","5.92","77.5","4.88","48.48","0.89","12.73","69.77"
"M. Käit","Switzerland 1.","Thun","RDMF, RCMF, LCMF","27","800000","2026-06-30","8","608","0","0","Estonia","right","187","12.14","8.73","74.58","3.7","40","0.3","7.55","0.44","0","0.08","0","1.04","14.29","0","0.3","50","0.3","50","3.11","42.86","1.33","0.3","0","22.94","78.71","10.21","63.77","4.14","46.43","0.07","0","0","0","0","3.85","61.54","0.89","33.33","0.3","3.4","69.57"
"S. Stroscio","Switzerland 1.","Grasshopper","LWB","22","0","","8","602","0","0","Switzerland","right","176","11.21","8.97","68.33","2.69","27.78","0.3","5.45","1.2","0","0.01","0","0.75","20","0","1.64","36.36","0.75","60","4.04","22.22","1.35","1.35","0","31.1","64.42","17.49","57.26","7.48","46","0","0","0","0","0.15","5.83","41.03","2.69","44.44","1.05","10.02","71.64"
"J. Asp","Switzerland 1.","Grasshopper","LWF, RWF, CF","19","1300000","2028-06-30","7","600","4","2","Denmark","right","179","4.2","4.5","66.67","1.5","40","0","1.5","4.8","0.6","0.16","0","1.8","66.67","33.333","2.4","31.25","3.9","65.38","9.6","46.88","2.85","2.85","0.9","24","63.13","9.45","53.97","1.95","38.46","0.23","0","0.6","50","0.75","4.2","53.57","4.2","53.57","1.8","5.4","69.44"
"K. Mouanga","Switzerland 1.","Lausanne Sport","RB, RCB","25","900000","2027-06-30","8","598","0","0","France","right","191","11.59","9.03","71.67","2.86","68.42","0.15","7.11","1.2","0","0.04","0","0.45","0","0","2.41","31.25","0.75","60","4.06","48.15","1.81","1.66","0.15","38.38","78.43","20.02","75.19","5.72","68.42","0.1","0","0","0","0.15","7.37","71.43","3.01","45","1.05","11.44","77.63"
"M. Phaeton","Switzerland 1.","Zürich","LW, LWF, RWF","25","1200000","2026-06-30","8","590","2","1","France","right","183","2.59","3.05","45","1.37","22.22","0","2","5.64","0.31","0.27","0","2.59","58.82","11.765","2.14","21.43","6.25","58.54","16.17","47.17","5.03","4.73","0.31","23.64","76.13","4.27","50","1.07","57.14","0.29","0.15","0","0","0.46","1.83","58.33","2.59","23.53","2.14","1.98","69.23"
"C. Ibayi","Switzerland 1.","Thun","CF","30","700000","2026-06-30","8","587","6","1","France","right","187","2.76","3.22","57.14","7.36","45.83","0","1.33","2.91","0.92","0.53","0.15","2.3","53.33","40","2.45","43.75","0.92","50","6.59","25.58","4.45","0.46","0","17.17","66.07","4.14","44.44","1.53","80","0.09","0.15","0.15","100","0.77","2.45","50","2.61","52.94","1.53","3.53","73.91"
"R. Raveloson","Switzerland 1.","Young Boys","RCMF, RDMF","28","2000000","2026-06-30","8","586","0","0","Madagascar","right","182","5.68","5.07","45.45","1.84","41.67","0","5","1.23","0","0.1","0","1.84","33.33","0","0.46","33.33","0.77","60","5.07","45.45","0.61","0.46","0","32.1","79.43","11.21","61.64","3.38","40.91","0","0","0","0","0","5.99","56.41","1.38","44.44","0.31","4.3","75"
"D. Bronn","Switzerland 1.","Servette","RCB","30","1300000","","6","584","0","0","France","right","186","7.86","5.55","66.67","3.39","54.55","0.46","5.42","0.62","0","0.03","0","0.31","50","0","0","0","0.46","100","1.39","55.56","0.46","0.46","0","49.78","87.93","19.11","74.19","5.7","45.95","0","0.15","0","0","0","4.93","56.25","0.77","20","0.15","6.32","58.54"
"C. Fassnacht","Switzerland 1.","Young Boys","CF, RW, AMF","31","2500000","","7","580","4","2","Switzerland","right","185","2.95","2.64","64.71","2.02","38.46","0","1.75","1.4","0.47","0.52","0.31","2.79","38.89","22.222","0.62","50","0.62","0","3.57","26.09","4.03","0.16","0.31","17.84","80","3.72","70.83","0.31","0","0.12","0","0","0","0.31","1.86","66.67","0.78","40","0.16","1.71","72.73"
"J. Mall","Switzerland 1.","Servette","GK","34","500000","2027-06-30","6","577","0","0","Switzerland","right","197","0.94","0","0","0.31","50","0","1.26","0","0","0","0","0","0","0","0","0","0","0","0.16","100","0","0","0","27.3","90.29","15.13","84.54","9.83","77.78","0","0","0","0","0","1.87","75","0","0","0","7.95","80.39"
"C. Tsawa","Switzerland 1.","Zürich","RCMF","18","0","","7","575","2","0","Switzerland","right","183","6.73","5.63","44.44","2.19","50","0.31","5.9","1.1","0.31","0.17","0","1.25","37.5","25","1.41","22.22","0.31","100","3.91","56","1.1","0.78","0","28.64","89.07","6.89","81.82","1.25","50","0.16","0","0","0","0","3.76","83.33","1.57","40","0.63","2.97","78.95"
