"Player","League","Team","Position","Age","Market value","Contract expires","Matches played","Minutes played","Goals","Assists","Birth country","Foot","Height","Successful defensive actions per 90","Defensive duels per 90","Defensive duels won, %","Aerial duels per 90","Aerial duels won, %","Shots blocked per 90","PAdj Interceptions","Successful attacking actions per 90","Non-penalty goals per 90","xG per 90","Head goals per 90","Shots per 90","Shots on target, %","Goal conversion, %","Crosses per 90","Accurate crosses, %","Dribbles per 90","Successful dribbles, %","Offensive duels per 90","Offensive duels won, %","Touches in box per 90","Progressive runs per 90","Accelerations per 90","Passes per 90","Accurate passes, %","Forward passes per 90","Accurate forward passes, %","Long passes per 90","Accurate long passes, %","xA per 90","Second assists per 90","Smart passes per 90","Accurate smart passes, %","Key passes per 90","Passes to final third per 90","Accurate passes to final third, %","Passes to penalty area per 90","Accurate passes to penalty area, %","Deep completions per 90","Progressive passes per 90","Accurate progressive passes, %"
"M. Delavallée","Belgium 1.","Charleroi","GK","21","100000","","19","1865","0","0","Belgium","right","180","0.87","0.05","0","0.53","100","0","1.13","0.05","0","0","0","0","0","0","0","0","0.05","100","0.1","50","0","0","0","20.51","85.18","12.45","76.36","7.09","61.9","0","0","0","0","0","1.16","37.5","0","0","0","7.09","81.63"
"T. Vlietinck","Belgium 1.","OH Leuven","RB, RWB","28","400000","2028-06-30","29","1864","1","0","Belgium","right","180","7.29","6.71","55.4","2.03","28.57","0.43","3.95","2.22","0.05","0.02","0","0.39","25","12.5","3.28","29.41","1.79","64.86","4.06","51.19","1.06","2.27","0.48","33.12","78.13","10.72","70.27","1.55","50","0.03","0.05","0","0","0.29","3.09","70.31","2.41","44","0.24","5.75","67.23"
"O. Niang","Belgium 1.","Union Saint-Gilloise","LWB, LB","24","0","2028-06-30","27","1862","2","1","Senegal","right","168","9.14","8.17","60.36","1.11","13.04","0.05","4.71","3.53","0.1","0.1","0","0.92","21.05","10.526","2.95","29.51","4.11","58.82","10.97","43.61","2.13","2.51","0.39","29.58","76.63","7.3","67.55","1.93","52.5","0.09","0.15","0.19","25","0.34","2.85","67.8","2.71","48.21","0.92","6.19","76.56"
"M. Fuseini","Belgium 1.","Union Saint-Gilloise","CF, LWF","23","0","","33","1856","9","1","Ghana","right","169","3.59","3.83","55.7","1.79","13.51","0.1","1.89","2.96","0.39","0.41","0","2.38","34.69","18.367","0.82","29.41","4.07","45.24","9.94","30.73","4.22","2.09","0.58","13.92","71.78","3.35","65.22","0.24","20","0.09","0.05","0.1","50","0.19","1.07","77.27","1.02","61.9","1.45","1.79","72.97"
"I. Bangoura","Belgium 1.","Genk","RDMF, RCMF, DMF","21","0","2028-06-30","31","1823","0","0","Guinea","right","190","10.37","7.95","65.84","2.32","53.19","0.35","7.79","0.89","0","0.03","0","0.3","16.67","0","0","0","1.23","68","6.27","35.43","0.35","0.69","0.15","40.14","92.74","7.36","83.89","1.04","66.67","0.02","0.05","0.05","0","0.05","3.95","85","0.44","66.67","0.44","2.52","66.67"
"D. Foulon","Belgium 1.","Mechelen","LWB, LB","26","1700000","","22","1813","3","2","Belgium","left","180","6.4","5.56","57.14","3.67","45.95","0.15","4","2.63","0.15","0.1","0.05","0.74","40","20","3.18","37.5","1.99","57.5","5.36","49.07","1.79","1.69","0.55","38.22","80.52","12.26","70.45","3.38","42.65","0.15","0","0","0","0.4","4.67","59.57","2.98","40","0.35","7","75.18"
"C. Keita","Belgium 1.","Charleroi","RCB, LCB","22","0","","23","1808","3","0","France","right","185","6.97","5.82","72.65","3.58","50","0.5","3.47","0.3","0.15","0.04","0.1","0.45","44.44","33.333","0.1","0","0.35","28.57","1.59","46.88","0.55","0.8","0.05","31.01","87.32","12.49","75.7","3.48","50","0.02","0","0","0","0.05","3.34","67.16","0.5","40","0.3","4.83","63.92"
"K. Karetsas","Belgium 1.","Genk","AMF","17","0","","34","1800","3","2","Belgium","left","171","4.9","6","52.5","1.1","27.27","0.05","2.49","6.15","0.15","0.2","0","2.3","32.61","6.522","3.75","30.67","7.9","52.53","17","42.06","2.05","2.8","0.3","37.45","77.84","9.5","67.89","3.05","60.66","0.24","0.1","0.45","22.22","0.65","3.75","68","5","50","1.4","6.2","79.84"
"T. Ominami","Belgium 1.","OH Leuven","RCB, LCB","27","800000","2027-01-31","24","1793","1","0","Japan","right","184","8.08","5.27","72.38","3.06","73.77","0.5","5.15","0.2","0.05","0.06","0.05","0.45","22.22","11.111","0.3","0","0.05","100","0.5","40","0.7","0.3","0.15","45.88","90.48","15.66","81.73","3.76","42.67","0","0","0.1","50","0","3.46","65.22","0.25","20","0.15","5.87","72.65"
"A. Ait El Hadj","Belgium 1.","Union Saint-Gilloise","AMF, LCMF, LWF","23","2500000","2028-06-30","28","1789","5","6","Belgium","right","167","5.28","4.88","62.89","0.6","8.33","0","2.84","2.31","0.25","0.22","0","1.96","41.03","12.821","1.16","34.78","2.11","47.62","5.33","33.96","2.41","1.76","0.4","35.62","78.39","11.72","64.81","2.82","51.79","0.14","0","0.3","33.33","0.55","5.03","66","2.77","52.73","1.16","5.68","73.45"
"F. Hammar","Belgium 1.","Mechelen","RCMF, DMF, RDMF","24","1200000","2027-12-31","20","1779","0","0","Sweden","right","175","11.99","7.28","68.06","3.84","50","0.4","7.64","0.35","0","0.03","0","0.56","27.27","0","0.25","20","0.46","33.33","3.74","35.14","0.4","0.2","0.1","37.54","83.69","12.6","70.28","4.3","56.47","0.01","0","0","0","0","5.56","70","0.4","75","0.3","5.67","60.71"
"R. Vanwesemael","Belgium 1.","Sint-Truiden","RWB, RB, RW","23","0","2026-06-30","35","1779","1","1","Belgium","right","176","9.26","8.09","58.13","2.07","24.39","0.35","4.35","2.43","0.05","0.05","0","0.4","37.5","12.5","2.38","29.79","2.23","68.18","5.51","39.45","1.01","2.33","0.71","35.97","79.89","10.88","68.37","3.09","54.1","0.05","0","0.05","100","0.2","3.84","72.37","1.97","46.15","0.4","6.37","65.87"
"A. Colassin","Belgium 1.","Beerschot-Wilrijk","CF, AMF","24","400000","","25","1773","4","4","Belgium","right","188","6.6","4.82","64.21","2.39","36.17","0.1","4.27","2.39","0.2","0.31","0.05","2.13","33.33","9.524","1.17","21.74","3.1","40.98","10.25","33.66","2.99","1.27","0.51","26.29","70.08","8.48","55.09","3.35","48.48","0.1","0","0.3","50","0.56","3.45","64.71","2.49","51.02","1.32","4.82","55.79"
"T. Leoni","Belgium 1.","Anderlecht","LCMF, LDMF","25","5000000","2030-06-30","28","1768","2","2","Belgium","left","180","6.67","5.96","58.12","0.92","38.89","0","4.25","1.63","0.1","0.06","0","0.66","38.46","15.385","1.12","50","1.12","59.09","3.82","42.67","1.07","0.87","0.2","54.82","87.65","16.24","77.43","3.87","59.21","0.11","0.15","0.2","75","0.2","7.02","73.91","2.49","65.31","1.02","7.13","80"
"Felipe Augusto","Belgium 1.","Cercle Brugge","CF, LWF","21","3000000","2028-06-30","31","1748","2","1","Brazil","left","187","4.02","3.14","59.02","10.4","28.22","0.1","3.21","2.27","0.1","0.45","0.05","2.32","48.89","4.444","1.24","8.33","2.42","38.3","11.22","25.23","3.5","1.18","0.05","11.95","65.09","3.14","39.34","0.31","33.33","0.06","0","0.15","66.67","0.21","1.03","45","0.98","31.58","0.46","0.72","42.86"
"M. Bulat","Belgium 1.","Standard Liège","LCMF, RCMF, CF","24","3500000","","30","1747","1","0","Croatia","right","179","6.34","5.46","65.09","0.57","27.27","0.26","2.99","1.65","0.05","0.08","0","1.34","38.46","3.846","1.13","22.73","1.8","48.57","6.44","33.6","0.82","0.41","0","24.73","75.63","8.5","62.42","3.04","50.85","0.1","0.05","0.05","0","0.05","3.66","54.93","1.75","44.12","0.67","4.28","71.08"
"Flávio Nazinho","Belgium 1.","Cercle Brugge","LWB, LB","22","1200000","2028-06-30","27","1746","1","5","Portugal","left","180","9.79","6.55","66.93","3.45","37.31","0.15","7.62","3.71","0.05","0.06","0","1.03","25","5","4.38","28.24","3.35","63.08","6.6","48.44","1.44","2.32","0.77","33.87","66.06","15.15","58.5","4.54","42.05","0.26","0.05","0.1","100","0.77","6.6","60.16","4.54","46.59","1.13","9.33","74.03"
"A. Ouattara","Belgium 1.","Mechelen","RCMF, DMF","24","1000000","2026-06-30","26","1736","0","0","Côte d'Ivoire","right","188","8.92","6.74","67.69","3.73","40.28","0.36","5.43","1.14","0","0.04","0","0.47","11.11","0","0.36","14.29","1.81","57.14","5.91","44.74","0.31","0.47","0.1","37.07","86.29","7.78","70","3.06","57.63","0.04","0.05","0.05","0","0.1","3.84","63.51","0.88","23.53","0.21","2.8","53.7"
"N. Sattlberger","Belgium 1.","Genk","RDMF, RCMF, DMF","21","1500000","","27","1711","1","1","Austria","right","191","7.47","7","53.38","3","40.35","0.11","5.14","0.53","0.05","0.11","0","0.53","50","10","0.26","0","0.37","57.14","2.58","44.9","0.84","0.26","0","41.4","86.66","10.41","69.7","2.37","51.11","0.05","0","0.21","25","0.11","4.16","77.22","0.89","35.29","0.37","4.31","58.54"
"A. Jungdal","Belgium 1.","Westerlo","GK","23","1500000","2026-06-30","17","1701","0","1","Singapore","right","195","1.69","0.21","25","0.53","80","0","2.12","0.05","0","0","0","0","0","0","0","0","0.05","100","0.05","100","0","0","0","27.3","82.36","15.24","71.88","10.16","56.25","0.02","0","0","0","0.05","4.29","46.91","0.63","25","0.16","6.61","74.4"
"G. Hairemans","Belgium 1.","Mechelen","RCMF, AMF, RWF","33","650000","","31","1700","2","2","Belgium","left","183","6.67","5.14","57.73","6.94","40.46","0.11","4.49","2.01","0.11","0.13","0.05","0.74","35.71","14.286","3.02","38.6","1.01","47.37","5.72","25.93","2.01","1.06","0","46.27","79.98","14.08","64.66","4.82","58.24","0.15","0.05","0.26","40","0.95","6.3","70.59","5.24","43.43","1.54","7.46","84.4"
"I. N'Dri","Belgium 1.","OH Leuven","RAMF, CF, RW","24","0","","24","1699","3","2","Côte d'Ivoire","left","174","5.19","5.83","57.27","2.22","30.95","0.05","2.07","5.46","0.16","0.12","0","2.17","34.15","7.317","2.44","23.91","6.73","61.42","14.73","42.45","3.02","3.97","0.85","19.23","69.97","4.56","63.95","1.17","50","0.11","0.05","0","0","0.64","1.59","46.67","2.07","48.72","1.06","2.75","69.23"
"L. Amani","Belgium 1.","Standard Liège","RCMF, AMF, RW","27","5000000","","29","1691","2","1","Côte d'Ivoire","right","172","7.03","6.97","57.25","1.06","25","0.11","3.41","2.71","0.11","0.08","0","0.96","33.33","11.111","1.92","33.33","3.51","45.45","10.01","35.64","2.29","2.24","0.21","29.38","75.18","10.27","64.77","1.65","38.71","0.09","0.11","0.21","75","0.48","3.67","68.12","3.51","68.18","2.02","4.58","76.74"
"D. Praet","Belgium 1.","Antwerp","RDMF, LDMF, AMF","31","4000000","2026-06-30","27","1686","0","1","Belgium","right","181","8.54","5.18","63.92","1.23","47.83","0.11","5.74","1.71","0","0.06","0","0.69","30.77","0","1.55","37.93","1.39","61.54","4.22","35.44","1.01","0.69","0.05","39.34","82.9","11.8","65.61","3.63","50","0.04","0","0.11","50","0.27","4.75","70.79","1.71","50","0.37","5.5","66.02"
"L. Lapoussin","Belgium 1.","Sint-Truiden","LB, LWB, LWF","29","4000000","","18","1663","4","2","France","right","181","10.01","7.52","68.35","0.65","58.33","0.11","5.55","4.87","0.22","0.27","0","1.79","36.36","12.121","2.44","26.67","6.49","48.33","13.64","39.68","3.41","2.44","0.27","46","75.18","18.24","67.95","5.25","53.61","0.19","0.05","0.65","66.67","0.65","7.25","66.42","4.55","51.19","1.79","10.07","70.43"
"A. Gudjohnsen","Belgium 1.","Gent","CF","23","0","2028-06-30","32","1663","5","1","England","right","188","3.08","2.81","59.62","5.9","44.04","0.11","1.78","0.92","0.27","0.2","0.11","1.08","40","25","0.11","50","0.87","50","7.96","24.49","2.87","0.54","0.11","16.89","76.28","3.08","66.67","1.57","58.62","0.09","0","0.05","0","0.38","1.62","63.33","0.65","91.67","0.7","2.11","56.41"
"A. Piedfort","Belgium 1.","Westerlo","LDMF, RCMF, LCMF","20","0","","24","1662","0","2","Belgium","right","180","7.64","6.01","64.86","1.84","44.12","0.32","3.86","0.92","0","0.06","0","0.65","33.33","0","0.38","0","1.25","52.17","5.14","34.74","1.19","1.25","0.22","22.91","79.43","7.58","65.71","1.52","50","0.05","0.05","0.05","100","0.16","2.71","62","0.92","41.18","0.32","2.92","66.67"
"E. Camara","Belgium 1.","Charleroi","LDMF, RDMF","22","0","","29","1654","0","1","France","left","190","9.96","8.49","69.87","4.35","56.25","0.22","4.76","0.27","0","0.02","0","0.33","16.67","0","0.22","50","0.54","20","4.14","25","0.44","0.82","0.11","47.56","88.33","12.9","81.01","3.05","67.86","0.05","0","0","0","0.11","5.82","82.24","0.6","63.64","0.38","6.42","76.27"
"H. Vetlesen","Belgium 1.","Club Brugge","RDMF, RAMF, RCMF","25","7000000","2027-06-30","29","1645","2","2","Norway","right","174","4.98","5.36","50","1.75","31.25","0.16","3.14","2.57","0.11","0.21","0","1.7","35.48","6.452","1.59","41.38","1.91","60","6.02","39.09","3.23","1.26","0.16","35.12","84.74","10.12","70.27","1.75","59.38","0.17","0.11","0.22","75","0.66","3.78","75.36","2.79","66.67","1.75","4.05","82.43"
"S. Mitrović","Belgium 1.","OH Leuven","LAMF, CF, RAMF","23","1800000","2028-06-30","26","1645","2","1","Canada","right","182","4.81","4.81","60.23","2.57","14.89","0.05","2.16","4.27","0.11","0.21","0.05","2.19","25","5","2.84","34.62","4.92","55.56","10.01","39.34","3.5","2.95","0.6","24.07","79.32","5.31","65.98","1.53","53.57","0.15","0","0","0","0.49","2.08","65.79","2.02","43.24","0.55","3.06","75"
"J. Ondrejka","Belgium 1.","Antwerp","LAMF, LW","23","4000000","2028-06-30","22","1628","7","3","Sweden","right","180","3.81","3.48","61.9","1.66","13.33","0.22","2.16","2.99","0.39","0.33","0","1.88","35.29","20.588","2.27","19.51","4.09","41.89","8.73","37.34","3.76","2.1","0.5","24.99","74.34","5.75","62.5","0.83","53.33","0.24","0.06","0.39","42.86","0.83","0.94","47.06","3.26","54.24","2.21","3.93","70.42"
"B. Dejaegere","Belgium 1.","Kortrijk","RCMF, LW, AMF","33","1000000","2026-06-30","25","1626","1","1","Belgium","right","173","10.18","8.52","57.79","2.49","40","0.33","5.66","1.44","0.06","0.1","0","0.94","29.41","5.882","1.61","13.79","2.1","44.74","7.58","43.8","1.72","1.55","0.06","31.72","75.57","11.01","68.84","1.99","66.67","0.11","0.06","0.17","0","0.17","3.49","74.6","2.27","39.02","0.77","5.04","79.12"
"W. Balikwisha","Belgium 1.","OH Leuven","LAMF, AMF, RAMF","26","2000000","","34","1612","2","0","Belgium","right","173","5.53","3.74","67.16","1.06","10.53","0","3.99","4.97","0.11","0.15","0","1.62","27.59","6.897","2.9","26.92","5.64","66.34","12.06","43.06","2.85","2.57","0.56","31.6","78.98","8.04","72.92","1.84","66.67","0.1","0.06","0.17","0","0.33","3.13","80.36","3.07","38.18","0.78","5.02","68.89"
"C. Dagba","Belgium 1.","Beerschot VA","RB, RW","27","1200000","2026-06-30","20","1592","0","1","France","right","170","9.05","8.48","64","0.45","62.5","0.28","4.01","1.53","0","0.02","0","0.51","44.44","0","1.36","25","1.41","64","4.41","38.46","0.45","0.79","0.17","34.71","80.29","13.51","73.22","4.13","42.47","0.03","0","0.06","100","0.34","4.47","64.56","1.47","34.62","0.28","6.61","66.67"
"Óscar Gil","Belgium 1.","OH Leuven","RB","27","800000","2026-06-30","23","1584","1","1","Spain","right","175","10.91","10.63","59.36","2.27","47.5","0.4","6","1.65","0.06","0.08","0","0.57","30","10","1.31","21.74","2.39","50","7.27","38.28","1.42","2.1","0.23","33.24","82.22","10.57","69.35","2.95","57.69","0.04","0","0","0","0.34","3.18","73.21","1.25","50","0.51","5.97","65.71"
"T. Van den Keybus","Belgium 1.","Westerlo","LDMF, LCMF","24","850000","2026-06-30","27","1581","2","1","Belgium","right","179","7.4","6.38","57.14","1.88","33.33","0.34","4.81","1.88","0.11","0.12","0.06","1.42","24","8","1.37","33.33","1.99","54.29","4.84","43.53","1.42","1.14","0.11","31.71","80.79","9.45","68.67","2.79","59.18","0.06","0.06","0","0","0.23","4.33","72.37","2.11","56.76","0.63","5.12","72.22"
"L. Hey","Belgium 1.","Anderlecht","RCB, LCB, CB","22","3000000","2027-06-30","18","1569","0","0","Denmark","right","189","8.2","5.11","69.66","3.21","67.86","0.4","5.87","0.46","0","0.02","0","0.11","50","0","0.17","0","0.52","66.67","2.98","63.46","0.34","0.57","0","52.26","88.36","18.7","75.77","6.42","55.36","0","0","0.06","100","0","6.48","65.49","0.86","46.67","0.34","8.55","74.5"
"E. Pletinckx","Belgium 1.","OH Leuven","RCB, CB","24","2000000","2029-06-30","20","1564","2","1","Belgium","right","190","8.23","4.14","65.28","4.32","49.33","1.27","7.09","0.58","0.12","0.06","0.06","0.4","57.14","28.571","0.12","50","0.17","100","0.98","52.94","0.75","0.4","0","38.44","87.28","13.41","72.96","4.83","48.81","0","0","0.12","100","0.12","2.76","58.33","0.52","44.44","0.23","5.06","57.95"
"M. Jørgensen","Belgium 1.","Anderlecht","LCB","35","1000000","","17","1563","0","2","Denmark","right","189","7.26","4.26","64.86","3.34","55.17","0.75","6.81","0.12","0","0.05","0","0.29","0","0","0","0","0.12","100","0.75","46.15","0.86","1.55","0","61.67","89.92","23.49","81.62","3.97","47.83","0.01","0","0.12","0","0","7.95","71.74","0.69","33.33","0.35","9.39","75.46"
"B. Raman","Belgium 1.","Mechelen","CF","30","1300000","","32","1551","13","3","Belgium","right","172","3.08","4.18","50","2.38","21.95","0","1.22","3.66","0.75","0.62","0.12","3.08","69.81","24.528","1.97","20.59","2.44","45.24","5.51","34.74","5.92","0.81","0.41","16.31","68.33","3.37","55.17","0.99","64.71","0.18","0","0","0","0.41","1.39","66.67","1.8","58.06","1.45","2.44","76.19"
"A. Minda","Belgium 1.","Cercle Brugge","RWF, CF, LWF","22","6000000","","29","1522","1","0","Ecuador","right","171","3.49","2.72","67.39","2.66","24.44","0.24","2.44","3.13","0.06","0.2","0","1.89","40.63","3.125","1.36","17.39","4.49","46.05","9.82","33.73","3.67","3.25","1.06","20.52","72.91","4.79","54.32","1.12","31.58","0.09","0.06","0.06","100","0.3","1.83","45.16","2.19","48.65","1.18","1.83","74.19"
"A. Dreyer","Belgium 1.","Anderlecht","RWF, RAMF","27","0","2027-12-31","18","1501","3","4","Denmark","left","174","2.28","2.22","35.14","0.66","9.09","0.06","2.37","3.72","0.18","0.27","0","2.46","48.78","7.317","2.76","34.78","2.7","51.11","4.98","34.94","4.2","1.62","0.3","30.82","79.38","6.42","69.16","1.8","63.33","0.22","0.06","0.24","75","0.3","1.68","53.57","3.18","52.83","1.56","4.5","84"
"M. Sonko","Belgium 1.","Gent","RAMF, LAMF, LWB","20","0","2028-06-30","30","1493","2","2","Sweden","right","176","5.3","5","62.65","1.33","22.73","0","3.03","4.1","0.12","0.16","0","1.57","34.62","7.692","2.59","27.91","4.7","58.97","12.48","43","3.92","3.86","0.66","30.98","75.88","6.99","71.55","1.75","51.72","0.1","0.06","0.06","100","0.36","2.47","73.17","2.89","66.67","2.05","5.3","63.64"
"J. Riedewald","Belgium 1.","Antwerp","LDMF, LCB","29","3000000","","25","1491","0","0","Netherlands","left","182","8.75","5.79","75","2.41","40","0.18","5.47","0.78","0","0.08","0","0.6","50","0","0.3","40","0.42","85.71","1.87","45.16","0.91","0.78","0.12","48.59","87.33","20.76","77.91","3.2","47.17","0.02","0","0.12","0","0.18","4.89","65.43","0.91","60","0.66","7.73","71.09"
"S. Mitrović","Belgium 1.","Gent","LCB, CB, RCB","35","1300000","2026-06-30","20","1490","0","0","Serbia","right","189","7.73","5.13","68.24","3.99","57.58","0.48","5.16","0.06","0","0.02","0","0.12","0","0","0.06","0","0.06","100","0.79","38.46","0.18","1.39","0.24","45.97","91.33","16.67","82.61","5.19","66.28","0","0","0.06","0","0","5.13","80","0.42","0","0","5.8","73.96"
"I. Sakamoto","Belgium 1.","Westerlo","AMF, CF, LAMF","22","0","2028-06-30","19","1463","6","1","Japan","right","173","4.49","5.91","45.83","1.29","19.05","0","2.24","2.03","0.37","0.2","0","1.78","44.83","20.69","0.31","20","2.09","47.06","7.63","26.61","2.83","0.62","0.12","20.67","86.01","4.31","78.57","0.12","50","0.06","0.06","0.18","100","0.49","1.41","82.61","0.92","86.67","0.98","1.91","77.42"
"K. Corbanie","Belgium 1.","Antwerp","RB, RDMF","20","0","","27","1462","0","0","Belgium","right","179","8.25","7.14","60.34","1.91","45.16","0.49","5.27","0.98","0","0.03","0","0.25","50","0","1.11","16.67","0.92","60","2.71","47.73","1.05","0.31","0.12","40.01","87.54","11.14","78.45","1.35","31.82","0.03","0","0.25","50","0.12","4.12","79.1","0.86","42.86","0.43","4.43","72.22"
"K. Denkey","Belgium 1.","Cercle Brugge","CF","24","16000000","2026-06-30","17","1460","10","0","Togo","right","181","2.47","1.6","69.23","9.55","29.68","0.12","1.86","3.08","0.55","0.59","0.06","3.02","46.94","20.408","0.37","16.67","2.71","59.09","11.96","26.29","4.5","1.11","0.25","17.08","71.12","3.39","50.91","0.55","66.67","0.13","0","0.12","0","0.31","1.42","52.17","1.23","45","0.86","1.11","61.11"
"E. Utkus","Belgium 1.","Cercle Brugge","RCB, LCB","25","2500000","2026-06-30","24","1459","0","0","Lithuania","right","189","10.12","6.91","71.43","10.92","62.15","0.56","7.29","0.43","0","0.1","0","0.8","30.77","0","0.06","100","0.25","50","1.42","39.13","1.85","0.74","0","37.88","77.85","17.77","62.85","7.46","49.59","0.08","0","0","0","0.06","7.09","59.13","1.05","52.94","0.74","9.31","68.87"
"L. Augustinsson","Belgium 1.","Anderlecht","LB","31","4000000","2027-06-30","24","1454","1","2","Sweden","left","181","8.05","6.25","68.32","2.6","50","0.43","5.01","1.3","0.06","0.05","0","0.56","22.22","11.111","2.1","41.18","0.5","62.5","2.1","47.06","1.18","1.36","0.25","50.45","82.09","22.28","72.5","7.98","47.29","0.1","0.12","0","0","0.19","7.74","70.4","2.48","45","0.62","11.51","73.66"
"Leonardo Lopes","Belgium 1.","Gent","DMF, RCMF","26","4500000","2028-06-30","17","1441","0","1","Portugal","right","168","10.56","6.68","60.75","3.19","43.14","0.37","7.58","1.19","0","0.08","0","0.69","36.36","0","0.44","14.29","1.5","58.33","5.93","47.37","0.87","0.69","0.19","36.54","83.76","10.43","70.66","3.81","54.1","0.01","0","0","0","0.19","5.68","70.33","1","37.5","0.25","5.25","75"
"Tiago Araújo","Belgium 1.","Gent","LB, LWB","24","800000","2028-06-30","26","1441","0","1","Portugal","left","184","7.62","7.43","56.3","1.12","22.22","0.31","4.09","3.5","0","0.08","0","1.62","34.62","0","3.87","33.87","2.5","62.5","5.5","44.32","1.19","2","0.75","37.72","72.02","12.99","62.02","5.06","43.21","0.12","0.06","0.06","100","0.56","4.43","59.15","3.68","44.07","0.44","9.56","68.63"
"A. Castro-Montes","Belgium 1.","Union Saint-Gilloise","RWB, LWB","28","6000000","2026-06-30","23","1437","2","5","Belgium","right","175","8.64","6.83","67.89","1.82","55.17","0.19","4.93","4.07","0.13","0.07","0","1","37.5","12.5","3.76","31.67","4.7","49.33","7.45","44.54","2","2.69","0.06","38.08","75.82","11.4","68.13","2.32","48.65","0.17","0.06","0.19","100","0.44","5.14","65.85","3.7","44.07","1.25","7.77","79.03"
"E. Kakou","Belgium 1.","Cercle Brugge","LCB, RCB","20","0","2027-06-30","18","1421","1","0","Côte d'Ivoire","right","0","10.64","7.03","60.36","5.64","49.44","0.82","9.09","0.89","0.06","0.07","0","0.7","36.36","9.091","0.32","20","1.01","56.25","3.86","42.62","1.08","0.32","0","29.51","70.17","16.34","61.24","5.38","49.41","0.02","0","0","0","0.06","5.76","56.04","0.51","37.5","0.57","8.74","64.49"
"D. Vanzeir","Belgium 1.","Gent","CF","27","4000000","2028-06-30","17","1416","5","3","Belgium","right","175","2.03","1.91","60","3.11","32.65","0","1.1","2.73","0.19","0.43","0","2.22","45.71","14.286","1.97","29.03","2.42","39.47","7.82","18.7","4.7","1.46","0.25","22.56","70.99","5.28","54.22","1.08","70.59","0.15","0.06","0.38","50","0.64","1.53","54.17","2.35","40.54","1.14","2.16","70.59"
"S. Welsh","Belgium 1.","Mechelen","RCB, CB","25","800000","2027-05-31","17","1411","1","0","Scotland","right","188","7.4","4.27","68.66","4.15","49.23","0.51","5.6","0.26","0.06","0.08","0.06","0.38","33.33","16.667","0.26","25","0.06","100","0.7","36.36","0.7","0.19","0","56.13","91.48","21.81","83.04","3.64","61.4","0.01","0.06","0.06","0","0.06","6.06","86.32","0.51","37.5","0.13","9.31","73.97"
"L. Vázquez","Belgium 1.","Anderlecht","CF","24","5000000","2028-06-30","37","1382","4","1","Argentina","right","190","3.65","3","69.57","7.62","38.46","0.07","2.41","1.17","0.26","0.31","0","1.95","46.67","13.333","0.2","0","0.78","33.33","9.31","21.68","4.49","0.26","0","15.82","79.84","2.87","65.91","0.33","40","0.04","0.13","0.07","0","0.13","1.5","60.87","0.72","54.55","1.17","1.17","66.67"
"T. Hazard","Belgium 1.","Anderlecht","RWF, CF, LWF","32","5000000","2026-06-30","20","1378","2","3","Belgium","right","175","4.7","5.75","57.95","1.37","33.33","0","1.85","3.4","0.13","0.1","0","1.24","36.84","10.526","3.72","26.32","3.2","59.18","8.56","39.69","2.81","2.61","0.46","43.82","79.88","12.15","76.34","2.42","64.86","0.36","0.13","0.13","50","0.98","4.77","75.34","4.31","42.42","1.63","5.09","79.49"
"M. Osifo","Belgium 1.","OH Leuven","LB, RB, LWB","22","250000","2027-06-30","23","1372","0","1","Belgium","right","185","9.18","7.87","55","2.3","65.71","0.13","5.81","0.98","0","0.01","0","0.13","0","0","1.12","29.41","1.25","52.63","4.66","32.39","0.72","1.97","0.13","29.52","83.33","9.18","71.43","2.56","46.15","0.1","0","0","0","0.2","3.08","74.47","1.18","33.33","0.13","4.85","66.22"
"H. Gambor","Belgium 1.","Gent","RB, RCB","22","600000","","19","1368","1","0","France","right","186","9.74","8.09","61.79","2.76","40.48","0","5.16","1.32","0.07","0.05","0","0.13","50","50","0.99","26.67","1.84","53.57","5.07","48.05","0.2","1.64","0.13","47.3","82.06","20.53","73.08","5.2","60.76","0.01","0","0","0","0.13","7.11","75","1.38","38.1","0.2","10.99","74.85"
"S. Edozie","Belgium 1.","Anderlecht","LAMF, LWF, LW","22","8000000","2027-06-30","23","1355","3","2","England","right","181","6.24","5.71","66.28","1.2","22.22","0.07","3.62","6.71","0.2","0.17","0","1.66","40","12","2.99","37.78","9.76","48.98","17.6","44.91","4.38","4.98","0.66","27.3","80.78","4.52","67.65","0.6","66.67","0.08","0","0.13","100","0.2","0.73","54.55","3.12","68.09","1.53","3.12","78.72"
"C. Talbi","Belgium 1.","Club Brugge","RAMF, LAMF","20","0","2030-06-30","27","1351","5","3","Belgium","right","175","4.26","3.86","65.52","0.67","10","0","2.53","5.66","0.33","0.4","0","2.33","34.29","14.286","5.26","34.18","4.8","63.89","7.26","52.29","4.6","3.93","0.53","33.71","78.26","4.46","70.15","1.53","52.17","0.11","0.07","0","0","0.93","1.73","73.08","4.06","49.18","1.6","4.13","77.42"
"I. Mbenza","Belgium 1.","Charleroi","LAMF, RAMF, AMF","29","1200000","2026-06-30","36","1332","3","1","Belgium","right","188","3.51","3.24","50","0.81","33.33","0.07","2.52","4.86","0.2","0.19","0","2.5","32.43","8.108","4.46","37.88","3.99","57.63","7.57","38.39","2.77","2.97","0.41","33.78","76.8","6.76","59","2.57","50","0.22","0","0.2","33.33","1.01","2.43","58.33","4.26","49.21","0.61","5.2","71.43"
